     support confidence     lift leverage   jaccard
279    0.095  0.9500000 3.800000 0.070000 0.3725490
280    0.095  1.0000000 4.166667 0.072200 0.3958333
281    0.065  0.9285714 3.714286 0.047500 0.2549020
282    0.065  1.0000000 4.166667 0.049400 0.2708333
283    0.100  1.0000000 4.000000 0.075000 0.4000000
284    0.100  0.8695652 3.623188 0.072400 0.3921569
285    0.070  1.0000000 4.000000 0.052500 0.2800000
286    0.070  0.9333333 3.888889 0.052000 0.2857143
287    0.050  1.0000000 4.000000 0.037500 0.2000000
288    0.050  0.9090909 3.710575 0.036525 0.2000000
289    0.050  1.0000000 2.000000 0.025000 0.1000000
290    0.050  0.9090909 3.636364 0.036250 0.1960784
291    0.050  1.0000000 4.166667 0.038000 0.2083333
292    0.060  1.0000000 2.000000 0.030000 0.1200000
293    0.060  0.8571429 3.428571 0.042500 0.2307692
294    0.060  1.0000000 4.166667 0.045600 0.2500000
295    0.055  1.0000000 2.000000 0.027500 0.1100000
296    0.155  0.9393939 3.757576 0.113750 0.5961538
297    0.155  1.0000000 4.081633 0.117025 0.6326531
298    0.155  1.0000000 4.166667 0.117800 0.6458333
299    0.165  1.0000000 4.000000 0.123750 0.6600000
300    0.165  1.0000000 4.081633 0.124575 0.6734694
301    0.165  0.9705882 4.044118 0.124200 0.6734694
302    0.065  1.0000000 4.081633 0.049075 0.2653061
303    0.065  1.0000000 4.166667 0.049400 0.2708333
304    0.100  1.0000000 4.081633 0.075500 0.4081633
305    0.100  1.0000000 4.081633 0.075500 0.4081633
306    0.100  0.9523810 3.968254 0.074800 0.4081633
307    0.155  1.0000000 4.000000 0.116250 0.6200000
308    0.155  0.9393939 3.757576 0.113750 0.5961538
309    0.155  1.0000000 4.166667 0.117800 0.6458333
310    0.065  1.0000000 4.000000 0.048750 0.2600000
311    0.065  1.0000000 4.166667 0.049400 0.2708333
312    0.090  0.9000000 3.600000 0.065000 0.3461538
313    0.090  1.0000000 4.081633 0.067950 0.3673469
314    0.065  1.0000000 4.000000 0.048750 0.2600000
315    0.065  1.0000000 4.166667 0.049400 0.2708333
316    0.100  1.0000000 4.000000 0.075000 0.4000000
317    0.100  1.0000000 4.081633 0.075500 0.4081633
