     support confidence     lift leverage    jaccard
317    0.195  0.9750000 3.900000 0.145000 0.76470588
318    0.200  0.8333333 3.144654 0.136400 0.65573770
319    0.200  0.9756098 3.825921 0.147725 0.76923077
320    0.200  0.9302326 3.720930 0.146250 0.75471698
321    0.105  0.9545455 3.743316 0.076950 0.40384615
322    0.105  0.8750000 3.500000 0.075000 0.39622642
323    0.135  0.9642857 3.781513 0.099300 0.51923077
324    0.135  1.0000000 4.000000 0.101250 0.54000000
325    0.180  0.7659574 2.945990 0.118900 0.57142857
326    0.180  0.9230769 3.619910 0.130275 0.66666667
327    0.180  0.9473684 3.789474 0.132500 0.69230769
328    0.195  0.8297872 3.131273 0.132725 0.63934426
329    0.195  0.9512195 3.730273 0.142725 0.73584906
330    0.195  0.9285714 3.714286 0.142500 0.73584906
331    0.100  0.9090909 3.565062 0.071950 0.37735849
332    0.100  0.8695652 3.478261 0.071250 0.37735849
333    0.135  0.9642857 3.781513 0.099300 0.51923077
334    0.135  0.9642857 3.857143 0.100000 0.52941176
335    0.180  0.9230769 3.483309 0.128325 0.64285714
336    0.180  0.8780488 3.377111 0.126700 0.63157895
337    0.180  0.8780488 3.512195 0.128750 0.65454545
338    0.100  0.9090909 3.496503 0.071400 0.37037037
339    0.100  0.7692308 3.076923 0.067500 0.35714286
340    0.110  1.0000000 3.773585 0.080850 0.41509434
341    0.095  1.0000000 4.000000 0.071250 0.38000000
342    0.120  0.7500000 2.941176 0.079200 0.40677966
343    0.120  0.9230769 3.619910 0.086850 0.45283019
344    0.115  0.8214286 3.221289 0.079300 0.41071429
345    0.115  0.8518519 3.340595 0.080575 0.41818182
346    0.100  0.8695652 3.344482 0.070100 0.36363636
347    0.100  0.7692308 3.016591 0.066850 0.35087719
348    0.210  1.0000000 3.921569 0.156450 0.82352941
349    0.210  0.9130435 3.580563 0.151350 0.76363636
350    0.210  0.9130435 3.580563 0.151350 0.76363636
351    0.165  0.7857143 3.021978 0.110400 0.54098361
352    0.165  0.9428571 3.697479 0.120375 0.62264151
353    0.165  0.8250000 3.235294 0.114000 0.56896552
354    0.190  0.9047619 3.414196 0.134350 0.66666667
355    0.190  0.8837209 3.465572 0.135175 0.67857143
356    0.190  0.8837209 3.465572 0.135175 0.67857143
357    0.095  0.7600000 2.980392 0.063125 0.33333333
358    0.095  0.7916667 3.104575 0.064400 0.33928571
359    0.115  0.8846154 3.469080 0.081850 0.42592593
360    0.115  0.8518519 3.340595 0.080575 0.41818182
361    0.175  0.7608696 2.926421 0.115200 0.55555556
362    0.175  1.0000000 3.921569 0.130375 0.68627451
363    0.175  0.9210526 3.611971 0.126550 0.64814815
364    0.205  0.8913043 3.363413 0.144050 0.70689655
365    0.205  0.9534884 3.739170 0.150175 0.77358491
366    0.205  0.9761905 3.828198 0.151450 0.78846154
367    0.110  0.8800000 3.450980 0.078125 0.40740741
368    0.110  0.9565217 3.751066 0.080675 0.42307692
369    0.120  0.9230769 3.619910 0.086850 0.45283019
370    0.120  0.8571429 3.361345 0.084300 0.43636364
371    0.175  1.0000000 3.773585 0.128625 0.66037736
372    0.175  0.8139535 3.130590 0.119100 0.58333333
373    0.175  0.8536585 3.347681 0.122725 0.61403509
374    0.095  0.7600000 2.923077 0.062500 0.32758621
375    0.120  0.9600000 3.622642 0.086875 0.44444444
376    0.095  1.0000000 3.921569 0.070775 0.37254902
377    0.180  0.7826087 3.010033 0.120200 0.58064516
