    support confidence     lift leverage   jaccard
67    0.270  0.9310345 2.190669 0.146750 0.6067416
68    0.270  0.9818182 2.765685 0.172375 0.7500000
69    0.270  0.8852459 2.810304 0.173925 0.7714286
70    0.260  0.9122807 2.146543 0.138875 0.5777778
71    0.260  0.9454545 2.590286 0.159625 0.6842105
72    0.260  0.8524590 2.706219 0.163925 0.7222222
73    0.200  0.6557377 1.748634 0.085625 0.4166667
74    0.200  0.8888889 2.435312 0.117875 0.5128205
75    0.200  0.8333333 2.415459 0.117200 0.5194805
76    0.300  0.9836066 2.490143 0.179525 0.7500000
77    0.300  0.9677419 2.651348 0.186850 0.8000000
78    0.300  0.8823529 2.557545 0.182700 0.7792208
79    0.285  0.9344262 2.307225 0.161475 0.6705882
80    0.285  0.9344262 2.560072 0.173675 0.7402597
81    0.285  0.9047619 2.622498 0.176325 0.7600000
82    0.205  0.9111111 2.306610 0.116125 0.4939759
83    0.205  0.6612903 1.763441 0.088750 0.4270833
84    0.205  0.8367347 2.425318 0.120475 0.5324675
85    0.215  0.9555556 2.359396 0.123875 0.5180723
86    0.215  0.7049180 1.879781 0.100625 0.4623656
87    0.215  0.7962963 2.308105 0.121850 0.5375000
88    0.290  0.9354839 2.309837 0.164450 0.6823529
89    0.290  0.9508197 2.407138 0.169525 0.7073171
90    0.290  0.8055556 2.334944 0.165800 0.6987952
91    0.270  0.9152542 2.507546 0.162325 0.6923077
92    0.270  0.9152542 2.578181 0.165275 0.7105263
93    0.270  0.8571429 2.448980 0.159750 0.6835443
94    0.280  0.9491525 2.233300 0.154625 0.6363636
95    0.280  0.9333333 2.629108 0.173500 0.7466667
96    0.280  0.9180328 2.622951 0.173250 0.7466667
97    0.265  0.8983051 2.113659 0.139625 0.5824176
98    0.265  0.8833333 2.420091 0.155500 0.6625000
99    0.265  0.8688525 2.482436 0.158250 0.6794872
100   0.285  0.9047619 2.128852 0.151125 0.6263736
101   0.285  0.9344262 2.560072 0.173675 0.7402597
102   0.285  0.9344262 2.632187 0.176725 0.7600000
103   0.220  0.9166667 2.320675 0.125200 0.5301205
104   0.220  0.6470588 1.725490 0.092500 0.4444444
105   0.220  0.8979592 2.460162 0.130575 0.5641026
106   0.210  0.8750000 2.160494 0.112800 0.4827586
107   0.210  0.6666667 1.777778 0.091875 0.4375000
108   0.210  0.7777778 2.130898 0.111450 0.4941176
109   0.310  0.9117647 2.251271 0.172300 0.7126437
110   0.310  0.9841270 2.491461 0.185575 0.7750000
111   0.310  0.8611111 2.359209 0.178600 0.7469880
112   0.230  0.9387755 2.317964 0.130775 0.5476190
113   0.230  0.8518519 2.156587 0.123350 0.5287356
114   0.230  0.6388889 1.703704 0.095000 0.4554455
115   0.265  0.9298246 2.547465 0.160975 0.6883117
116   0.265  0.9464286 2.665996 0.165600 0.7162162
117   0.265  0.9814815 2.804233 0.170500 0.7464789
118   0.265  0.9814815 3.115814 0.179950 0.8281250
119   0.270  0.9473684 2.229102 0.148875 0.6136364
120   0.270  0.9818182 2.765685 0.172375 0.7500000
121   0.270  1.0000000 2.857143 0.175500 0.7714286
122   0.270  0.9642857 3.061224 0.181800 0.8307692
123   0.260  0.9285714 2.184874 0.141000 0.5842697
124   0.260  0.9454545 2.590286 0.159625 0.6842105
125   0.260  1.0000000 2.857143 0.169000 0.7428571
126   0.260  0.9811321 3.114705 0.176525 0.8125000
127   0.255  0.9444444 2.222222 0.140250 0.5795455
128   0.255  0.9444444 2.587519 0.156450 0.6710526
129   0.255  0.9807692 2.762730 0.162700 0.7083333
130   0.255  0.8947368 2.840434 0.165225 0.7391304
131   0.280  0.9333333 2.304527 0.158500 0.6588235
132   0.280  0.9824561 2.487231 0.167425 0.7000000
133   0.280  0.9655172 2.645253 0.174150 0.7466667
134   0.280  0.9032258 2.618046 0.173050 0.7466667
135   0.200  0.9756098 2.408913 0.116975 0.4878049
136   0.200  0.9302326 2.355019 0.115075 0.4878049
137   0.200  0.6896552 1.839080 0.091250 0.4301075
138   0.200  0.8695652 2.520479 0.120650 0.5333333
139   0.260  0.9629630 2.265795 0.145250 0.5977011
140   0.260  0.9285714 2.544031 0.157800 0.6753247
141   0.260  0.9811321 2.763752 0.165925 0.7222222
142   0.260  0.9122807 2.606516 0.160250 0.6933333
143   0.205  0.9318182 2.300786 0.115900 0.4880952
144   0.205  0.9761905 2.471368 0.122050 0.5125000
145   0.205  0.6612903 1.763441 0.088750 0.4270833
146   0.205  0.8913043 2.441930 0.121050 0.5256410
147   0.255  0.9622642 2.264151 0.142375 0.5862069
148   0.255  0.9444444 2.587519 0.156450 0.6710526
149   0.255  0.9807692 2.762730 0.162700 0.7083333
150   0.255  1.0000000 2.857143 0.165750 0.7285714
151   0.255  0.9807692 3.113553 0.173100 0.7968750
