     support confidence      lift leverage    jaccard
1478   0.060  1.0000000  8.695652 0.053100 0.52173913
1479   0.060  0.8571429  7.792208 0.052300 0.50000000
1480   0.060  1.0000000  3.846154 0.044400 0.23076923
1481   0.060  1.0000000  7.142857 0.051600 0.42857143
1482   0.060  1.0000000  8.695652 0.053100 0.52173913
1483   0.060  0.9230769  8.391608 0.052850 0.52173913
1484   0.100  1.0000000  3.846154 0.074000 0.38461538
1485   0.100  1.0000000  7.142857 0.086000 0.71428571
1486   0.100  1.0000000  8.000000 0.087500 0.80000000
1487   0.100  0.9090909  7.905138 0.087350 0.80000000
1488   0.100  0.9523810  8.658009 0.088450 0.86956522
1489   0.060  1.0000000  7.142857 0.051600 0.42857143
1490   0.060  1.0000000  8.000000 0.052500 0.48000000
1491   0.060  1.0000000  8.695652 0.053100 0.52173913
1492   0.060  0.9230769  8.391608 0.052850 0.52173913
1493   0.060  1.0000000  3.846154 0.044400 0.23076923
1494   0.060  1.0000000  8.000000 0.052500 0.48000000
1495   0.060  1.0000000  8.695652 0.053100 0.52173913
1496   0.060  0.9230769  8.391608 0.052850 0.52173913
1497   0.060  1.0000000  3.846154 0.044400 0.23076923
1498   0.060  1.0000000  7.142857 0.051600 0.42857143
1499   0.060  1.0000000  8.695652 0.053100 0.52173913
1500   0.060  0.9230769  8.391608 0.052850 0.52173913
1501   0.060  1.0000000  3.846154 0.044400 0.23076923
1502   0.060  1.0000000  7.142857 0.051600 0.42857143
1503   0.060  1.0000000  8.000000 0.052500 0.48000000
1504   0.060  0.9230769  8.391608 0.052850 0.52173913
1505   0.050  1.0000000  3.846154 0.037000 0.19230769
1506   0.050  1.0000000  7.142857 0.043000 0.35714286
1507   0.050  1.0000000  8.000000 0.043750 0.40000000
1508   0.050  0.9090909  8.264463 0.043950 0.43478261
1509   0.105  1.0000000  3.846154 0.077700 0.40384615
1510   0.105  1.0000000  7.142857 0.090300 0.75000000
1511   0.105  0.9545455  7.636364 0.091250 0.80769231
1512   0.105  1.0000000  8.695652 0.092925 0.91304348
1513   0.105  1.0000000  8.695652 0.092925 0.91304348
1514   0.065  1.0000000  7.142857 0.055900 0.46428571
1515   0.065  1.0000000  8.000000 0.056875 0.52000000
1516   0.065  1.0000000  8.695652 0.057525 0.56521739
1517   0.065  1.0000000  8.695652 0.057525 0.56521739
1518   0.065  1.0000000  3.846154 0.048100 0.25000000
1519   0.065  1.0000000  8.000000 0.056875 0.52000000
1520   0.065  0.9285714  8.074534 0.056950 0.54166667
1521   0.065  1.0000000  8.695652 0.057525 0.56521739
1522   0.065  1.0000000  3.846154 0.048100 0.25000000
1523   0.065  1.0000000  7.142857 0.055900 0.46428571
1524   0.065  1.0000000  8.695652 0.057525 0.56521739
1525   0.065  1.0000000  8.695652 0.057525 0.56521739
1526   0.065  1.0000000  3.846154 0.048100 0.25000000
1527   0.065  0.9285714  6.632653 0.055200 0.44827586
1528   0.065  1.0000000  8.000000 0.056875 0.52000000
1529   0.065  1.0000000  8.695652 0.057525 0.56521739
1530   0.065  1.0000000  3.846154 0.048100 0.25000000
1531   0.065  1.0000000  7.142857 0.055900 0.46428571
1532   0.065  1.0000000  8.000000 0.056875 0.52000000
1533   0.065  1.0000000  8.695652 0.057525 0.56521739
1534   0.120  1.0000000  3.846154 0.088800 0.46153846
1535   0.120  1.0000000  5.714286 0.099000 0.68571429
1536   0.120  0.9600000  5.647059 0.098750 0.68571429
1537   0.120  0.9600000  5.818182 0.099375 0.70588235
1538   0.120  0.8571429  6.593407 0.101800 0.80000000
1539   0.070  1.0000000  5.714286 0.057750 0.40000000
1540   0.070  0.9333333  5.490196 0.057250 0.40000000
1541   0.070  0.9333333  5.656566 0.057625 0.41176471
1542   0.070  0.7368421  5.668016 0.057650 0.45161290
1543   0.050  1.0000000  5.714286 0.041250 0.28571429
1544   0.050  1.0000000  5.882353 0.041500 0.29411765
1545   0.050  1.0000000  6.060606 0.041750 0.30303030
1546   0.050  0.7142857  5.494505 0.040900 0.33333333
1547   0.070  1.0000000  5.714286 0.057750 0.40000000
1548   0.070  0.9333333  5.490196 0.057250 0.40000000
1549   0.070  0.9333333  5.656566 0.057625 0.41176471
1550   0.070  0.8750000  6.730769 0.059600 0.50000000
1551   0.070  1.0000000  3.846154 0.051800 0.26923077
1552   0.070  0.9333333  5.490196 0.057250 0.40000000
1553   0.070  0.9333333  5.656566 0.057625 0.41176471
1554   0.070  0.7777778  5.982906 0.058300 0.46666667
1555   0.050  1.0000000  3.846154 0.037000 0.19230769
1556   0.050  1.0000000  5.882353 0.041500 0.29411765
1557   0.050  1.0000000  6.060606 0.041750 0.30303030
1558   0.050  0.8333333  6.410256 0.042200 0.35714286
1559   0.070  1.0000000  3.846154 0.051800 0.26923077
1560   0.070  0.9333333  5.490196 0.057250 0.40000000
1561   0.070  0.9333333  5.656566 0.057625 0.41176471
1562   0.070  0.8235294  6.334842 0.058950 0.48275862
1563   0.065  0.9285714  1.857143 0.030000 0.12871287
1564   0.065  0.9285714  2.476190 0.038750 0.17105263
1565   0.065  0.9285714  5.462185 0.053100 0.37142857
1566   0.065  0.9285714  5.627706 0.053450 0.38235294
1567   0.065  0.8125000  6.250000 0.054600 0.44827586
1568   0.075  1.0000000  3.846154 0.055500 0.28846154
1569   0.075  1.0000000  5.714286 0.061875 0.42857143
1570   0.075  0.9375000  5.681818 0.061800 0.44117647
1571   0.075  0.8333333  6.410256 0.063300 0.51724138
1572   0.050  1.0000000  3.846154 0.037000 0.19230769
1573   0.050  1.0000000  5.714286 0.041250 0.28571429
1574   0.050  1.0000000  6.060606 0.041750 0.30303030
1575   0.050  0.8333333  6.410256 0.042200 0.35714286
1576   0.075  1.0000000  3.846154 0.055500 0.28846154
1577   0.075  1.0000000  5.714286 0.061875 0.42857143
1578   0.075  0.9375000  5.681818 0.061800 0.44117647
1579   0.075  0.8823529  6.787330 0.063950 0.53571429
1580   0.070  0.9333333  1.866667 0.032500 0.13861386
1581   0.070  0.9333333  2.488889 0.041875 0.18421053
1582   0.070  1.0000000  5.714286 0.057750 0.40000000
1583   0.070  0.9333333  5.656566 0.057625 0.41176471
1584   0.070  0.8750000  6.730769 0.059600 0.50000000
1585   0.070  0.9333333  1.866667 0.032500 0.13861386
1586   0.070  0.9333333  2.488889 0.041875 0.18421053
1587   0.070  1.0000000  3.846154 0.051800 0.26923077
1588   0.070  0.9333333  5.656566 0.057625 0.41176471
1589   0.070  0.7777778  5.982906 0.058300 0.46666667
1590   0.075  1.0000000  3.846154 0.055500 0.28846154
1591   0.075  1.0000000  5.714286 0.061875 0.42857143
1592   0.075  0.9375000  5.514706 0.061400 0.42857143
1593   0.075  0.7500000  5.769231 0.062000 0.48387097
1594   0.050  1.0000000  3.846154 0.037000 0.19230769
1595   0.050  1.0000000  5.714286 0.041250 0.28571429
1596   0.050  1.0000000  5.882353 0.041500 0.29411765
1597   0.050  0.7142857  5.494505 0.040900 0.33333333
1598   0.075  1.0000000  3.846154 0.055500 0.28846154
1599   0.075  1.0000000  5.714286 0.061875 0.42857143
1600   0.075  0.9375000  5.514706 0.061400 0.42857143
1601   0.075  0.8823529  6.787330 0.063950 0.53571429
1602   0.070  0.9333333  1.866667 0.032500 0.13861386
1603   0.070  0.9333333  2.488889 0.041875 0.18421053
1604   0.070  1.0000000  5.714286 0.057750 0.40000000
1605   0.070  0.9333333  5.490196 0.057250 0.40000000
1606   0.070  0.8750000  6.730769 0.059600 0.50000000
1607   0.070  0.9333333  1.866667 0.032500 0.13861386
1608   0.070  0.9333333  2.488889 0.041875 0.18421053
1609   0.070  1.0000000  3.846154 0.051800 0.26923077
1610   0.070  0.9333333  5.490196 0.057250 0.40000000
1611   0.070  0.8235294  6.334842 0.058950 0.48275862
1612   0.075  0.9375000  1.875000 0.035000 0.14851485
1613   0.075  0.9375000  2.500000 0.045000 0.19736842
1614   0.075  1.0000000  3.846154 0.055500 0.28846154
1615   0.075  1.0000000  5.714286 0.061875 0.42857143
1616   0.075  0.8333333  6.410256 0.063300 0.51724138
1617   0.085  0.8947368  3.441296 0.060300 0.31481481
1618   0.085  0.9444444  5.396825 0.069250 0.47222222
1619   0.085  0.9444444  5.555556 0.069700 0.48571429
1620   0.085  0.8500000  5.151515 0.068500 0.47222222
1621   0.060  0.8571429  3.296703 0.041800 0.22222222
1622   0.060  1.0000000  5.714286 0.049500 0.34285714
1623   0.060  1.0000000  5.882353 0.049800 0.35294118
1624   0.060  0.8571429  5.194805 0.048450 0.34285714
1625   0.080  1.0000000  3.846154 0.059200 0.30769231
1626   0.080  0.9411765  5.378151 0.065125 0.44444444
1627   0.080  0.9411765  5.536332 0.065550 0.45714286
1628   0.080  0.9411765  5.704100 0.065975 0.47058824
1629   0.075  0.7894737  1.578947 0.027500 0.14423077
1630   0.075  0.9375000  2.500000 0.045000 0.19736842
1631   0.075  0.9375000  5.357143 0.061000 0.41666667
1632   0.075  0.9375000  5.514706 0.061400 0.42857143
1633   0.075  0.9375000  5.681818 0.061800 0.44117647
1634   0.080  0.8888889  1.777778 0.035000 0.15686275
1635   0.080  0.9411765  2.509804 0.048125 0.21052632
1636   0.080  1.0000000  3.846154 0.059200 0.30769231
1637   0.080  0.8888889  5.228758 0.064700 0.44444444
1638   0.080  0.9411765  5.704100 0.065975 0.47058824
1639   0.080  0.8888889  1.777778 0.035000 0.15686275
1640   0.080  0.9411765  2.509804 0.048125 0.21052632
1641   0.080  1.0000000  3.846154 0.059200 0.30769231
1642   0.080  0.8888889  5.079365 0.064250 0.43243243
1643   0.080  0.8888889  5.387205 0.065150 0.45714286
1644   0.080  0.8000000  1.600000 0.030000 0.15384615
1645   0.080  0.9411765  2.509804 0.048125 0.21052632
1646   0.080  1.0000000  3.846154 0.059200 0.30769231
1647   0.080  0.9411765  5.378151 0.065125 0.44444444
1648   0.080  0.8888889  5.228758 0.064700 0.44444444
1649   0.125  0.9259259  2.536783 0.075725 0.33333333
1650   0.125  0.8928571  2.515091 0.075300 0.33783784
1651   0.125  1.0000000  2.857143 0.081250 0.35714286
1652   0.125  0.9615385  3.052503 0.084050 0.39062500
1653   0.135  1.0000000  2.352941 0.077625 0.31764706
1654   0.135  0.9642857  2.716298 0.085300 0.37500000
1655   0.135  1.0000000  2.857143 0.087750 0.38571429
1656   0.135  0.9642857  3.061224 0.090900 0.42187500
1657   0.060  0.8571429  2.414487 0.035150 0.16438356
1658   0.060  1.0000000  2.857143 0.039000 0.17142857
1659   0.060  1.0000000  3.174603 0.041100 0.19047619
1660   0.075  0.9375000  2.640845 0.046600 0.20833333
1661   0.075  1.0000000  2.857143 0.048750 0.21428571
1662   0.075  0.9375000  2.976190 0.049800 0.23437500
1663   0.130  0.9285714  2.184874 0.070500 0.29885057
1664   0.130  0.9285714  2.544031 0.078900 0.34666667
1665   0.130  1.0000000  2.857143 0.084500 0.37142857
1666   0.130  0.9629630  3.057025 0.087475 0.40625000
1667   0.070  1.0000000  2.739726 0.044450 0.19178082
1668   0.070  1.0000000  2.857143 0.045500 0.20000000
1669   0.070  0.9333333  2.962963 0.046375 0.21875000
1670   0.070  0.8750000  2.397260 0.040800 0.18666667
1671   0.070  1.0000000  2.857143 0.045500 0.20000000
1672   0.070  0.9333333  2.962963 0.046375 0.21875000
1673   0.060  0.8571429  2.016807 0.030250 0.13793103
1674   0.060  1.0000000  2.857143 0.039000 0.17142857
1675   0.060  1.0000000  3.174603 0.041100 0.19047619
1676   0.080  1.0000000  2.352941 0.046000 0.18823529
1677   0.080  1.0000000  2.857143 0.052000 0.22857143
1678   0.080  0.8000000  2.539683 0.048500 0.23880597
1679   0.125  1.0000000  2.352941 0.071875 0.29411765
1680   0.125  0.9259259  2.536783 0.075725 0.33333333
1681   0.125  0.9615385  2.708559 0.078850 0.34722222
1682   0.125  0.8333333  2.645503 0.077750 0.36764706
1683   0.060  1.0000000  2.739726 0.038100 0.16438356
1684   0.060  0.8571429  2.414487 0.035150 0.16438356
1685   0.060  1.0000000  3.174603 0.041100 0.19047619
1686   0.065  0.8666667  2.374429 0.037625 0.17333333
1687   0.065  0.9285714  2.615694 0.040150 0.18055556
1688   0.065  0.7222222  2.292769 0.036650 0.19117647
1689   0.060  1.0000000  2.352941 0.034500 0.14117647
1690   0.060  1.0000000  2.816901 0.038700 0.16901408
1691   0.060  1.0000000  3.174603 0.041100 0.19047619
1692   0.075  1.0000000  2.352941 0.043125 0.17647059
1693   0.075  0.9375000  2.640845 0.046600 0.20833333
1694   0.075  0.7500000  2.380952 0.043500 0.22058824
1695   0.060  0.8571429  2.016807 0.030250 0.13793103
1696   0.060  1.0000000  2.739726 0.038100 0.16438356
1697   0.060  1.0000000  3.174603 0.041100 0.19047619
1698   0.070  1.0000000  2.352941 0.040250 0.16470588
1699   0.070  0.8750000  2.397260 0.040800 0.18666667
1700   0.070  0.7368421  2.339181 0.040075 0.20588235
1701   0.130  1.0000000  2.352941 0.074750 0.30588235
1702   0.130  0.9285714  2.544031 0.078900 0.34666667
1703   0.130  0.9629630  2.712572 0.082075 0.36111111
1704   0.130  0.8666667  2.476190 0.077500 0.35135135
1705   0.060  1.0000000  2.739726 0.038100 0.16438356
1706   0.060  0.8000000  2.253521 0.033375 0.16216216
1707   0.060  1.0000000  2.857143 0.039000 0.17142857
1708   0.070  0.8750000  2.397260 0.040800 0.18666667
1709   0.070  0.9333333  2.629108 0.043375 0.19444444
1710   0.070  0.7777778  2.222222 0.038500 0.18918919
1711   0.060  1.0000000  2.352941 0.034500 0.14117647
1712   0.060  1.0000000  2.816901 0.038700 0.16901408
1713   0.060  1.0000000  2.857143 0.039000 0.17142857
1714   0.080  1.0000000  2.352941 0.046000 0.18823529
1715   0.080  0.8000000  2.253521 0.044500 0.21333333
1716   0.080  0.8000000  2.285714 0.045000 0.21621622
1717   0.060  0.8000000  1.882353 0.028125 0.13636364
1718   0.060  1.0000000  2.739726 0.038100 0.16438356
1719   0.060  1.0000000  2.857143 0.039000 0.17142857
1720   0.075  1.0000000  2.352941 0.043125 0.17647059
1721   0.075  0.7500000  2.054795 0.038500 0.19230769
1722   0.075  0.7894737  2.255639 0.041750 0.20270270
1723   0.060  1.0000000  2.352941 0.034500 0.14117647
1724   0.060  1.0000000  2.739726 0.038100 0.16438356
1725   0.060  1.0000000  2.816901 0.038700 0.16901408
1726   0.090  1.0000000  2.352941 0.051750 0.21176471
1727   0.090  0.9000000  2.465753 0.053500 0.24000000
1728   0.090  0.9473684  2.668643 0.056275 0.25000000
1729   0.050  1.0000000  2.000000 0.025000 0.10000000
1730   0.050  0.8333333  2.109705 0.026300 0.12345679
1731   0.050  1.0000000  2.666667 0.031250 0.13333333
1732   0.050  1.0000000  2.739726 0.031750 0.13698630
1733   0.090  1.0000000  2.531646 0.054450 0.22784810
1734   0.090  0.9000000  2.465753 0.053500 0.24000000
1735   0.090  1.0000000  2.898551 0.058950 0.26086957
1736   0.090  1.0000000  2.469136 0.053550 0.22222222
1737   0.090  0.9000000  2.465753 0.053500 0.24000000
1738   0.090  1.0000000  2.898551 0.058950 0.26086957
1739   0.055  1.0000000  2.666667 0.034375 0.14666667
1740   0.055  0.8461538  2.318230 0.031275 0.14666667
1741   0.055  1.0000000  2.898551 0.036025 0.15942029
1742   0.165  1.0000000  2.469136 0.098175 0.40740741
1743   0.165  1.0000000  2.531646 0.099825 0.41772152
1744   0.165  0.9428571  2.583170 0.101125 0.44000000
1745   0.165  0.9428571  2.732919 0.104625 0.46478873
1746   0.075  1.0000000  2.531646 0.045375 0.18987342
1747   0.075  1.0000000  2.739726 0.047625 0.20547945
1748   0.075  0.8823529  2.557545 0.045675 0.21126761
1749   0.075  0.7500000  3.125000 0.051000 0.28301887
1750   0.055  1.0000000  2.531646 0.033275 0.13924051
1751   0.055  0.8461538  2.318230 0.031275 0.14666667
1752   0.055  1.0000000  2.898551 0.036025 0.15942029
1753   0.110  0.6666667  1.333333 0.027500 0.19819820
1754   0.110  1.0000000  2.531646 0.066550 0.27848101
1755   0.110  1.0000000  2.739726 0.069850 0.30136986
1756   0.110  0.9166667  2.657005 0.068600 0.30985915
1757   0.110  0.7333333  3.055556 0.074000 0.39285714
1758   0.075  1.0000000  2.469136 0.044625 0.18518519
1759   0.075  1.0000000  2.739726 0.047625 0.20547945
1760   0.075  0.8823529  2.557545 0.045675 0.21126761
1761   0.075  0.8823529  3.676471 0.054600 0.30000000
1762   0.055  1.0000000  2.469136 0.032725 0.13580247
1763   0.055  0.8461538  2.318230 0.031275 0.14666667
1764   0.055  1.0000000  2.898551 0.036025 0.15942029
1765   0.110  0.6666667  1.333333 0.027500 0.19819820
1766   0.110  1.0000000  2.469136 0.065450 0.27160494
1767   0.110  1.0000000  2.739726 0.069850 0.30136986
1768   0.110  0.9166667  2.657005 0.068600 0.30985915
1769   0.110  0.7857143  3.273810 0.076400 0.40740741
1770   0.075  1.0000000  2.000000 0.037500 0.15000000
1771   0.075  0.6818182  1.604278 0.028250 0.16304348
1772   0.075  1.0000000  2.739726 0.047625 0.20547945
1773   0.075  0.8823529  2.557545 0.045675 0.21126761
1774   0.075  0.7500000  3.125000 0.051000 0.28301887
1775   0.100  1.0000000  2.469136 0.059500 0.24691358
1776   0.100  1.0000000  2.531646 0.060500 0.25316456
1777   0.100  0.9090909  2.635046 0.062050 0.28169014
1778   0.065  0.6500000  1.300000 0.015000 0.12149533
1779   0.065  1.0000000  2.531646 0.039325 0.16455696
1780   0.065  1.0000000  2.666667 0.040625 0.17333333
1781   0.065  0.8666667  2.512077 0.039125 0.18309859
1782   0.065  0.6500000  1.300000 0.015000 0.12149533
1783   0.065  1.0000000  2.469136 0.038675 0.16049383
1784   0.065  1.0000000  2.666667 0.040625 0.17333333
1785   0.065  0.7647059  2.216539 0.035675 0.17808219
1786   0.075  1.0000000  2.469136 0.044625 0.18518519
1787   0.075  1.0000000  2.531646 0.045375 0.18987342
1788   0.075  0.8333333  2.415459 0.043950 0.20833333
1789   0.075  0.8823529  3.676471 0.054600 0.30000000
1790   0.065  1.0000000  2.469136 0.038675 0.16049383
1791   0.065  1.0000000  2.531646 0.039325 0.16455696
1792   0.065  0.8125000  2.355072 0.037400 0.18055556
1793   0.110  1.0000000  2.469136 0.065450 0.27160494
1794   0.110  1.0000000  2.531646 0.066550 0.27848101
1795   0.110  0.9166667  2.657005 0.068600 0.30985915
1796   0.110  0.8148148  3.395062 0.077600 0.41509434
1797   0.075  1.0000000  2.000000 0.037500 0.15000000
1798   0.075  0.6818182  1.604278 0.028250 0.16304348
1799   0.075  1.0000000  2.531646 0.045375 0.18987342
1800   0.075  0.8823529  2.557545 0.045675 0.21126761
1801   0.075  0.7500000  3.125000 0.051000 0.28301887
1802   0.075  1.0000000  2.000000 0.037500 0.15000000
1803   0.075  0.6818182  1.604278 0.028250 0.16304348
1804   0.075  1.0000000  2.469136 0.044625 0.18518519
1805   0.075  0.8823529  2.557545 0.045675 0.21126761
1806   0.075  0.8823529  3.676471 0.054600 0.30000000
1807   0.090  1.0000000  2.469136 0.053550 0.22222222
1808   0.090  1.0000000  2.531646 0.054450 0.22784810
1809   0.090  0.8181818  2.241594 0.049850 0.23376623
1810   0.055  1.0000000  2.531646 0.033275 0.13924051
1811   0.055  1.0000000  2.666667 0.034375 0.14666667
1812   0.055  0.7333333  2.009132 0.027625 0.14285714
1813   0.055  1.0000000  2.469136 0.032725 0.13580247
1814   0.055  1.0000000  2.666667 0.034375 0.14666667
1815   0.085  1.0000000  2.469136 0.050575 0.20987654
1816   0.085  1.0000000  2.531646 0.051425 0.21518987
1817   0.085  0.9444444  2.587519 0.052150 0.22972973
1818   0.085  0.8500000  3.541667 0.061000 0.33333333
1819   0.055  1.0000000  2.469136 0.032725 0.13580247
1820   0.055  1.0000000  2.531646 0.033275 0.13924051
1821   0.055  0.6875000  1.883562 0.025800 0.14102564
1822   0.120  0.6857143  1.371429 0.032500 0.21621622
1823   0.120  1.0000000  2.469136 0.071400 0.29629630
1824   0.120  1.0000000  2.531646 0.072600 0.30379747
1825   0.120  1.0000000  2.739726 0.076200 0.32876712
1826   0.120  0.8000000  3.333333 0.084000 0.44444444
1827   0.085  1.0000000  2.000000 0.042500 0.17000000
1828   0.085  0.7083333  1.666667 0.034000 0.18478261
1829   0.085  1.0000000  2.531646 0.051425 0.21518987
1830   0.085  1.0000000  2.739726 0.053975 0.23287671
1831   0.085  0.7727273  3.219697 0.058600 0.32075472
1832   0.085  1.0000000  2.000000 0.042500 0.17000000
1833   0.085  0.7083333  1.666667 0.034000 0.18478261
1834   0.085  1.0000000  2.469136 0.050575 0.20987654
1835   0.085  1.0000000  2.739726 0.053975 0.23287671
1836   0.085  0.8947368  3.728070 0.062200 0.34000000
1837   0.075  0.6818182  1.363636 0.020000 0.14018692
1838   0.075  1.0000000  2.469136 0.044625 0.18518519
1839   0.075  0.8823529  2.233805 0.041425 0.18518519
1840   0.075  0.9375000  2.500000 0.045000 0.19736842
1841   0.085  0.9444444  1.888889 0.040000 0.16831683
1842   0.085  0.7083333  1.666667 0.034000 0.18478261
1843   0.085  1.0000000  2.469136 0.050575 0.20987654
1844   0.085  1.0000000  2.531646 0.051425 0.21518987
1845   0.085  0.7391304  3.079710 0.057400 0.31481481
1846   0.110  0.9166667  2.511416 0.066200 0.29333333
1847   0.110  1.0000000  2.816901 0.070950 0.30985915
1848   0.110  0.9565217  2.732919 0.069750 0.30985915
1849   0.110  1.0000000  3.174603 0.075350 0.34920635
1850   0.105  0.8750000  2.058824 0.054000 0.23863636
1851   0.105  1.0000000  2.816901 0.067725 0.29577465
1852   0.105  1.0000000  2.857143 0.068250 0.30000000
1853   0.105  0.9545455  3.030303 0.070350 0.32812500
1854   0.050  1.0000000  2.816901 0.032250 0.14084507
1855   0.050  1.0000000  2.857143 0.032500 0.14285714
1856   0.050  0.9090909  2.886003 0.032675 0.15625000
1857   0.070  0.8750000  2.464789 0.041600 0.19178082
1858   0.070  0.9333333  2.666667 0.043750 0.19718310
1859   0.070  1.0000000  3.174603 0.047950 0.22222222
1860   0.100  0.9090909  2.139037 0.053250 0.22988506
1861   0.100  0.9523810  2.609263 0.061675 0.27027027
1862   0.100  1.0000000  2.857143 0.065000 0.28571429
1863   0.100  1.0000000  3.174603 0.068500 0.31746032
1864   0.065  0.8125000  2.226027 0.035800 0.17105263
1865   0.065  0.9285714  2.653061 0.040500 0.18309859
1866   0.065  1.0000000  3.174603 0.044525 0.20634921
1867   0.050  1.0000000  2.352941 0.028750 0.11764706
1868   0.050  1.0000000  2.857143 0.032500 0.14285714
1869   0.050  0.9090909  2.886003 0.032675 0.15625000
1870   0.055  0.6875000  1.617647 0.021000 0.12222222
1871   0.055  1.0000000  2.857143 0.035750 0.15714286
1872   0.055  1.0000000  3.174603 0.037675 0.17460317
1873   0.100  0.8695652  2.046036 0.051125 0.22727273
1874   0.100  0.9523810  2.609263 0.061675 0.27027027
1875   0.100  1.0000000  2.816901 0.064500 0.28169014
1876   0.100  1.0000000  3.174603 0.068500 0.31746032
1877   0.070  0.9333333  2.557078 0.042625 0.18918919
1878   0.070  1.0000000  2.816901 0.045150 0.19718310
1879   0.070  0.9333333  2.962963 0.046375 0.21875000
1880   0.050  1.0000000  2.352941 0.028750 0.11764706
1881   0.050  1.0000000  2.816901 0.032250 0.14084507
1882   0.050  0.9090909  2.886003 0.032675 0.15625000
1883   0.055  0.7333333  1.725490 0.023125 0.12359551
1884   0.055  1.0000000  2.816901 0.035475 0.15492958
1885   0.055  1.0000000  3.174603 0.037675 0.17460317
1886   0.055  0.7857143  1.848739 0.025250 0.12500000
1887   0.055  1.0000000  2.739726 0.034925 0.15068493
1888   0.055  1.0000000  3.174603 0.037675 0.17460317
1889   0.100  0.9090909  2.139037 0.053250 0.22988506
1890   0.100  0.9090909  2.490660 0.059850 0.26666667
1891   0.100  1.0000000  2.816901 0.064500 0.28169014
1892   0.100  1.0000000  2.857143 0.065000 0.28571429
1893   0.065  0.9285714  2.544031 0.039450 0.17567568
1894   0.065  1.0000000  2.816901 0.041925 0.18309859
1895   0.065  0.8666667  2.476190 0.038750 0.18055556
1896   0.055  1.0000000  2.352941 0.031625 0.12941176
1897   0.055  1.0000000  2.816901 0.035475 0.15492958
1898   0.055  1.0000000  2.857143 0.035750 0.15714286
1899   0.055  0.7857143  1.848739 0.025250 0.12500000
1900   0.055  1.0000000  2.816901 0.035475 0.15492958
1901   0.055  1.0000000  2.857143 0.035750 0.15714286
1902   0.055  0.8461538  1.990950 0.027375 0.12643678
1903   0.055  1.0000000  2.739726 0.034925 0.15068493
1904   0.055  1.0000000  2.857143 0.035750 0.15714286
1905   0.055  0.7333333  1.725490 0.023125 0.12359551
1906   0.055  1.0000000  2.739726 0.034925 0.15068493
1907   0.055  1.0000000  2.816901 0.035475 0.15492958
1908   0.055  0.9166667  2.320675 0.031300 0.13750000
1909   0.055  0.7857143  2.095238 0.028750 0.14102564
1910   0.055  1.0000000  2.739726 0.034925 0.15068493
1911   0.055  0.7857143  2.277433 0.030850 0.15277778
1912   0.060  1.0000000  2.469136 0.035700 0.14814815
1913   0.060  0.8000000  2.133333 0.031875 0.15384615
1914   0.060  0.8571429  2.348337 0.034450 0.16000000
1915   0.060  0.8000000  2.318841 0.034125 0.16666667
1916   0.070  1.0000000  2.469136 0.041650 0.17283951
1917   0.070  0.9333333  2.362869 0.040375 0.17500000
1918   0.070  1.0000000  2.739726 0.044450 0.19178082
1919   0.070  0.7777778  2.254428 0.038950 0.19178082
1920   0.055  1.0000000  2.469136 0.032725 0.13580247
1921   0.055  0.7857143  1.989150 0.027350 0.13414634
1922   0.055  0.7857143  2.095238 0.028750 0.14102564
1923   0.055  0.7333333  2.125604 0.029125 0.15068493
1924   0.050  0.7142857  1.428571 0.015000 0.09615385
1925   0.050  1.0000000  2.469136 0.029750 0.12345679
1926   0.050  0.9090909  2.424242 0.029375 0.13157895
1927   0.050  0.7692308  2.229654 0.027575 0.13888889
1928   0.070  1.0000000  2.469136 0.041650 0.17283951
1929   0.070  0.9333333  2.362869 0.040375 0.17500000
1930   0.070  0.7777778  2.074074 0.036250 0.17721519
1931   0.070  0.9333333  2.557078 0.042625 0.18918919
1932   0.050  0.7142857  1.428571 0.015000 0.09615385
1933   0.050  1.0000000  2.531646 0.030250 0.12658228
1934   0.050  0.8333333  2.222222 0.027500 0.12987013
1935   0.050  1.0000000  2.739726 0.031750 0.13698630
1936   0.050  0.6666667  1.333333 0.012500 0.09523810
1937   0.050  1.0000000  2.469136 0.029750 0.12345679
1938   0.050  0.8333333  2.222222 0.027500 0.12987013
1939   0.050  0.7692308  2.107482 0.026275 0.13157895
1940   0.060  0.6666667  1.333333 0.015000 0.11320755
1941   0.060  1.0000000  2.469136 0.035700 0.14814815
1942   0.060  1.0000000  2.531646 0.036300 0.15189873
1943   0.060  1.0000000  2.739726 0.038100 0.16438356
1944   0.050  0.6666667  1.333333 0.012500 0.09523810
1945   0.050  1.0000000  2.469136 0.029750 0.12345679
1946   0.050  0.7692308  1.947420 0.024325 0.12195122
1947   0.050  0.8333333  2.222222 0.027500 0.12987013
1948   0.255  0.9622642  2.264151 0.142375 0.58620690
1949   0.255  0.9444444  2.587519 0.156450 0.67105263
1950   0.255  0.9807692  2.762730 0.162700 0.70833333
1951   0.255  1.0000000  2.857143 0.165750 0.72857143
1952   0.255  0.9807692  3.113553 0.173100 0.79687500
1953   0.135  0.9642857  2.641879 0.083900 0.36486486
1954   0.135  0.9310345  2.622632 0.083525 0.36986301
1955   0.135  1.0000000  2.857143 0.087750 0.38571429
1956   0.135  1.0000000  3.174603 0.092475 0.42857143
1957   0.130  0.8965517  2.456306 0.077075 0.34210526
1958   0.130  0.9629630  2.712572 0.082075 0.36111111
1959   0.130  0.9629630  2.751323 0.082750 0.36619718
