     support confidence      lift      leverage    jaccard
1336   0.055  0.6111111  1.674277  2.215000e-02 0.13750000
1337   0.120  0.6857143  1.371429  3.250000e-02 0.21621622
1338   0.120  1.0000000  2.469136  7.140000e-02 0.29629630
1339   0.120  1.0000000  2.739726  7.620000e-02 0.32876712
1340   0.120  0.7741935  3.225806  8.280000e-02 0.43636364
1341   0.085  1.0000000  2.000000  4.250000e-02 0.17000000
1342   0.085  0.7083333  1.666667  3.400000e-02 0.18478261
1343   0.085  1.0000000  2.739726  5.397500e-02 0.23287671
1344   0.085  0.7391304  3.079710  5.740000e-02 0.31481481
1345   0.110  1.0000000  2.469136  6.545000e-02 0.27160494
1346   0.110  0.9166667  2.320675  6.260000e-02 0.27160494
1347   0.110  0.5500000  1.466667  3.500000e-02 0.23655914
1348   0.075  0.6818182  1.363636  2.000000e-02 0.14018692
1349   0.075  0.8823529  2.233805  4.142500e-02 0.18518519
1350   0.075  0.9375000  2.500000  4.500000e-02 0.19736842
1351   0.085  0.7083333  1.416667  2.500000e-02 0.15887850
1352   0.085  1.0000000  2.469136  5.057500e-02 0.20987654
1353   0.085  0.9444444  2.518519  5.125000e-02 0.22368421
1354   0.090  1.0000000  2.469136  5.355000e-02 0.22222222
1355   0.090  1.0000000  2.531646  5.445000e-02 0.22784810
1356   0.090  0.7200000  3.000000  6.000000e-02 0.32727273
1357   0.080  1.0000000  2.469136  4.760000e-02 0.19753086
1358   0.080  0.8888889  2.250352  4.445000e-02 0.19753086
1359   0.120  0.6000000  1.200000  2.000000e-02 0.20689655
1360   0.120  1.0000000  2.469136  7.140000e-02 0.29629630
1361   0.120  1.0000000  2.531646  7.260000e-02 0.30379747
1362   0.120  0.6857143  2.857143  7.800000e-02 0.40677966
1363   0.085  0.9444444  1.888889  4.000000e-02 0.16831683
1364   0.085  0.7083333  1.666667  3.400000e-02 0.18478261
1365   0.085  1.0000000  2.531646  5.142500e-02 0.21518987
1366   0.085  0.6296296  2.623457  5.260000e-02 0.29310345
1367   0.085  0.9444444  1.888889  4.000000e-02 0.16831683
1368   0.085  0.7083333  1.666667  3.400000e-02 0.18478261
1369   0.085  1.0000000  2.469136  5.057500e-02 0.20987654
1370   0.085  0.7391304  3.079710  5.740000e-02 0.31481481
1371   0.120  0.9230769  2.600217  7.385000e-02 0.32876712
1372   0.120  0.9600000  2.742857  7.625000e-02 0.33802817
1373   0.120  0.9600000  3.047619  8.062500e-02 0.37500000
1374   0.110  0.8461538  2.318230  6.255000e-02 0.28571429
1375   0.110  0.9565217  2.732919  6.975000e-02 0.30985915
1376   0.110  0.9565217  3.036577  7.377500e-02 0.34375000
1377   0.105  0.8076923  1.900452  4.975000e-02 0.23333333
1378   0.105  1.0000000  2.857143  6.825000e-02 0.30000000
1379   0.105  0.9545455  3.030303  7.035000e-02 0.32812500
1380   0.050  1.0000000  2.857143  3.250000e-02 0.14285714
1381   0.050  0.7692308  2.442002  2.952500e-02 0.15151515
1382   0.080  0.6153846  1.230769  1.500000e-02 0.14545455
1383   0.080  0.9411765  2.689076  5.025000e-02 0.22535211
1384   0.080  1.0000000  3.174603  5.480000e-02 0.25396825
1385   0.080  0.5000000  1.923077  3.840000e-02 0.23529412
1386   0.115  0.9200000  2.520548  6.937500e-02 0.30666667
1387   0.115  1.0000000  2.816901  7.417500e-02 0.32394366
1388   0.115  0.9583333  3.042328  7.720000e-02 0.35937500
1389   0.105  0.8400000  1.976471  5.187500e-02 0.23595506
1390   0.105  1.0000000  2.816901  6.772500e-02 0.29577465
1391   0.105  0.9545455  3.030303  7.035000e-02 0.32812500
1392   0.050  1.0000000  2.816901  3.225000e-02 0.14084507
1393   0.050  0.8333333  2.645503  3.110000e-02 0.15384615
1394   0.075  0.6000000  1.200000  1.250000e-02 0.13636364
1395   0.075  0.8823529  2.485501  4.482500e-02 0.20547945
1396   0.075  0.9375000  2.976190  4.980000e-02 0.23437500
1397   0.075  0.5000000  1.923077  3.600000e-02 0.22388060
1398   0.100  0.8695652  2.046036  5.112500e-02 0.22727273
1399   0.100  0.9523810  2.609263  6.167500e-02 0.27027027
1400   0.100  1.0000000  3.174603  6.850000e-02 0.31746032
1401   0.070  0.6086957  1.217391  1.250000e-02 0.12844037
1402   0.070  0.8235294  2.256245  3.897500e-02 0.18421053
1403   0.070  0.9333333  2.962963  4.637500e-02 0.21875000
1404   0.070  0.5000000  1.923077  3.360000e-02 0.21212121
1405   0.050  1.0000000  2.352941  2.875000e-02 0.11764706
1406   0.050  0.9090909  2.886003  3.267500e-02 0.15625000
1407   0.055  0.5238095  1.047619  2.500000e-03 0.10000000
1408   0.055  0.6470588  1.522491  1.887500e-02 0.12087912
1409   0.055  1.0000000  3.174603  3.767500e-02 0.17460317
1410   0.110  0.8800000  2.410959  6.437500e-02 0.28947368
1411   0.110  0.9565217  2.694427  6.917500e-02 0.30555556
1412   0.110  0.9166667  2.619048  6.800000e-02 0.30555556
1413   0.110  0.8800000  2.070588  5.687500e-02 0.25000000
1414   0.110  1.0000000  2.816901  7.095000e-02 0.30985915
1415   0.110  1.0000000  2.857143  7.150000e-02 0.31428571
1416   0.055  0.8461538  2.383532  3.192500e-02 0.15068493
1417   0.055  0.9166667  2.619048  3.400000e-02 0.15492958
1418   0.070  0.5600000  1.120000  7.500000e-03 0.12612613
1419   0.070  0.8750000  2.464789  4.160000e-02 0.19178082
1420   0.070  0.8750000  2.500000  4.200000e-02 0.19444444
1421   0.100  0.8695652  2.046036  5.112500e-02 0.22727273
1422   0.100  0.9090909  2.490660  5.985000e-02 0.26666667
1423   0.100  1.0000000  2.857143  6.500000e-02 0.28571429
1424   0.050  0.7692308  2.107482  2.627500e-02 0.13157895
1425   0.050  1.0000000  2.857143  3.250000e-02 0.14285714
1426   0.065  0.5652174  1.130435  7.500000e-03 0.11818182
1427   0.065  0.8125000  2.226027  3.580000e-02 0.17105263
1428   0.065  0.8666667  2.476190  3.875000e-02 0.18055556
1429   0.055  0.5000000  1.000000 -6.938894e-18 0.09909910
1430   0.055  0.8461538  1.990950  2.737500e-02 0.12643678
1431   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
1432   0.055  0.5000000  1.000000 -6.938894e-18 0.09909910
1433   0.055  0.6875000  1.617647  2.100000e-02 0.12222222
1434   0.055  1.0000000  2.857143  3.575000e-02 0.15714286
1435   0.100  0.8333333  1.960784  4.900000e-02 0.22471910
1436   0.100  0.9090909  2.490660  5.985000e-02 0.26666667
1437   0.100  1.0000000  2.816901  6.450000e-02 0.28169014
1438   0.075  0.6250000  1.250000  1.500000e-02 0.13761468
1439   0.075  0.9375000  2.568493  4.580000e-02 0.20270270
1440   0.075  1.0000000  2.816901  4.837500e-02 0.21126761
1441   0.055  0.5000000  1.000000 -6.938894e-18 0.09909910
1442   0.055  0.9166667  2.156863  2.950000e-02 0.12790698
1443   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
1444   0.055  0.5000000  1.000000 -6.938894e-18 0.09909910
1445   0.055  0.6875000  1.617647  2.100000e-02 0.12222222
1446   0.055  1.0000000  2.816901  3.547500e-02 0.15492958
1447   0.055  0.5500000  1.100000  5.000000e-03 0.10091743
1448   0.055  0.7333333  1.725490  2.312500e-02 0.12359551
1449   0.055  1.0000000  2.739726  3.492500e-02 0.15068493
1450   0.060  0.8000000  2.133333  3.187500e-02 0.15384615
1451   0.060  0.8000000  2.191781  3.262500e-02 0.15789474
1452   0.060  0.7500000  2.173913  3.240000e-02 0.16438356
1453   0.070  0.9333333  2.362869  4.037500e-02 0.17500000
1454   0.070  1.0000000  2.739726  4.445000e-02 0.19178082
1455   0.070  0.7777778  2.254428  3.895000e-02 0.19178082
1456   0.075  1.0000000  2.469136  4.462500e-02 0.18518519
1457   0.075  0.8823529  2.417405  4.397500e-02 0.20000000
1458   0.075  0.7894737  2.288330  4.222500e-02 0.20547945
1459   0.055  0.7333333  1.856540  2.537500e-02 0.13253012
1460   0.055  0.7857143  2.095238  2.875000e-02 0.14102564
1461   0.055  0.7333333  2.125604  2.912500e-02 0.15068493
1462   0.070  0.9333333  2.304527  3.962500e-02 0.17073171
1463   0.070  0.8235294  2.196078  3.812500e-02 0.17948718
1464   0.070  0.6666667  1.932367  3.377500e-02 0.18421053
1465   0.050  0.6666667  1.333333  1.250000e-02 0.09523810
1466   0.050  0.9090909  2.424242  2.937500e-02 0.13157895
1467   0.050  0.7142857  2.070393  2.585000e-02 0.13698630
1468   0.070  1.0000000  2.469136  4.165000e-02 0.17283951
1469   0.070  0.8235294  2.084885  3.642500e-02 0.17073171
1470   0.070  0.7368421  2.135774  3.722500e-02 0.18918919
1471   0.055  0.6470588  1.294118  1.250000e-02 0.10377358
1472   0.055  1.0000000  2.469136  3.272500e-02 0.13580247
1473   0.055  0.6875000  1.992754  2.740000e-02 0.14864865
1474   0.070  0.8750000  2.215190  3.840000e-02 0.17283951
1475   0.070  0.7777778  2.074074  3.625000e-02 0.17721519
1476   0.070  0.9333333  2.557078  4.262500e-02 0.18918919
1477   0.075  0.9375000  2.314815  4.260000e-02 0.18292683
1478   0.075  0.7894737  2.105263  3.937500e-02 0.18987342
1479   0.075  0.7142857  1.956947  3.667500e-02 0.18987342
1480   0.050  0.6250000  1.250000  1.000000e-02 0.09433962
1481   0.050  0.8333333  2.222222  2.750000e-02 0.12987013
1482   0.050  0.7142857  1.956947  2.445000e-02 0.12987013
1483   0.090  1.0000000  2.469136  5.355000e-02 0.22222222
1484   0.090  0.9473684  2.398401  5.247500e-02 0.22500000
1485   0.090  0.9473684  2.595530  5.532500e-02 0.24324324
1486   0.060  0.6666667  1.333333  1.500000e-02 0.11320755
1487   0.060  1.0000000  2.531646  3.630000e-02 0.15189873
1488   0.060  1.0000000  2.739726  3.810000e-02 0.16438356
1489   0.060  0.6315789  1.263158  1.250000e-02 0.11214953
1490   0.060  1.0000000  2.469136  3.570000e-02 0.14814815
1491   0.060  0.7500000  2.054795  3.080000e-02 0.15584416
1492   0.075  1.0000000  2.469136  4.462500e-02 0.18518519
1493   0.075  0.7142857  1.808318  3.352500e-02 0.17647059
1494   0.075  0.7894737  2.105263  3.937500e-02 0.18987342
1495   0.050  0.6666667  1.333333  1.250000e-02 0.09523810
1496   0.050  0.7142857  1.808318  2.235000e-02 0.12048193
1497   0.050  0.8333333  2.222222  2.750000e-02 0.12987013
1498   0.065  0.6190476  1.238095  1.250000e-02 0.12037037
1499   0.065  0.9285714  2.292769  3.665000e-02 0.15853659
1500   0.065  0.8125000  2.166667  3.500000e-02 0.16666667
1501   0.060  0.6315789  1.263158  1.250000e-02 0.11214953
1502   0.060  1.0000000  2.469136  3.570000e-02 0.14814815
1503   0.060  0.7500000  1.898734  2.840000e-02 0.14457831
1504   0.265  0.9298246  2.547465  1.609750e-01 0.68831169
1505   0.265  0.9464286  2.665996  1.656000e-01 0.71621622
1506   0.265  0.9814815  2.804233  1.705000e-01 0.74647887
1507   0.265  0.9814815  3.115814  1.799500e-01 0.82812500
1508   0.270  0.9473684  2.229102  1.488750e-01 0.61363636
1509   0.270  0.9818182  2.765685  1.723750e-01 0.75000000
1510   0.270  1.0000000  2.857143  1.755000e-01 0.77142857
1511   0.270  0.9642857  3.061224  1.818000e-01 0.83076923
1512   0.140  0.9333333  2.629108  8.675000e-02 0.38356164
1513   0.140  1.0000000  2.857143  9.100000e-02 0.40000000
1514   0.140  0.9655172  3.065134  9.432500e-02 0.43750000
1515   0.145  0.5087719  1.017544  2.500000e-03 0.22656250
1516   0.145  0.9062500  2.552817  8.820000e-02 0.39189189
1517   0.145  0.9666667  2.761905  9.250000e-02 0.40845070
1518   0.145  0.9666667  3.068783  9.775000e-02 0.45312500
1519   0.260  0.9285714  2.184874  1.410000e-01 0.58426966
1520   0.260  0.9454545  2.590286  1.596250e-01 0.68421053
1521   0.260  1.0000000  2.857143  1.690000e-01 0.74285714
1522   0.260  0.9811321  3.114705  1.765250e-01 0.81250000
1523   0.145  0.5178571  1.035714  5.000000e-03 0.22834646
1524   0.145  0.9666667  2.648402  9.025000e-02 0.39189189
1525   0.145  1.0000000  2.857143  9.425000e-02 0.41428571
1526   0.145  0.9354839  2.969790  9.617500e-02 0.44615385
1527   0.135  0.8437500  2.311644  7.660000e-02 0.34615385
1528   0.135  0.9642857  2.755102  8.600000e-02 0.38028169
1529   0.135  0.9642857  3.061224  9.090000e-02 0.42187500
1530   0.140  0.5090909  1.018182  2.500000e-03 0.22047244
1531   0.140  0.9333333  2.196078  7.625000e-02 0.32183908
1532   0.140  1.0000000  2.857143  9.100000e-02 0.40000000
1533   0.140  0.9655172  3.065134  9.432500e-02 0.43750000
1534   0.135  0.8437500  1.985294  6.700000e-02 0.30000000
1535   0.135  1.0000000  2.857143  8.775000e-02 0.38571429
1536   0.135  0.8709677  2.764977  8.617500e-02 0.40298507
1537   0.255  0.9444444  2.222222  1.402500e-01 0.57954545
1538   0.255  0.9444444  2.587519  1.564500e-01 0.67105263
1539   0.255  0.9807692  2.762730  1.627000e-01 0.70833333
1540   0.255  0.8947368  2.840434  1.652250e-01 0.73913043
1541   0.135  0.5000000  1.000000  0.000000e+00 0.21259843
1542   0.135  0.9642857  2.641879  8.390000e-02 0.36486486
1543   0.135  0.9310345  2.622632  8.352500e-02 0.36986301
1544   0.135  0.9000000  2.857143  8.775000e-02 0.40909091
1545   0.135  0.5000000  1.000000  0.000000e+00 0.21259843
1546   0.135  0.9000000  2.465753  8.025000e-02 0.35526316
1547   0.135  0.9642857  2.716298  8.530000e-02 0.37500000
1548   0.135  0.8181818  2.597403  8.302500e-02 0.39130435
1549   0.140  0.5185185  1.037037  5.000000e-03 0.22222222
1550   0.140  1.0000000  2.352941  8.050000e-02 0.32941176
1551   0.140  1.0000000  2.816901  9.030000e-02 0.39436620
1552   0.140  0.9333333  2.962963  9.275000e-02 0.43076923
1553   0.130  0.8666667  2.039216  6.625000e-02 0.29213483
1554   0.130  0.9629630  2.712572  8.207500e-02 0.36111111
1555   0.130  0.8387097  2.662570  8.117500e-02 0.38235294
1556   0.135  0.5192308  1.038462  5.000000e-03 0.21600000
1557   0.135  0.9310345  2.190669  7.337500e-02 0.31034483
1558   0.135  0.9642857  2.641879  8.390000e-02 0.36486486
1559   0.135  0.9310345  2.955665  8.932500e-02 0.41538462
1560   0.125  0.8928571  2.100840  6.550000e-02 0.28409091
1561   0.125  0.9259259  2.536783  7.572500e-02 0.33333333
1562   0.125  0.7812500  2.480159  7.460000e-02 0.35714286
1563   0.195  0.9750000  2.468354  1.160000e-01 0.48750000
1564   0.195  0.6500000  1.733333  8.250000e-02 0.40625000
1565   0.195  0.9512195  2.606081  1.201750e-01 0.52000000
1566   0.195  0.8863636  2.569170  1.191000e-01 0.52702703
1567   0.195  0.9750000  2.407407  1.140000e-01 0.47560976
1568   0.195  0.6842105  1.824561  8.812500e-02 0.41935484
1569   0.195  0.9069767  2.484868  1.165250e-01 0.50649351
1570   0.195  0.9285714  2.691511  1.225500e-01 0.54166667
1571   0.145  0.7250000  1.450000  4.500000e-02 0.26126126
1572   0.145  0.9666667  2.577778  8.875000e-02 0.38157895
1573   0.145  0.8787879  2.407638  8.477500e-02 0.37662338
1574   0.145  0.8285714  2.401656  8.462500e-02 0.38666667
1575   0.055  0.9166667  2.511416  3.310000e-02 0.14864865
1576   0.055  0.8461538  2.452620  3.257500e-02 0.15492958
1577   0.280  0.9333333  2.304527  1.585000e-01 0.65882353
1578   0.280  0.9824561  2.487231  1.674250e-01 0.70000000
1579   0.280  0.9655172  2.645253  1.741500e-01 0.74666667
1580   0.280  0.9032258  2.618046  1.730500e-01 0.74666667
1581   0.100  1.0000000  2.531646  6.050000e-02 0.25316456
1582   0.100  1.0000000  2.739726  6.350000e-02 0.27397260
1583   0.100  0.8695652  2.520479  6.032500e-02 0.27777778
1584   0.150  0.5000000  1.000000 -2.775558e-17 0.23076923
1585   0.150  1.0000000  2.531646  9.075000e-02 0.37974684
1586   0.150  0.9375000  2.568493  9.160000e-02 0.40000000
1587   0.150  0.8571429  2.484472  8.962500e-02 0.40540541
1588   0.150  0.5000000  1.000000 -2.775558e-17 0.23076923
1589   0.150  0.9677419  2.449980  8.877500e-02 0.37500000
1590   0.150  1.0000000  2.739726  9.525000e-02 0.41095890
1591   0.150  0.9090909  2.635046  9.307500e-02 0.41666667
1592   0.085  0.8500000  2.098765  4.450000e-02 0.20238095
1593   0.085  1.0000000  2.739726  5.397500e-02 0.23287671
1594   0.085  0.8500000  2.463768  5.050000e-02 0.23611111
1595   0.145  0.5087719  1.017544  2.500000e-03 0.22656250
1596   0.145  0.9666667  2.386831  8.425000e-02 0.35365854
1597   0.145  0.8787879  2.407638  8.477500e-02 0.37662338
1598   0.145  0.9062500  2.626812  8.980000e-02 0.40277778
1599   0.140  0.9032258  2.230187  7.722500e-02 0.33333333
1600   0.140  1.0000000  2.739726  8.890000e-02 0.38356164
1601   0.140  0.9032258  2.618046  8.652500e-02 0.38888889
1602   0.100  1.0000000  2.000000  5.000000e-02 0.20000000
1603   0.100  0.6451613  1.518027  3.412500e-02 0.20833333
1604   0.100  0.9090909  2.490660  5.985000e-02 0.26666667
1605   0.100  0.8695652  2.520479  6.032500e-02 0.27777778
1606   0.200  0.9756098  2.408913  1.169750e-01 0.48780488
1607   0.200  0.9302326  2.355019  1.150750e-01 0.48780488
1608   0.200  0.6896552  1.839080  9.125000e-02 0.43010753
1609   0.200  0.8695652  2.520479  1.206500e-01 0.53333333
1610   0.155  0.7560976  1.512195  5.250000e-02 0.28181818
1611   0.155  0.9393939  2.378213  8.982500e-02 0.38271605
1612   0.155  0.9687500  2.583333  9.500000e-02 0.40789474
1613   0.155  0.8378378  2.428515  9.117500e-02 0.41333333
1614   0.050  0.8333333  2.109705  2.630000e-02 0.12345679
1615   0.050  0.8333333  2.415459  2.930000e-02 0.14084507
1616   0.160  0.7441860  1.488372  5.250000e-02 0.28828829
1617   0.160  0.9696970  2.394314  9.317500e-02 0.39024390
1618   0.160  0.9696970  2.585859  9.812500e-02 0.42105263
1619   0.160  0.8205128  2.378298  9.272500e-02 0.42105263
1620   0.055  0.9166667  2.263374  3.070000e-02 0.13414634
1621   0.055  0.7333333  2.125604  2.912500e-02 0.15068493
1622   0.085  0.8500000  2.098765  4.450000e-02 0.20238095
1623   0.085  1.0000000  2.531646  5.142500e-02 0.21518987
1624   0.085  0.6800000  1.971014  4.187500e-02 0.22077922
1625   0.155  0.5344828  1.068966  1.000000e-02 0.24409449
1626   0.155  0.9687500  2.391975  9.020000e-02 0.37804878
1627   0.155  0.9393939  2.378213  8.982500e-02 0.38271605
1628   0.155  0.8378378  2.428515  9.117500e-02 0.41333333
1629   0.135  0.9000000  2.222222  7.425000e-02 0.32142857
1630   0.135  0.9642857  2.441230  7.970000e-02 0.33750000
1631   0.135  0.7714286  2.236025  7.462500e-02 0.35064935
1632   0.100  1.0000000  2.000000  5.000000e-02 0.20000000
1633   0.100  0.6666667  1.568627  3.625000e-02 0.21052632
1634   0.100  0.9090909  2.301496  5.655000e-02 0.24691358
1635   0.100  0.7407407  2.147075  5.342500e-02 0.26315789
1636   0.085  1.0000000  2.000000  4.250000e-02 0.17000000
1637   0.085  0.6071429  1.428571  2.550000e-02 0.17708333
1638   0.085  0.7727273  1.907969  4.045000e-02 0.19767442
1639   0.085  0.7391304  2.142407  4.532500e-02 0.22666667
1640   0.260  0.9629630  2.265795  1.452500e-01 0.59770115
1641   0.260  0.9285714  2.544031  1.578000e-01 0.67532468
1642   0.260  0.9811321  2.763752  1.659250e-01 0.72222222
1643   0.260  0.9122807  2.606516  1.602500e-01 0.69333333
1644   0.135  0.5000000  1.000000  0.000000e+00 0.21259843
1645   0.135  0.9310345  2.550779  8.207500e-02 0.36000000
1646   0.135  0.8709677  2.453430  7.997500e-02 0.36000000
1647   0.135  0.9000000  2.571429  8.250000e-02 0.36986301
1648   0.135  0.5000000  1.000000  0.000000e+00 0.21259843
1649   0.135  0.9000000  2.465753  8.025000e-02 0.35526316
1650   0.135  0.9642857  2.716298  8.530000e-02 0.37500000
1651   0.135  0.8181818  2.337662  7.725000e-02 0.35526316
1652   0.145  0.5178571  1.035714  5.000000e-03 0.22834646
1653   0.145  1.0000000  2.352941  8.337500e-02 0.34117647
1654   0.145  1.0000000  2.816901  9.352500e-02 0.40845070
1655   0.145  0.9666667  2.761905  9.250000e-02 0.40845070
1656   0.135  0.9000000  2.117647  7.125000e-02 0.30681818
1657   0.135  0.8709677  2.453430  7.997500e-02 0.36000000
1658   0.135  0.8709677  2.488479  8.075000e-02 0.36486486
1659   0.135  0.5094340  1.018868  2.500000e-03 0.21428571
1660   0.135  0.8709677  2.049336  6.912500e-02 0.30337079
1661   0.135  0.9310345  2.550779  8.207500e-02 0.36000000
1662   0.135  0.9310345  2.660099  8.425000e-02 0.37500000
1663   0.130  0.9285714  2.184874  7.050000e-02 0.29885057
1664   0.130  0.8387097  2.297835  7.342500e-02 0.33333333
1665   0.130  0.8125000  2.321429  7.400000e-02 0.34210526
1666   0.140  0.9333333  2.196078  7.625000e-02 0.32183908
1667   0.140  0.9333333  2.557078  8.525000e-02 0.37333333
1668   0.140  0.9655172  2.719767  8.852500e-02 0.38888889
1669   0.145  0.5087719  1.017544  2.500000e-03 0.22656250
1670   0.145  0.8787879  2.067736  7.487500e-02 0.32584270
1671   0.145  0.9354839  2.562970  8.842500e-02 0.38666667
1672   0.145  0.9062500  2.552817  8.820000e-02 0.39189189
1673   0.205  0.9318182  2.300786  1.159000e-01 0.48809524
1674   0.205  0.9761905  2.471368  1.220500e-01 0.51250000
1675   0.205  0.6612903  1.763441  8.875000e-02 0.42708333
1676   0.205  0.8913043  2.441930  1.210500e-01 0.52564103
1677   0.165  0.7500000  1.500000  5.500000e-02 0.29729730
1678   0.165  0.9428571  2.386980  9.587500e-02 0.40740741
1679   0.165  0.9428571  2.514286  9.937500e-02 0.42857143
1680   0.165  0.8918919  2.443539  9.747500e-02 0.42857143
1681   0.055  0.8461538  2.142162  2.932500e-02 0.13580247
1682   0.055  0.9166667  2.511416  3.310000e-02 0.14864865
1683   0.150  0.7142857  1.428571  4.500000e-02 0.26785714
1684   0.150  0.8571429  2.116402  7.912500e-02 0.34883721
1685   0.150  0.9375000  2.500000  9.000000e-02 0.38961039
1686   0.150  0.7692308  2.107482  7.882500e-02 0.36585366
1687   0.060  0.9230769  2.279202  3.367500e-02 0.14634146
1688   0.060  0.8000000  2.191781  3.262500e-02 0.15789474
1689   0.100  0.8695652  2.147075  5.342500e-02 0.23809524
1690   0.100  1.0000000  2.531646  6.050000e-02 0.25316456
1691   0.100  0.8000000  2.191781  5.437500e-02 0.25641026
1692   0.160  0.5161290  1.032258  5.000000e-03 0.24615385
1693   0.160  0.9142857  2.257496  8.912500e-02 0.38095238
1694   0.160  1.0000000  2.531646  9.680000e-02 0.40506329
1695   0.160  0.8648649  2.369493  9.247500e-02 0.41025641
1696   0.150  0.9090909  2.244669  8.317500e-02 0.35714286
1697   0.150  0.9677419  2.449980  8.877500e-02 0.37500000
1698   0.150  0.8571429  2.348337  8.612500e-02 0.38461538
1699   0.110  0.9565217  1.913043  5.250000e-02 0.21782178
1700   0.110  0.6666667  1.568627  3.987500e-02 0.22916667
1701   0.110  0.9565217  2.421574  6.457500e-02 0.27500000
1702   0.110  0.8148148  2.232369  6.072500e-02 0.28205128
1703   0.095  0.9500000  1.900000  4.500000e-02 0.18811881
1704   0.095  0.6129032  1.442125  2.912500e-02 0.19587629
1705   0.095  0.8260870  2.039721  4.842500e-02 0.22352941
1706   0.095  0.8260870  2.263252  5.302500e-02 0.24675325
1707   0.170  0.7391304  1.478261  5.500000e-02 0.30357143
1708   0.170  0.9189189  2.268936  9.507500e-02 0.40476190
1709   0.170  0.8717949  2.207076  9.297500e-02 0.40476190
1710   0.170  0.9189189  2.450450  1.006250e-01 0.43589744
1711   0.060  1.0000000  2.469136  3.570000e-02 0.14814815
1712   0.060  0.8000000  2.025316  3.037500e-02 0.14634146
1713   0.115  0.9200000  1.840000  5.250000e-02 0.22549020
1714   0.115  0.6571429  1.546218  4.062500e-02 0.23711340
1715   0.115  0.8518519  2.103338  6.032500e-02 0.27058824
1716   0.115  1.0000000  2.531646  6.957500e-02 0.29113924
1717   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
1718   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
1719   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
1720   0.050  0.9090909  6.993007  4.285000e-02 0.37037037
1721   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
1722   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
1723   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
1724   0.050  0.9090909  6.993007  4.285000e-02 0.37037037
1725   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
1726   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
1727   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
1728   0.050  0.9090909  6.993007  4.285000e-02 0.37037037
1729   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
1730   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
1731   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
1732   0.050  0.9090909  6.993007  4.285000e-02 0.37037037
1733   0.055  1.0000000  3.846154  4.070000e-02 0.21153846
1734   0.055  1.0000000  5.714286  4.537500e-02 0.31428571
1735   0.055  1.0000000  5.882353  4.565000e-02 0.32352941
1736   0.055  1.0000000  6.060606  4.592500e-02 0.33333333
1737   0.050  0.9090909  1.818182  2.250000e-02 0.09900990
1738   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
1739   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
1740   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
1741   0.050  0.7142857 11.904762  4.580000e-02 0.62500000
1742   0.050  0.9090909  1.818182  2.250000e-02 0.09900990
1743   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
1744   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
1745   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
1746   0.050  0.8333333 13.888889  4.640000e-02 0.71428571
1747   0.050  0.9090909  1.818182  2.250000e-02 0.09900990
1748   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
1749   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
1750   0.050  1.0000000  6.060606  4.175000e-02 0.30303030
1751   0.050  0.8333333 13.888889  4.640000e-02 0.71428571
1752   0.050  0.9090909  1.818182  2.250000e-02 0.09900990
1753   0.050  1.0000000  3.846154  3.700000e-02 0.19230769
1754   0.050  1.0000000  5.714286  4.125000e-02 0.28571429
1755   0.050  1.0000000  5.882353  4.150000e-02 0.29411765
1756   0.050  0.7142857 11.904762  4.580000e-02 0.62500000
1757   0.100  1.0000000  7.142857  8.600000e-02 0.71428571
1758   0.100  1.0000000  8.000000  8.750000e-02 0.80000000
1759   0.100  1.0000000  8.695652  8.850000e-02 0.86956522
1760   0.100  1.0000000  8.695652  8.850000e-02 0.86956522
1761   0.100  0.9523810  8.658009  8.845000e-02 0.86956522
1762   0.100  1.0000000  3.846154  7.400000e-02 0.38461538
1763   0.100  1.0000000  8.000000  8.750000e-02 0.80000000
1764   0.100  1.0000000  8.695652  8.850000e-02 0.86956522
1765   0.100  1.0000000  8.695652  8.850000e-02 0.86956522
1766   0.100  0.9523810  8.658009  8.845000e-02 0.86956522
1767   0.060  0.6000000  1.200000  1.000000e-02 0.11111111
1768   0.060  1.0000000  8.000000  5.250000e-02 0.48000000
1769   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
1770   0.060  1.0000000  8.695652  5.310000e-02 0.52173913
1771   0.060  0.9230769  8.391608  5.285000e-02 0.52173913
