     support confidence     lift leverage    jaccard
348    0.125  1.0000000 4.081633 0.094375 0.51020408
349    0.130  0.9629630 2.832244 0.084100 0.37681159
350    0.130  1.0000000 3.846154 0.096200 0.50000000
351    0.130  1.0000000 4.081633 0.098150 0.53061224
352    0.105  1.0000000 3.846154 0.077700 0.40384615
353    0.105  1.0000000 4.081633 0.079275 0.42857143
354    0.105  1.0000000 6.451613 0.088725 0.67741935
355    0.125  0.9259259 3.248863 0.086525 0.42372881
356    0.125  1.0000000 3.571429 0.090000 0.44642857
357    0.125  1.0000000 4.081633 0.094375 0.51020408
358    0.130  0.9629630 2.832244 0.084100 0.37681159
359    0.130  1.0000000 3.571429 0.093600 0.46428571
360    0.130  1.0000000 4.081633 0.098150 0.53061224
361    0.105  1.0000000 3.571429 0.075600 0.37500000
362    0.105  1.0000000 4.081633 0.079275 0.42857143
363    0.105  1.0000000 6.451613 0.088725 0.67741935
364    0.120  0.9600000 2.823529 0.077500 0.34782609
365    0.120  0.9230769 3.238866 0.082950 0.40677966
366    0.120  1.0000000 4.081633 0.090600 0.48979592
367    0.095  0.9047619 3.174603 0.065075 0.32203390
368    0.095  0.8636364 3.525046 0.068050 0.36538462
369    0.095  1.0000000 6.451613 0.080275 0.61290323
370    0.100  0.9523810 2.801120 0.064300 0.28985507
371    0.100  0.9523810 3.887269 0.074275 0.40000000
372    0.100  1.0000000 6.451613 0.084500 0.64516129
373    0.125  0.9259259 3.248863 0.086525 0.42372881
374    0.125  1.0000000 3.571429 0.090000 0.44642857
375    0.125  1.0000000 3.846154 0.092500 0.48076923
376    0.130  0.9629630 2.832244 0.084100 0.37681159
377    0.130  1.0000000 3.571429 0.093600 0.46428571
378    0.130  1.0000000 3.846154 0.096200 0.50000000
379    0.105  1.0000000 3.571429 0.075600 0.37500000
380    0.105  1.0000000 3.846154 0.077700 0.40384615
381    0.105  0.9545455 6.158358 0.087950 0.65625000
382    0.120  0.9600000 2.823529 0.077500 0.34782609
383    0.120  0.9230769 3.238866 0.082950 0.40677966
384    0.120  1.0000000 3.846154 0.088800 0.46153846
385    0.095  0.9047619 3.174603 0.065075 0.32203390
386    0.095  0.8636364 3.321678 0.066400 0.34545455
387    0.095  0.9047619 5.837174 0.078725 0.57575758
388    0.100  0.9523810 2.801120 0.064300 0.28985507
389    0.100  0.9523810 3.663004 0.072700 0.37735849
390    0.100  1.0000000 6.451613 0.084500 0.64516129
391    0.120  0.9600000 2.823529 0.077500 0.34782609
392    0.120  0.9230769 3.238866 0.082950 0.40677966
393    0.120  1.0000000 3.571429 0.086400 0.42857143
394    0.095  0.9047619 3.174603 0.065075 0.32203390
395    0.095  0.8636364 3.084416 0.064200 0.32203390
396    0.095  0.9500000 6.129032 0.079500 0.59375000
397    0.100  0.9523810 2.801120 0.064300 0.28985507
398    0.100  0.9523810 3.401361 0.070600 0.35087719
399    0.100  1.0000000 6.451613 0.084500 0.64516129
400    0.090  0.8571429 3.007519 0.060075 0.30000000
401    0.090  1.0000000 6.451613 0.076050 0.58064516
402    0.170  1.0000000 4.347826 0.130900 0.73913043
403    0.170  1.0000000 5.000000 0.136000 0.85000000
404    0.170  1.0000000 5.263158 0.137700 0.89473684
405    0.170  0.9189189 4.967129 0.135775 0.85000000
406    0.160  0.9411765 3.551609 0.114950 0.58181818
407    0.160  1.0000000 5.000000 0.128000 0.80000000
408    0.160  1.0000000 5.263158 0.129600 0.84210526
409    0.160  0.9142857 4.942085 0.127625 0.80000000
410    0.160  0.9411765 2.768166 0.102200 0.45714286
411    0.160  1.0000000 5.000000 0.128000 0.80000000
412    0.160  1.0000000 5.263158 0.129600 0.84210526
413    0.160  0.8888889 4.804805 0.126700 0.78048780
414    0.070  1.0000000 5.000000 0.056000 0.35000000
415    0.070  1.0000000 5.263158 0.056700 0.36842105
416    0.070  0.8750000 4.729730 0.055200 0.35897436
417    0.100  1.0000000 5.000000 0.080000 0.50000000
418    0.100  1.0000000 5.263158 0.081000 0.52631579
419    0.100  0.9090909 4.914005 0.079650 0.51282051
420    0.160  0.9411765 3.551609 0.114950 0.58181818
421    0.160  1.0000000 4.347826 0.123200 0.69565217
422    0.160  0.9696970 5.103668 0.128650 0.82051282
423    0.160  0.9142857 4.942085 0.127625 0.80000000
424    0.160  0.9411765 2.768166 0.102200 0.45714286
425    0.160  1.0000000 4.347826 0.123200 0.69565217
426    0.160  0.9411765 4.953560 0.127700 0.80000000
427    0.160  0.9142857 4.942085 0.127625 0.80000000
428    0.070  1.0000000 4.347826 0.053900 0.30434783
429    0.070  0.9333333 4.912281 0.055750 0.35897436
430    0.070  0.8750000 4.729730 0.055200 0.35897436
431    0.100  1.0000000 4.347826 0.077000 0.43478261
432    0.100  0.9523810 5.012531 0.080050 0.51282051
433    0.100  0.9523810 5.148005 0.080575 0.52631579
434    0.155  0.9687500 2.849265 0.100600 0.44927536
435    0.155  0.9687500 3.655660 0.112600 0.57407407
436    0.155  0.9393939 4.944179 0.123650 0.77500000
437    0.155  0.9117647 4.928458 0.123550 0.77500000
438    0.070  1.0000000 3.773585 0.051450 0.26415094
439    0.070  0.8750000 4.605263 0.054800 0.35000000
440    0.070  0.8750000 4.729730 0.055200 0.35897436
441    0.090  0.9000000 3.396226 0.063500 0.32727273
442    0.090  1.0000000 5.263158 0.072900 0.47368421
443    0.090  0.9473684 5.120910 0.072425 0.47368421
444    0.070  1.0000000 2.941176 0.046200 0.20588235
445    0.070  0.8750000 4.605263 0.054800 0.35000000
446    0.070  0.8750000 4.729730 0.055200 0.35897436
447    0.090  0.9000000 2.647059 0.056000 0.25714286
448    0.090  0.9473684 4.986150 0.071950 0.46153846
449    0.090  0.9000000 4.864865 0.071500 0.46153846
450    0.160  0.9411765 3.551609 0.114950 0.58181818
451    0.160  1.0000000 4.347826 0.123200 0.69565217
452    0.160  0.9696970 4.848485 0.127000 0.78048780
453    0.160  0.9142857 4.942085 0.127625 0.80000000
454    0.160  0.9411765 2.768166 0.102200 0.45714286
455    0.160  1.0000000 4.347826 0.123200 0.69565217
456    0.160  0.9411765 4.705882 0.126000 0.76190476
457    0.160  0.9142857 4.942085 0.127625 0.80000000
458    0.070  1.0000000 4.347826 0.053900 0.30434783
459    0.070  0.9333333 4.666667 0.055000 0.34146341
460    0.070  0.8750000 4.729730 0.055200 0.35897436
461    0.100  1.0000000 4.347826 0.077000 0.43478261
462    0.100  0.9523810 4.761905 0.079000 0.48780488
463    0.100  0.9523810 5.148005 0.080575 0.52631579
464    0.155  0.9687500 2.849265 0.100600 0.44927536
465    0.155  0.9687500 3.655660 0.112600 0.57407407
466    0.155  0.9393939 4.696970 0.122000 0.73809524
467    0.155  0.8857143 4.787645 0.122625 0.75609756
468    0.070  1.0000000 3.773585 0.051450 0.26415094
469    0.070  0.8750000 4.375000 0.054000 0.33333333
470    0.090  0.9000000 3.396226 0.063500 0.32727273
471    0.090  1.0000000 5.000000 0.072000 0.45000000
472    0.090  0.9473684 5.120910 0.072425 0.47368421
473    0.070  1.0000000 2.941176 0.046200 0.20588235
474    0.070  0.8750000 4.375000 0.054000 0.33333333
475    0.090  0.9000000 2.647059 0.056000 0.25714286
476    0.090  0.9473684 4.736842 0.071000 0.43902439
477    0.090  0.8571429 4.633205 0.070575 0.45000000
478    0.160  0.9696970 2.852050 0.103900 0.46376812
479    0.160  0.9411765 3.551609 0.114950 0.58181818
480    0.160  0.9696970 4.216074 0.122050 0.68085106
481    0.075  1.0000000 3.773585 0.055125 0.28301887
482    0.075  0.9375000 4.076087 0.056600 0.31914894
483    0.090  0.8571429 3.234501 0.062175 0.32142857
484    0.090  1.0000000 4.347826 0.069300 0.39130435
485    0.090  0.9473684 5.120910 0.072425 0.47368421
486    0.075  1.0000000 2.941176 0.049500 0.22058824
487    0.075  0.9375000 4.076087 0.056600 0.31914894
488    0.095  0.9047619 2.661064 0.059300 0.27142857
489    0.095  1.0000000 4.347826 0.073150 0.41304348
490    0.095  0.9500000 5.135135 0.076500 0.50000000
491    0.080  1.0000000 2.941176 0.052800 0.23529412
492    0.080  1.0000000 3.773585 0.058800 0.30188679
493    0.085  0.9444444 2.777778 0.054400 0.24637681
494    0.085  0.8947368 3.376365 0.059825 0.30909091
495    0.085  0.9444444 5.105105 0.068350 0.44736842
496    0.175  0.9459459 3.569607 0.125975 0.63636364
497    0.175  1.0000000 4.347826 0.134750 0.76086957
