     support confidence      lift leverage    jaccard
998    0.115  0.9200000  2.520548 0.069375 0.30666667
999    0.115  1.0000000  2.816901 0.074175 0.32394366
1000   0.115  0.9583333  3.042328 0.077200 0.35937500
1001   0.105  0.8400000  1.976471 0.051875 0.23595506
1002   0.105  1.0000000  2.816901 0.067725 0.29577465
1003   0.105  0.9545455  3.030303 0.070350 0.32812500
1004   0.050  1.0000000  2.816901 0.032250 0.14084507
1005   0.050  0.8333333  2.645503 0.031100 0.15384615
1006   0.075  0.8823529  2.485501 0.044825 0.20547945
1007   0.075  0.9375000  2.976190 0.049800 0.23437500
1008   0.100  0.8695652  2.046036 0.051125 0.22727273
1009   0.100  0.9523810  2.609263 0.061675 0.27027027
1010   0.100  1.0000000  3.174603 0.068500 0.31746032
1011   0.070  0.8235294  2.256245 0.038975 0.18421053
1012   0.070  0.9333333  2.962963 0.046375 0.21875000
1013   0.050  1.0000000  2.352941 0.028750 0.11764706
1014   0.050  0.9090909  2.886003 0.032675 0.15625000
1015   0.055  1.0000000  3.174603 0.037675 0.17460317
1016   0.110  0.8800000  2.410959 0.064375 0.28947368
1017   0.110  0.9565217  2.694427 0.069175 0.30555556
1018   0.110  0.9166667  2.619048 0.068000 0.30555556
1019   0.110  0.8800000  2.070588 0.056875 0.25000000
1020   0.110  1.0000000  2.816901 0.070950 0.30985915
1021   0.110  1.0000000  2.857143 0.071500 0.31428571
1022   0.055  0.8461538  2.383532 0.031925 0.15068493
1023   0.055  0.9166667  2.619048 0.034000 0.15492958
1024   0.070  0.8750000  2.464789 0.041600 0.19178082
1025   0.070  0.8750000  2.500000 0.042000 0.19444444
1026   0.100  0.8695652  2.046036 0.051125 0.22727273
1027   0.100  0.9090909  2.490660 0.059850 0.26666667
1028   0.100  1.0000000  2.857143 0.065000 0.28571429
1029   0.050  0.7692308  2.107482 0.026275 0.13157895
1030   0.050  1.0000000  2.857143 0.032500 0.14285714
1031   0.065  0.8125000  2.226027 0.035800 0.17105263
1032   0.065  0.8666667  2.476190 0.038750 0.18055556
1033   0.055  0.8461538  1.990950 0.027375 0.12643678
1034   0.055  1.0000000  2.857143 0.035750 0.15714286
1035   0.055  1.0000000  2.857143 0.035750 0.15714286
1036   0.100  0.8333333  1.960784 0.049000 0.22471910
1037   0.100  0.9090909  2.490660 0.059850 0.26666667
1038   0.100  1.0000000  2.816901 0.064500 0.28169014
1039   0.075  0.9375000  2.568493 0.045800 0.20270270
1040   0.075  1.0000000  2.816901 0.048375 0.21126761
1041   0.055  0.9166667  2.156863 0.029500 0.12790698
1042   0.055  1.0000000  2.816901 0.035475 0.15492958
1043   0.055  1.0000000  2.816901 0.035475 0.15492958
1044   0.055  1.0000000  2.739726 0.034925 0.15068493
1045   0.060  0.8000000  2.133333 0.031875 0.15384615
1046   0.060  0.8000000  2.191781 0.032625 0.15789474
1047   0.060  0.7500000  2.173913 0.032400 0.16438356
1048   0.070  0.9333333  2.362869 0.040375 0.17500000
1049   0.070  1.0000000  2.739726 0.044450 0.19178082
1050   0.070  0.7777778  2.254428 0.038950 0.19178082
1051   0.075  1.0000000  2.469136 0.044625 0.18518519
1052   0.075  0.8823529  2.417405 0.043975 0.20000000
1053   0.075  0.7894737  2.288330 0.042225 0.20547945
1054   0.055  0.7857143  2.095238 0.028750 0.14102564
1055   0.070  0.9333333  2.304527 0.039625 0.17073171
1056   0.070  0.8235294  2.196078 0.038125 0.17948718
1057   0.050  0.9090909  2.424242 0.029375 0.13157895
1058   0.070  1.0000000  2.469136 0.041650 0.17283951
1059   0.070  0.8235294  2.084885 0.036425 0.17073171
1060   0.055  1.0000000  2.469136 0.032725 0.13580247
1061   0.070  0.8750000  2.215190 0.038400 0.17283951
1062   0.070  0.7777778  2.074074 0.036250 0.17721519
1063   0.070  0.9333333  2.557078 0.042625 0.18918919
1064   0.075  0.9375000  2.314815 0.042600 0.18292683
1065   0.075  0.7894737  2.105263 0.039375 0.18987342
1066   0.050  0.8333333  2.222222 0.027500 0.12987013
1067   0.090  1.0000000  2.469136 0.053550 0.22222222
1068   0.090  0.9473684  2.398401 0.052475 0.22500000
1069   0.090  0.9473684  2.595530 0.055325 0.24324324
1070   0.060  1.0000000  2.531646 0.036300 0.15189873
1071   0.060  1.0000000  2.739726 0.038100 0.16438356
1072   0.060  1.0000000  2.469136 0.035700 0.14814815
1073   0.060  0.7500000  2.054795 0.030800 0.15584416
1074   0.075  1.0000000  2.469136 0.044625 0.18518519
1075   0.075  0.7894737  2.105263 0.039375 0.18987342
1076   0.050  0.8333333  2.222222 0.027500 0.12987013
1077   0.065  0.9285714  2.292769 0.036650 0.15853659
1078   0.065  0.8125000  2.166667 0.035000 0.16666667
1079   0.060  1.0000000  2.469136 0.035700 0.14814815
1080   0.060  0.7500000  1.898734 0.028400 0.14457831
1081   0.265  0.9298246  2.547465 0.160975 0.68831169
1082   0.265  0.9464286  2.665996 0.165600 0.71621622
1083   0.265  0.9814815  2.804233 0.170500 0.74647887
1084   0.265  0.9814815  3.115814 0.179950 0.82812500
1085   0.270  0.9473684  2.229102 0.148875 0.61363636
1086   0.270  0.9818182  2.765685 0.172375 0.75000000
1087   0.270  1.0000000  2.857143 0.175500 0.77142857
1088   0.270  0.9642857  3.061224 0.181800 0.83076923
1089   0.140  0.9333333  2.629108 0.086750 0.38356164
1090   0.140  1.0000000  2.857143 0.091000 0.40000000
1091   0.140  0.9655172  3.065134 0.094325 0.43750000
1092   0.145  0.9062500  2.552817 0.088200 0.39189189
1093   0.145  0.9666667  2.761905 0.092500 0.40845070
1094   0.145  0.9666667  3.068783 0.097750 0.45312500
1095   0.260  0.9285714  2.184874 0.141000 0.58426966
1096   0.260  0.9454545  2.590286 0.159625 0.68421053
1097   0.260  1.0000000  2.857143 0.169000 0.74285714
1098   0.260  0.9811321  3.114705 0.176525 0.81250000
1099   0.145  0.9666667  2.648402 0.090250 0.39189189
1100   0.145  1.0000000  2.857143 0.094250 0.41428571
1101   0.145  0.9354839  2.969790 0.096175 0.44615385
1102   0.135  0.8437500  2.311644 0.076600 0.34615385
1103   0.135  0.9642857  2.755102 0.086000 0.38028169
1104   0.135  0.9642857  3.061224 0.090900 0.42187500
1105   0.140  0.9333333  2.196078 0.076250 0.32183908
1106   0.140  1.0000000  2.857143 0.091000 0.40000000
1107   0.140  0.9655172  3.065134 0.094325 0.43750000
1108   0.135  0.8437500  1.985294 0.067000 0.30000000
1109   0.135  1.0000000  2.857143 0.087750 0.38571429
1110   0.135  0.8709677  2.764977 0.086175 0.40298507
1111   0.255  0.9444444  2.222222 0.140250 0.57954545
1112   0.255  0.9444444  2.587519 0.156450 0.67105263
1113   0.255  0.9807692  2.762730 0.162700 0.70833333
1114   0.255  0.8947368  2.840434 0.165225 0.73913043
1115   0.135  0.9642857  2.641879 0.083900 0.36486486
1116   0.135  0.9310345  2.622632 0.083525 0.36986301
1117   0.135  0.9000000  2.857143 0.087750 0.40909091
1118   0.135  0.9000000  2.465753 0.080250 0.35526316
1119   0.135  0.9642857  2.716298 0.085300 0.37500000
1120   0.135  0.8181818  2.597403 0.083025 0.39130435
1121   0.140  1.0000000  2.352941 0.080500 0.32941176
1122   0.140  1.0000000  2.816901 0.090300 0.39436620
1123   0.140  0.9333333  2.962963 0.092750 0.43076923
1124   0.130  0.8666667  2.039216 0.066250 0.29213483
1125   0.130  0.9629630  2.712572 0.082075 0.36111111
1126   0.130  0.8387097  2.662570 0.081175 0.38235294
1127   0.135  0.9310345  2.190669 0.073375 0.31034483
1128   0.135  0.9642857  2.641879 0.083900 0.36486486
1129   0.135  0.9310345  2.955665 0.089325 0.41538462
1130   0.125  0.8928571  2.100840 0.065500 0.28409091
1131   0.125  0.9259259  2.536783 0.075725 0.33333333
1132   0.125  0.7812500  2.480159 0.074600 0.35714286
1133   0.195  0.9750000  2.468354 0.116000 0.48750000
1134   0.195  0.9512195  2.606081 0.120175 0.52000000
1135   0.195  0.8863636  2.569170 0.119100 0.52702703
1136   0.195  0.9750000  2.407407 0.114000 0.47560976
1137   0.195  0.9069767  2.484868 0.116525 0.50649351
1138   0.195  0.9285714  2.691511 0.122550 0.54166667
1139   0.145  0.9666667  2.577778 0.088750 0.38157895
1140   0.145  0.8787879  2.407638 0.084775 0.37662338
1141   0.145  0.8285714  2.401656 0.084625 0.38666667
1142   0.055  0.9166667  2.511416 0.033100 0.14864865
1143   0.055  0.8461538  2.452620 0.032575 0.15492958
1144   0.280  0.9333333  2.304527 0.158500 0.65882353
1145   0.280  0.9824561  2.487231 0.167425 0.70000000
1146   0.280  0.9655172  2.645253 0.174150 0.74666667
1147   0.280  0.9032258  2.618046 0.173050 0.74666667
1148   0.100  1.0000000  2.531646 0.060500 0.25316456
1149   0.100  1.0000000  2.739726 0.063500 0.27397260
1150   0.100  0.8695652  2.520479 0.060325 0.27777778
1151   0.150  1.0000000  2.531646 0.090750 0.37974684
1152   0.150  0.9375000  2.568493 0.091600 0.40000000
1153   0.150  0.8571429  2.484472 0.089625 0.40540541
1154   0.150  0.9677419  2.449980 0.088775 0.37500000
1155   0.150  1.0000000  2.739726 0.095250 0.41095890
1156   0.150  0.9090909  2.635046 0.093075 0.41666667
1157   0.085  0.8500000  2.098765 0.044500 0.20238095
1158   0.085  1.0000000  2.739726 0.053975 0.23287671
1159   0.085  0.8500000  2.463768 0.050500 0.23611111
1160   0.145  0.9666667  2.386831 0.084250 0.35365854
1161   0.145  0.8787879  2.407638 0.084775 0.37662338
1162   0.145  0.9062500  2.626812 0.089800 0.40277778
1163   0.140  0.9032258  2.230187 0.077225 0.33333333
1164   0.140  1.0000000  2.739726 0.088900 0.38356164
1165   0.140  0.9032258  2.618046 0.086525 0.38888889
1166   0.100  1.0000000  2.000000 0.050000 0.20000000
1167   0.100  0.9090909  2.490660 0.059850 0.26666667
1168   0.100  0.8695652  2.520479 0.060325 0.27777778
1169   0.200  0.9756098  2.408913 0.116975 0.48780488
1170   0.200  0.9302326  2.355019 0.115075 0.48780488
1171   0.200  0.8695652  2.520479 0.120650 0.53333333
1172   0.155  0.7560976  1.512195 0.052500 0.28181818
1173   0.155  0.9393939  2.378213 0.089825 0.38271605
1174   0.155  0.9687500  2.583333 0.095000 0.40789474
1175   0.155  0.8378378  2.428515 0.091175 0.41333333
1176   0.050  0.8333333  2.109705 0.026300 0.12345679
1177   0.050  0.8333333  2.415459 0.029300 0.14084507
1178   0.160  0.9696970  2.394314 0.093175 0.39024390
1179   0.160  0.9696970  2.585859 0.098125 0.42105263
1180   0.160  0.8205128  2.378298 0.092725 0.42105263
1181   0.055  0.9166667  2.263374 0.030700 0.13414634
1182   0.085  0.8500000  2.098765 0.044500 0.20238095
1183   0.085  1.0000000  2.531646 0.051425 0.21518987
1184   0.155  0.9687500  2.391975 0.090200 0.37804878
1185   0.155  0.9393939  2.378213 0.089825 0.38271605
1186   0.155  0.8378378  2.428515 0.091175 0.41333333
1187   0.135  0.9000000  2.222222 0.074250 0.32142857
1188   0.135  0.9642857  2.441230 0.079700 0.33750000
1189   0.135  0.7714286  2.236025 0.074625 0.35064935
1190   0.100  1.0000000  2.000000 0.050000 0.20000000
1191   0.100  0.9090909  2.301496 0.056550 0.24691358
1192   0.085  1.0000000  2.000000 0.042500 0.17000000
1193   0.085  0.7727273  1.907969 0.040450 0.19767442
1194   0.260  0.9629630  2.265795 0.145250 0.59770115
1195   0.260  0.9285714  2.544031 0.157800 0.67532468
1196   0.260  0.9811321  2.763752 0.165925 0.72222222
1197   0.260  0.9122807  2.606516 0.160250 0.69333333
1198   0.135  0.9310345  2.550779 0.082075 0.36000000
1199   0.135  0.8709677  2.453430 0.079975 0.36000000
1200   0.135  0.9000000  2.571429 0.082500 0.36986301
1201   0.135  0.9000000  2.465753 0.080250 0.35526316
1202   0.135  0.9642857  2.716298 0.085300 0.37500000
1203   0.135  0.8181818  2.337662 0.077250 0.35526316
1204   0.145  1.0000000  2.352941 0.083375 0.34117647
1205   0.145  1.0000000  2.816901 0.093525 0.40845070
1206   0.145  0.9666667  2.761905 0.092500 0.40845070
1207   0.135  0.9000000  2.117647 0.071250 0.30681818
1208   0.135  0.8709677  2.453430 0.079975 0.36000000
1209   0.135  0.8709677  2.488479 0.080750 0.36486486
1210   0.135  0.8709677  2.049336 0.069125 0.30337079
1211   0.135  0.9310345  2.550779 0.082075 0.36000000
1212   0.135  0.9310345  2.660099 0.084250 0.37500000
1213   0.130  0.9285714  2.184874 0.070500 0.29885057
1214   0.130  0.8387097  2.297835 0.073425 0.33333333
1215   0.130  0.8125000  2.321429 0.074000 0.34210526
1216   0.140  0.9333333  2.196078 0.076250 0.32183908
1217   0.140  0.9333333  2.557078 0.085250 0.37333333
1218   0.140  0.9655172  2.719767 0.088525 0.38888889
1219   0.145  0.8787879  2.067736 0.074875 0.32584270
1220   0.145  0.9354839  2.562970 0.088425 0.38666667
1221   0.145  0.9062500  2.552817 0.088200 0.39189189
1222   0.205  0.9318182  2.300786 0.115900 0.48809524
1223   0.205  0.9761905  2.471368 0.122050 0.51250000
1224   0.205  0.8913043  2.441930 0.121050 0.52564103
1225   0.165  0.7500000  1.500000 0.055000 0.29729730
1226   0.165  0.9428571  2.386980 0.095875 0.40740741
1227   0.165  0.9428571  2.514286 0.099375 0.42857143
1228   0.165  0.8918919  2.443539 0.097475 0.42857143
1229   0.055  0.8461538  2.142162 0.029325 0.13580247
1230   0.055  0.9166667  2.511416 0.033100 0.14864865
1231   0.150  0.8571429  2.116402 0.079125 0.34883721
1232   0.150  0.9375000  2.500000 0.090000 0.38961039
1233   0.150  0.7692308  2.107482 0.078825 0.36585366
1234   0.060  0.9230769  2.279202 0.033675 0.14634146
1235   0.060  0.8000000  2.191781 0.032625 0.15789474
1236   0.100  0.8695652  2.147075 0.053425 0.23809524
1237   0.100  1.0000000  2.531646 0.060500 0.25316456
1238   0.100  0.8000000  2.191781 0.054375 0.25641026
1239   0.160  0.9142857  2.257496 0.089125 0.38095238
1240   0.160  1.0000000  2.531646 0.096800 0.40506329
1241   0.160  0.8648649  2.369493 0.092475 0.41025641
1242   0.150  0.9090909  2.244669 0.083175 0.35714286
1243   0.150  0.9677419  2.449980 0.088775 0.37500000
1244   0.150  0.8571429  2.348337 0.086125 0.38461538
1245   0.110  0.9565217  1.913043 0.052500 0.21782178
1246   0.110  0.9565217  2.421574 0.064575 0.27500000
1247   0.110  0.8148148  2.232369 0.060725 0.28205128
1248   0.095  0.9500000  1.900000 0.045000 0.18811881
1249   0.095  0.8260870  2.039721 0.048425 0.22352941
1250   0.095  0.8260870  2.263252 0.053025 0.24675325
1251   0.170  0.9189189  2.268936 0.095075 0.40476190
1252   0.170  0.8717949  2.207076 0.092975 0.40476190
1253   0.170  0.9189189  2.450450 0.100625 0.43589744
1254   0.060  1.0000000  2.469136 0.035700 0.14814815
1255   0.060  0.8000000  2.025316 0.030375 0.14634146
1256   0.115  0.9200000  1.840000 0.052500 0.22549020
1257   0.115  0.8518519  2.103338 0.060325 0.27058824
1258   0.115  1.0000000  2.531646 0.069575 0.29113924
1259   0.050  1.0000000  5.714286 0.041250 0.28571429
1260   0.050  1.0000000  5.882353 0.041500 0.29411765
1261   0.050  1.0000000  6.060606 0.041750 0.30303030
1262   0.050  0.9090909  6.993007 0.042850 0.37037037
1263   0.050  1.0000000  3.846154 0.037000 0.19230769
1264   0.050  1.0000000  5.882353 0.041500 0.29411765
1265   0.050  1.0000000  6.060606 0.041750 0.30303030
1266   0.050  0.9090909  6.993007 0.042850 0.37037037
1267   0.050  1.0000000  3.846154 0.037000 0.19230769
1268   0.050  1.0000000  5.714286 0.041250 0.28571429
1269   0.050  1.0000000  6.060606 0.041750 0.30303030
1270   0.050  0.9090909  6.993007 0.042850 0.37037037
1271   0.050  1.0000000  3.846154 0.037000 0.19230769
1272   0.050  1.0000000  5.714286 0.041250 0.28571429
1273   0.050  1.0000000  5.882353 0.041500 0.29411765
1274   0.050  0.9090909  6.993007 0.042850 0.37037037
1275   0.055  1.0000000  3.846154 0.040700 0.21153846
1276   0.055  1.0000000  5.714286 0.045375 0.31428571
1277   0.055  1.0000000  5.882353 0.045650 0.32352941
1278   0.055  1.0000000  6.060606 0.045925 0.33333333
1279   0.050  0.9090909  1.818182 0.022500 0.09900990
1280   0.050  1.0000000  5.714286 0.041250 0.28571429
1281   0.050  1.0000000  5.882353 0.041500 0.29411765
1282   0.050  1.0000000  6.060606 0.041750 0.30303030
1283   0.050  0.9090909  1.818182 0.022500 0.09900990
1284   0.050  1.0000000  3.846154 0.037000 0.19230769
1285   0.050  1.0000000  5.882353 0.041500 0.29411765
1286   0.050  1.0000000  6.060606 0.041750 0.30303030
1287   0.050  0.8333333 13.888889 0.046400 0.71428571
1288   0.050  0.9090909  1.818182 0.022500 0.09900990
1289   0.050  1.0000000  3.846154 0.037000 0.19230769
1290   0.050  1.0000000  5.714286 0.041250 0.28571429
1291   0.050  1.0000000  6.060606 0.041750 0.30303030
1292   0.050  0.8333333 13.888889 0.046400 0.71428571
1293   0.050  0.9090909  1.818182 0.022500 0.09900990
1294   0.050  1.0000000  3.846154 0.037000 0.19230769
1295   0.050  1.0000000  5.714286 0.041250 0.28571429
1296   0.050  1.0000000  5.882353 0.041500 0.29411765
1297   0.100  1.0000000  7.142857 0.086000 0.71428571
1298   0.100  1.0000000  8.000000 0.087500 0.80000000
1299   0.100  1.0000000  8.695652 0.088500 0.86956522
1300   0.100  1.0000000  8.695652 0.088500 0.86956522
1301   0.100  0.9523810  8.658009 0.088450 0.86956522
1302   0.100  1.0000000  3.846154 0.074000 0.38461538
1303   0.100  1.0000000  8.000000 0.087500 0.80000000
1304   0.100  1.0000000  8.695652 0.088500 0.86956522
1305   0.100  1.0000000  8.695652 0.088500 0.86956522
1306   0.100  0.9523810  8.658009 0.088450 0.86956522
1307   0.060  1.0000000  8.000000 0.052500 0.48000000
1308   0.060  1.0000000  8.695652 0.053100 0.52173913
1309   0.060  1.0000000  8.695652 0.053100 0.52173913
1310   0.060  0.9230769  8.391608 0.052850 0.52173913
1311   0.100  1.0000000  3.846154 0.074000 0.38461538
1312   0.100  1.0000000  7.142857 0.086000 0.71428571
1313   0.100  1.0000000  8.695652 0.088500 0.86956522
1314   0.100  1.0000000  8.695652 0.088500 0.86956522
1315   0.100  0.9090909  8.264463 0.087900 0.83333333
1316   0.060  1.0000000  7.142857 0.051600 0.42857143
1317   0.060  1.0000000  8.695652 0.053100 0.52173913
1318   0.060  1.0000000  8.695652 0.053100 0.52173913
1319   0.060  0.9230769  8.391608 0.052850 0.52173913
1320   0.060  1.0000000  3.846154 0.044400 0.23076923
1321   0.060  1.0000000  8.695652 0.053100 0.52173913
1322   0.060  1.0000000  8.695652 0.053100 0.52173913
1323   0.060  0.9230769  8.391608 0.052850 0.52173913
1324   0.100  1.0000000  3.846154 0.074000 0.38461538
1325   0.100  1.0000000  7.142857 0.086000 0.71428571
1326   0.100  1.0000000  8.000000 0.087500 0.80000000
1327   0.100  0.9090909  7.905138 0.087350 0.80000000
1328   0.100  0.9523810  8.658009 0.088450 0.86956522
1329   0.060  1.0000000  7.142857 0.051600 0.42857143
1330   0.060  1.0000000  8.000000 0.052500 0.48000000
1331   0.060  1.0000000  8.695652 0.053100 0.52173913
1332   0.060  0.9230769  8.391608 0.052850 0.52173913
1333   0.060  1.0000000  3.846154 0.044400 0.23076923
1334   0.060  1.0000000  8.000000 0.052500 0.48000000
1335   0.060  1.0000000  8.695652 0.053100 0.52173913
1336   0.060  0.8571429  7.792208 0.052300 0.50000000
1337   0.060  1.0000000  3.846154 0.044400 0.23076923
1338   0.060  1.0000000  7.142857 0.051600 0.42857143
1339   0.060  1.0000000  8.695652 0.053100 0.52173913
1340   0.060  0.9230769  8.391608 0.052850 0.52173913
1341   0.100  1.0000000  3.846154 0.074000 0.38461538
1342   0.100  1.0000000  7.142857 0.086000 0.71428571
1343   0.100  1.0000000  8.000000 0.087500 0.80000000
1344   0.100  0.9090909  7.905138 0.087350 0.80000000
1345   0.100  0.9523810  8.658009 0.088450 0.86956522
1346   0.060  1.0000000  7.142857 0.051600 0.42857143
1347   0.060  1.0000000  8.000000 0.052500 0.48000000
1348   0.060  1.0000000  8.695652 0.053100 0.52173913
1349   0.060  0.9230769  8.391608 0.052850 0.52173913
1350   0.060  1.0000000  3.846154 0.044400 0.23076923
1351   0.060  1.0000000  8.000000 0.052500 0.48000000
1352   0.060  1.0000000  8.695652 0.053100 0.52173913
1353   0.060  0.9230769  8.391608 0.052850 0.52173913
1354   0.060  1.0000000  3.846154 0.044400 0.23076923
1355   0.060  1.0000000  7.142857 0.051600 0.42857143
1356   0.060  1.0000000  8.695652 0.053100 0.52173913
1357   0.060  0.9230769  8.391608 0.052850 0.52173913
1358   0.060  1.0000000  3.846154 0.044400 0.23076923
1359   0.060  1.0000000  7.142857 0.051600 0.42857143
1360   0.060  1.0000000  8.000000 0.052500 0.48000000
1361   0.060  0.9230769  8.391608 0.052850 0.52173913
1362   0.050  1.0000000  3.846154 0.037000 0.19230769
1363   0.050  1.0000000  7.142857 0.043000 0.35714286
1364   0.050  1.0000000  8.000000 0.043750 0.40000000
1365   0.050  0.9090909  8.264463 0.043950 0.43478261
1366   0.105  1.0000000  3.846154 0.077700 0.40384615
1367   0.105  1.0000000  7.142857 0.090300 0.75000000
1368   0.105  0.9545455  7.636364 0.091250 0.80769231
1369   0.105  1.0000000  8.695652 0.092925 0.91304348
1370   0.105  1.0000000  8.695652 0.092925 0.91304348
1371   0.065  1.0000000  7.142857 0.055900 0.46428571
1372   0.065  1.0000000  8.000000 0.056875 0.52000000
1373   0.065  1.0000000  8.695652 0.057525 0.56521739
1374   0.065  1.0000000  8.695652 0.057525 0.56521739
1375   0.065  1.0000000  3.846154 0.048100 0.25000000
1376   0.065  1.0000000  8.000000 0.056875 0.52000000
1377   0.065  0.9285714  8.074534 0.056950 0.54166667
1378   0.065  1.0000000  8.695652 0.057525 0.56521739
1379   0.065  1.0000000  3.846154 0.048100 0.25000000
1380   0.065  1.0000000  7.142857 0.055900 0.46428571
1381   0.065  1.0000000  8.695652 0.057525 0.56521739
1382   0.065  1.0000000  8.695652 0.057525 0.56521739
1383   0.065  1.0000000  3.846154 0.048100 0.25000000
1384   0.065  0.9285714  6.632653 0.055200 0.44827586
1385   0.065  1.0000000  8.000000 0.056875 0.52000000
1386   0.065  1.0000000  8.695652 0.057525 0.56521739
1387   0.065  1.0000000  3.846154 0.048100 0.25000000
1388   0.065  1.0000000  7.142857 0.055900 0.46428571
1389   0.065  1.0000000  8.000000 0.056875 0.52000000
1390   0.065  1.0000000  8.695652 0.057525 0.56521739
1391   0.120  1.0000000  3.846154 0.088800 0.46153846
1392   0.120  1.0000000  5.714286 0.099000 0.68571429
1393   0.120  0.9600000  5.647059 0.098750 0.68571429
1394   0.120  0.9600000  5.818182 0.099375 0.70588235
1395   0.120  0.8571429  6.593407 0.101800 0.80000000
1396   0.070  1.0000000  5.714286 0.057750 0.40000000
1397   0.070  0.9333333  5.490196 0.057250 0.40000000
1398   0.070  0.9333333  5.656566 0.057625 0.41176471
1399   0.050  1.0000000  5.714286 0.041250 0.28571429
1400   0.050  1.0000000  5.882353 0.041500 0.29411765
1401   0.050  1.0000000  6.060606 0.041750 0.30303030
1402   0.070  1.0000000  5.714286 0.057750 0.40000000
1403   0.070  0.9333333  5.490196 0.057250 0.40000000
1404   0.070  0.9333333  5.656566 0.057625 0.41176471
1405   0.070  0.8750000  6.730769 0.059600 0.50000000
1406   0.070  1.0000000  3.846154 0.051800 0.26923077
1407   0.070  0.9333333  5.490196 0.057250 0.40000000
1408   0.070  0.9333333  5.656566 0.057625 0.41176471
1409   0.070  0.7777778  5.982906 0.058300 0.46666667
1410   0.050  1.0000000  3.846154 0.037000 0.19230769
1411   0.050  1.0000000  5.882353 0.041500 0.29411765
1412   0.050  1.0000000  6.060606 0.041750 0.30303030
1413   0.050  0.8333333  6.410256 0.042200 0.35714286
1414   0.070  1.0000000  3.846154 0.051800 0.26923077
1415   0.070  0.9333333  5.490196 0.057250 0.40000000
1416   0.070  0.9333333  5.656566 0.057625 0.41176471
1417   0.070  0.8235294  6.334842 0.058950 0.48275862
1418   0.065  0.9285714  1.857143 0.030000 0.12871287
1419   0.065  0.9285714  2.476190 0.038750 0.17105263
1420   0.065  0.9285714  5.462185 0.053100 0.37142857
1421   0.065  0.9285714  5.627706 0.053450 0.38235294
1422   0.065  0.8125000  6.250000 0.054600 0.44827586
1423   0.075  1.0000000  3.846154 0.055500 0.28846154
1424   0.075  1.0000000  5.714286 0.061875 0.42857143
1425   0.075  0.9375000  5.681818 0.061800 0.44117647
1426   0.075  0.8333333  6.410256 0.063300 0.51724138
1427   0.050  1.0000000  3.846154 0.037000 0.19230769
1428   0.050  1.0000000  5.714286 0.041250 0.28571429
1429   0.050  1.0000000  6.060606 0.041750 0.30303030
1430   0.050  0.8333333  6.410256 0.042200 0.35714286
1431   0.075  1.0000000  3.846154 0.055500 0.28846154
1432   0.075  1.0000000  5.714286 0.061875 0.42857143
1433   0.075  0.9375000  5.681818 0.061800 0.44117647
1434   0.075  0.8823529  6.787330 0.063950 0.53571429
1435   0.070  0.9333333  1.866667 0.032500 0.13861386
1436   0.070  0.9333333  2.488889 0.041875 0.18421053
1437   0.070  1.0000000  5.714286 0.057750 0.40000000
1438   0.070  0.9333333  5.656566 0.057625 0.41176471
1439   0.070  0.8750000  6.730769 0.059600 0.50000000
1440   0.070  0.9333333  1.866667 0.032500 0.13861386
1441   0.070  0.9333333  2.488889 0.041875 0.18421053
1442   0.070  1.0000000  3.846154 0.051800 0.26923077
1443   0.070  0.9333333  5.656566 0.057625 0.41176471
1444   0.070  0.7777778  5.982906 0.058300 0.46666667
1445   0.075  1.0000000  3.846154 0.055500 0.28846154
1446   0.075  1.0000000  5.714286 0.061875 0.42857143
1447   0.075  0.9375000  5.514706 0.061400 0.42857143
1448   0.075  0.7500000  5.769231 0.062000 0.48387097
1449   0.050  1.0000000  3.846154 0.037000 0.19230769
1450   0.050  1.0000000  5.714286 0.041250 0.28571429
1451   0.050  1.0000000  5.882353 0.041500 0.29411765
1452   0.075  1.0000000  3.846154 0.055500 0.28846154
1453   0.075  1.0000000  5.714286 0.061875 0.42857143
1454   0.075  0.9375000  5.514706 0.061400 0.42857143
1455   0.075  0.8823529  6.787330 0.063950 0.53571429
1456   0.070  0.9333333  1.866667 0.032500 0.13861386
1457   0.070  0.9333333  2.488889 0.041875 0.18421053
1458   0.070  1.0000000  5.714286 0.057750 0.40000000
1459   0.070  0.9333333  5.490196 0.057250 0.40000000
1460   0.070  0.8750000  6.730769 0.059600 0.50000000
1461   0.070  0.9333333  1.866667 0.032500 0.13861386
1462   0.070  0.9333333  2.488889 0.041875 0.18421053
1463   0.070  1.0000000  3.846154 0.051800 0.26923077
1464   0.070  0.9333333  5.490196 0.057250 0.40000000
1465   0.070  0.8235294  6.334842 0.058950 0.48275862
1466   0.075  0.9375000  1.875000 0.035000 0.14851485
1467   0.075  0.9375000  2.500000 0.045000 0.19736842
1468   0.075  1.0000000  3.846154 0.055500 0.28846154
1469   0.075  1.0000000  5.714286 0.061875 0.42857143
1470   0.075  0.8333333  6.410256 0.063300 0.51724138
1471   0.085  0.8947368  3.441296 0.060300 0.31481481
1472   0.085  0.9444444  5.396825 0.069250 0.47222222
1473   0.085  0.9444444  5.555556 0.069700 0.48571429
1474   0.085  0.8500000  5.151515 0.068500 0.47222222
1475   0.060  0.8571429  3.296703 0.041800 0.22222222
1476   0.060  1.0000000  5.714286 0.049500 0.34285714
1477   0.060  1.0000000  5.882353 0.049800 0.35294118
1478   0.060  0.8571429  5.194805 0.048450 0.34285714
1479   0.080  1.0000000  3.846154 0.059200 0.30769231
