     support confidence      lift leverage   jaccard
996    0.090  1.0000000  2.469136 0.053550 0.2222222
997    0.090  0.9473684  2.398401 0.052475 0.2250000
998    0.090  0.9473684  2.595530 0.055325 0.2432432
999    0.060  1.0000000  2.531646 0.036300 0.1518987
1000   0.060  1.0000000  2.739726 0.038100 0.1643836
1001   0.060  1.0000000  2.469136 0.035700 0.1481481
1002   0.075  1.0000000  2.469136 0.044625 0.1851852
1003   0.050  0.8333333  2.222222 0.027500 0.1298701
1004   0.065  0.9285714  2.292769 0.036650 0.1585366
1005   0.065  0.8125000  2.166667 0.035000 0.1666667
1006   0.060  1.0000000  2.469136 0.035700 0.1481481
1007   0.265  0.9298246  2.547465 0.160975 0.6883117
1008   0.265  0.9464286  2.665996 0.165600 0.7162162
1009   0.265  0.9814815  2.804233 0.170500 0.7464789
1010   0.265  0.9814815  3.115814 0.179950 0.8281250
1011   0.270  0.9473684  2.229102 0.148875 0.6136364
1012   0.270  0.9818182  2.765685 0.172375 0.7500000
1013   0.270  1.0000000  2.857143 0.175500 0.7714286
1014   0.270  0.9642857  3.061224 0.181800 0.8307692
1015   0.140  0.9333333  2.629108 0.086750 0.3835616
1016   0.140  1.0000000  2.857143 0.091000 0.4000000
1017   0.140  0.9655172  3.065134 0.094325 0.4375000
1018   0.145  0.9062500  2.552817 0.088200 0.3918919
1019   0.145  0.9666667  2.761905 0.092500 0.4084507
1020   0.145  0.9666667  3.068783 0.097750 0.4531250
1021   0.260  0.9285714  2.184874 0.141000 0.5842697
1022   0.260  0.9454545  2.590286 0.159625 0.6842105
1023   0.260  1.0000000  2.857143 0.169000 0.7428571
1024   0.260  0.9811321  3.114705 0.176525 0.8125000
1025   0.145  0.9666667  2.648402 0.090250 0.3918919
1026   0.145  1.0000000  2.857143 0.094250 0.4142857
1027   0.145  0.9354839  2.969790 0.096175 0.4461538
1028   0.135  0.8437500  2.311644 0.076600 0.3461538
1029   0.135  0.9642857  2.755102 0.086000 0.3802817
1030   0.135  0.9642857  3.061224 0.090900 0.4218750
1031   0.140  0.9333333  2.196078 0.076250 0.3218391
1032   0.140  1.0000000  2.857143 0.091000 0.4000000
1033   0.140  0.9655172  3.065134 0.094325 0.4375000
1034   0.135  0.8437500  1.985294 0.067000 0.3000000
1035   0.135  1.0000000  2.857143 0.087750 0.3857143
1036   0.135  0.8709677  2.764977 0.086175 0.4029851
1037   0.255  0.9444444  2.222222 0.140250 0.5795455
1038   0.255  0.9444444  2.587519 0.156450 0.6710526
1039   0.255  0.9807692  2.762730 0.162700 0.7083333
1040   0.255  0.8947368  2.840434 0.165225 0.7391304
1041   0.135  0.9642857  2.641879 0.083900 0.3648649
1042   0.135  0.9310345  2.622632 0.083525 0.3698630
1043   0.135  0.9000000  2.857143 0.087750 0.4090909
1044   0.135  0.9000000  2.465753 0.080250 0.3552632
1045   0.135  0.9642857  2.716298 0.085300 0.3750000
1046   0.135  0.8181818  2.597403 0.083025 0.3913043
1047   0.140  1.0000000  2.352941 0.080500 0.3294118
1048   0.140  1.0000000  2.816901 0.090300 0.3943662
1049   0.140  0.9333333  2.962963 0.092750 0.4307692
1050   0.130  0.8666667  2.039216 0.066250 0.2921348
1051   0.130  0.9629630  2.712572 0.082075 0.3611111
1052   0.130  0.8387097  2.662570 0.081175 0.3823529
1053   0.135  0.9310345  2.190669 0.073375 0.3103448
1054   0.135  0.9642857  2.641879 0.083900 0.3648649
1055   0.135  0.9310345  2.955665 0.089325 0.4153846
1056   0.125  0.8928571  2.100840 0.065500 0.2840909
1057   0.125  0.9259259  2.536783 0.075725 0.3333333
1058   0.195  0.9750000  2.468354 0.116000 0.4875000
1059   0.195  0.9512195  2.606081 0.120175 0.5200000
1060   0.195  0.8863636  2.569170 0.119100 0.5270270
1061   0.195  0.9750000  2.407407 0.114000 0.4756098
1062   0.195  0.9069767  2.484868 0.116525 0.5064935
1063   0.195  0.9285714  2.691511 0.122550 0.5416667
1064   0.145  0.9666667  2.577778 0.088750 0.3815789
1065   0.145  0.8787879  2.407638 0.084775 0.3766234
1066   0.145  0.8285714  2.401656 0.084625 0.3866667
1067   0.055  0.9166667  2.511416 0.033100 0.1486486
1068   0.055  0.8461538  2.452620 0.032575 0.1549296
1069   0.280  0.9333333  2.304527 0.158500 0.6588235
1070   0.280  0.9824561  2.487231 0.167425 0.7000000
1071   0.280  0.9655172  2.645253 0.174150 0.7466667
1072   0.280  0.9032258  2.618046 0.173050 0.7466667
1073   0.100  1.0000000  2.531646 0.060500 0.2531646
1074   0.100  1.0000000  2.739726 0.063500 0.2739726
1075   0.100  0.8695652  2.520479 0.060325 0.2777778
1076   0.150  1.0000000  2.531646 0.090750 0.3797468
1077   0.150  0.9375000  2.568493 0.091600 0.4000000
1078   0.150  0.8571429  2.484472 0.089625 0.4054054
1079   0.150  0.9677419  2.449980 0.088775 0.3750000
1080   0.150  1.0000000  2.739726 0.095250 0.4109589
1081   0.150  0.9090909  2.635046 0.093075 0.4166667
1082   0.085  0.8500000  2.098765 0.044500 0.2023810
1083   0.085  1.0000000  2.739726 0.053975 0.2328767
1084   0.085  0.8500000  2.463768 0.050500 0.2361111
1085   0.145  0.9666667  2.386831 0.084250 0.3536585
1086   0.145  0.8787879  2.407638 0.084775 0.3766234
1087   0.145  0.9062500  2.626812 0.089800 0.4027778
1088   0.140  0.9032258  2.230187 0.077225 0.3333333
1089   0.140  1.0000000  2.739726 0.088900 0.3835616
1090   0.140  0.9032258  2.618046 0.086525 0.3888889
1091   0.100  1.0000000  2.000000 0.050000 0.2000000
1092   0.100  0.9090909  2.490660 0.059850 0.2666667
1093   0.100  0.8695652  2.520479 0.060325 0.2777778
1094   0.200  0.9756098  2.408913 0.116975 0.4878049
1095   0.200  0.9302326  2.355019 0.115075 0.4878049
1096   0.200  0.8695652  2.520479 0.120650 0.5333333
1097   0.155  0.9393939  2.378213 0.089825 0.3827160
1098   0.155  0.9687500  2.583333 0.095000 0.4078947
1099   0.155  0.8378378  2.428515 0.091175 0.4133333
1100   0.050  0.8333333  2.109705 0.026300 0.1234568
1101   0.050  0.8333333  2.415459 0.029300 0.1408451
1102   0.160  0.9696970  2.394314 0.093175 0.3902439
1103   0.160  0.9696970  2.585859 0.098125 0.4210526
1104   0.160  0.8205128  2.378298 0.092725 0.4210526
1105   0.055  0.9166667  2.263374 0.030700 0.1341463
1106   0.085  0.8500000  2.098765 0.044500 0.2023810
1107   0.085  1.0000000  2.531646 0.051425 0.2151899
1108   0.155  0.9687500  2.391975 0.090200 0.3780488
1109   0.155  0.9393939  2.378213 0.089825 0.3827160
1110   0.155  0.8378378  2.428515 0.091175 0.4133333
1111   0.135  0.9000000  2.222222 0.074250 0.3214286
1112   0.135  0.9642857  2.441230 0.079700 0.3375000
1113   0.100  1.0000000  2.000000 0.050000 0.2000000
1114   0.100  0.9090909  2.301496 0.056550 0.2469136
1115   0.085  1.0000000  2.000000 0.042500 0.1700000
1116   0.260  0.9629630  2.265795 0.145250 0.5977011
1117   0.260  0.9285714  2.544031 0.157800 0.6753247
1118   0.260  0.9811321  2.763752 0.165925 0.7222222
1119   0.260  0.9122807  2.606516 0.160250 0.6933333
1120   0.135  0.9310345  2.550779 0.082075 0.3600000
1121   0.135  0.8709677  2.453430 0.079975 0.3600000
1122   0.135  0.9000000  2.571429 0.082500 0.3698630
1123   0.135  0.9000000  2.465753 0.080250 0.3552632
1124   0.135  0.9642857  2.716298 0.085300 0.3750000
1125   0.135  0.8181818  2.337662 0.077250 0.3552632
1126   0.145  1.0000000  2.352941 0.083375 0.3411765
1127   0.145  1.0000000  2.816901 0.093525 0.4084507
1128   0.145  0.9666667  2.761905 0.092500 0.4084507
1129   0.135  0.9000000  2.117647 0.071250 0.3068182
1130   0.135  0.8709677  2.453430 0.079975 0.3600000
1131   0.135  0.8709677  2.488479 0.080750 0.3648649
1132   0.135  0.8709677  2.049336 0.069125 0.3033708
1133   0.135  0.9310345  2.550779 0.082075 0.3600000
1134   0.135  0.9310345  2.660099 0.084250 0.3750000
1135   0.130  0.9285714  2.184874 0.070500 0.2988506
1136   0.130  0.8387097  2.297835 0.073425 0.3333333
1137   0.130  0.8125000  2.321429 0.074000 0.3421053
1138   0.140  0.9333333  2.196078 0.076250 0.3218391
1139   0.140  0.9333333  2.557078 0.085250 0.3733333
1140   0.140  0.9655172  2.719767 0.088525 0.3888889
1141   0.145  0.8787879  2.067736 0.074875 0.3258427
1142   0.145  0.9354839  2.562970 0.088425 0.3866667
1143   0.145  0.9062500  2.552817 0.088200 0.3918919
1144   0.205  0.9318182  2.300786 0.115900 0.4880952
1145   0.205  0.9761905  2.471368 0.122050 0.5125000
1146   0.205  0.8913043  2.441930 0.121050 0.5256410
1147   0.165  0.9428571  2.386980 0.095875 0.4074074
1148   0.165  0.9428571  2.514286 0.099375 0.4285714
1149   0.165  0.8918919  2.443539 0.097475 0.4285714
1150   0.055  0.8461538  2.142162 0.029325 0.1358025
1151   0.055  0.9166667  2.511416 0.033100 0.1486486
1152   0.150  0.8571429  2.116402 0.079125 0.3488372
1153   0.150  0.9375000  2.500000 0.090000 0.3896104
1154   0.060  0.9230769  2.279202 0.033675 0.1463415
1155   0.060  0.8000000  2.191781 0.032625 0.1578947
1156   0.100  0.8695652  2.147075 0.053425 0.2380952
1157   0.100  1.0000000  2.531646 0.060500 0.2531646
1158   0.100  0.8000000  2.191781 0.054375 0.2564103
1159   0.160  0.9142857  2.257496 0.089125 0.3809524
1160   0.160  1.0000000  2.531646 0.096800 0.4050633
1161   0.160  0.8648649  2.369493 0.092475 0.4102564
1162   0.150  0.9090909  2.244669 0.083175 0.3571429
1163   0.150  0.9677419  2.449980 0.088775 0.3750000
1164   0.150  0.8571429  2.348337 0.086125 0.3846154
1165   0.110  0.9565217  1.913043 0.052500 0.2178218
1166   0.110  0.9565217  2.421574 0.064575 0.2750000
1167   0.110  0.8148148  2.232369 0.060725 0.2820513
1168   0.095  0.9500000  1.900000 0.045000 0.1881188
1169   0.095  0.8260870  2.039721 0.048425 0.2235294
1170   0.095  0.8260870  2.263252 0.053025 0.2467532
1171   0.170  0.9189189  2.268936 0.095075 0.4047619
1172   0.170  0.8717949  2.207076 0.092975 0.4047619
1173   0.170  0.9189189  2.450450 0.100625 0.4358974
1174   0.060  1.0000000  2.469136 0.035700 0.1481481
1175   0.060  0.8000000  2.025316 0.030375 0.1463415
1176   0.115  0.9200000  1.840000 0.052500 0.2254902
1177   0.115  0.8518519  2.103338 0.060325 0.2705882
1178   0.115  1.0000000  2.531646 0.069575 0.2911392
1179   0.050  1.0000000  5.714286 0.041250 0.2857143
1180   0.050  1.0000000  5.882353 0.041500 0.2941176
1181   0.050  1.0000000  6.060606 0.041750 0.3030303
1182   0.050  0.9090909  6.993007 0.042850 0.3703704
1183   0.050  1.0000000  3.846154 0.037000 0.1923077
1184   0.050  1.0000000  5.882353 0.041500 0.2941176
1185   0.050  1.0000000  6.060606 0.041750 0.3030303
1186   0.050  0.9090909  6.993007 0.042850 0.3703704
1187   0.050  1.0000000  3.846154 0.037000 0.1923077
1188   0.050  1.0000000  5.714286 0.041250 0.2857143
1189   0.050  1.0000000  6.060606 0.041750 0.3030303
1190   0.050  0.9090909  6.993007 0.042850 0.3703704
1191   0.050  1.0000000  3.846154 0.037000 0.1923077
1192   0.050  1.0000000  5.714286 0.041250 0.2857143
1193   0.050  1.0000000  5.882353 0.041500 0.2941176
1194   0.050  0.9090909  6.993007 0.042850 0.3703704
1195   0.055  1.0000000  3.846154 0.040700 0.2115385
1196   0.055  1.0000000  5.714286 0.045375 0.3142857
1197   0.055  1.0000000  5.882353 0.045650 0.3235294
1198   0.055  1.0000000  6.060606 0.045925 0.3333333
1199   0.050  0.9090909  1.818182 0.022500 0.0990099
1200   0.050  1.0000000  5.714286 0.041250 0.2857143
1201   0.050  1.0000000  5.882353 0.041500 0.2941176
1202   0.050  1.0000000  6.060606 0.041750 0.3030303
1203   0.050  0.9090909  1.818182 0.022500 0.0990099
1204   0.050  1.0000000  3.846154 0.037000 0.1923077
1205   0.050  1.0000000  5.882353 0.041500 0.2941176
1206   0.050  1.0000000  6.060606 0.041750 0.3030303
1207   0.050  0.8333333 13.888889 0.046400 0.7142857
1208   0.050  0.9090909  1.818182 0.022500 0.0990099
1209   0.050  1.0000000  3.846154 0.037000 0.1923077
1210   0.050  1.0000000  5.714286 0.041250 0.2857143
1211   0.050  1.0000000  6.060606 0.041750 0.3030303
1212   0.050  0.8333333 13.888889 0.046400 0.7142857
1213   0.050  0.9090909  1.818182 0.022500 0.0990099
1214   0.050  1.0000000  3.846154 0.037000 0.1923077
1215   0.050  1.0000000  5.714286 0.041250 0.2857143
1216   0.050  1.0000000  5.882353 0.041500 0.2941176
1217   0.100  1.0000000  7.142857 0.086000 0.7142857
1218   0.100  1.0000000  8.000000 0.087500 0.8000000
1219   0.100  1.0000000  8.695652 0.088500 0.8695652
1220   0.100  1.0000000  8.695652 0.088500 0.8695652
1221   0.100  0.9523810  8.658009 0.088450 0.8695652
1222   0.100  1.0000000  3.846154 0.074000 0.3846154
1223   0.100  1.0000000  8.000000 0.087500 0.8000000
1224   0.100  1.0000000  8.695652 0.088500 0.8695652
1225   0.100  1.0000000  8.695652 0.088500 0.8695652
1226   0.100  0.9523810  8.658009 0.088450 0.8695652
1227   0.060  1.0000000  8.000000 0.052500 0.4800000
1228   0.060  1.0000000  8.695652 0.053100 0.5217391
1229   0.060  1.0000000  8.695652 0.053100 0.5217391
1230   0.060  0.9230769  8.391608 0.052850 0.5217391
1231   0.100  1.0000000  3.846154 0.074000 0.3846154
1232   0.100  1.0000000  7.142857 0.086000 0.7142857
1233   0.100  1.0000000  8.695652 0.088500 0.8695652
1234   0.100  1.0000000  8.695652 0.088500 0.8695652
1235   0.100  0.9090909  8.264463 0.087900 0.8333333
1236   0.060  1.0000000  7.142857 0.051600 0.4285714
1237   0.060  1.0000000  8.695652 0.053100 0.5217391
1238   0.060  1.0000000  8.695652 0.053100 0.5217391
1239   0.060  0.9230769  8.391608 0.052850 0.5217391
1240   0.060  1.0000000  3.846154 0.044400 0.2307692
1241   0.060  1.0000000  8.695652 0.053100 0.5217391
1242   0.060  1.0000000  8.695652 0.053100 0.5217391
1243   0.060  0.9230769  8.391608 0.052850 0.5217391
1244   0.100  1.0000000  3.846154 0.074000 0.3846154
1245   0.100  1.0000000  7.142857 0.086000 0.7142857
1246   0.100  1.0000000  8.000000 0.087500 0.8000000
1247   0.100  0.9090909  7.905138 0.087350 0.8000000
1248   0.100  0.9523810  8.658009 0.088450 0.8695652
1249   0.060  1.0000000  7.142857 0.051600 0.4285714
1250   0.060  1.0000000  8.000000 0.052500 0.4800000
1251   0.060  1.0000000  8.695652 0.053100 0.5217391
1252   0.060  0.9230769  8.391608 0.052850 0.5217391
1253   0.060  1.0000000  3.846154 0.044400 0.2307692
1254   0.060  1.0000000  8.000000 0.052500 0.4800000
1255   0.060  1.0000000  8.695652 0.053100 0.5217391
1256   0.060  0.8571429  7.792208 0.052300 0.5000000
1257   0.060  1.0000000  3.846154 0.044400 0.2307692
1258   0.060  1.0000000  7.142857 0.051600 0.4285714
1259   0.060  1.0000000  8.695652 0.053100 0.5217391
1260   0.060  0.9230769  8.391608 0.052850 0.5217391
1261   0.100  1.0000000  3.846154 0.074000 0.3846154
1262   0.100  1.0000000  7.142857 0.086000 0.7142857
1263   0.100  1.0000000  8.000000 0.087500 0.8000000
1264   0.100  0.9090909  7.905138 0.087350 0.8000000
1265   0.100  0.9523810  8.658009 0.088450 0.8695652
1266   0.060  1.0000000  7.142857 0.051600 0.4285714
1267   0.060  1.0000000  8.000000 0.052500 0.4800000
1268   0.060  1.0000000  8.695652 0.053100 0.5217391
1269   0.060  0.9230769  8.391608 0.052850 0.5217391
1270   0.060  1.0000000  3.846154 0.044400 0.2307692
1271   0.060  1.0000000  8.000000 0.052500 0.4800000
1272   0.060  1.0000000  8.695652 0.053100 0.5217391
1273   0.060  0.9230769  8.391608 0.052850 0.5217391
1274   0.060  1.0000000  3.846154 0.044400 0.2307692
1275   0.060  1.0000000  7.142857 0.051600 0.4285714
1276   0.060  1.0000000  8.695652 0.053100 0.5217391
1277   0.060  0.9230769  8.391608 0.052850 0.5217391
1278   0.060  1.0000000  3.846154 0.044400 0.2307692
1279   0.060  1.0000000  7.142857 0.051600 0.4285714
1280   0.060  1.0000000  8.000000 0.052500 0.4800000
1281   0.060  0.9230769  8.391608 0.052850 0.5217391
1282   0.050  1.0000000  3.846154 0.037000 0.1923077
1283   0.050  1.0000000  7.142857 0.043000 0.3571429
1284   0.050  1.0000000  8.000000 0.043750 0.4000000
1285   0.050  0.9090909  8.264463 0.043950 0.4347826
1286   0.105  1.0000000  3.846154 0.077700 0.4038462
1287   0.105  1.0000000  7.142857 0.090300 0.7500000
1288   0.105  0.9545455  7.636364 0.091250 0.8076923
1289   0.105  1.0000000  8.695652 0.092925 0.9130435
1290   0.105  1.0000000  8.695652 0.092925 0.9130435
1291   0.065  1.0000000  7.142857 0.055900 0.4642857
1292   0.065  1.0000000  8.000000 0.056875 0.5200000
1293   0.065  1.0000000  8.695652 0.057525 0.5652174
1294   0.065  1.0000000  8.695652 0.057525 0.5652174
1295   0.065  1.0000000  3.846154 0.048100 0.2500000
1296   0.065  1.0000000  8.000000 0.056875 0.5200000
1297   0.065  0.9285714  8.074534 0.056950 0.5416667
1298   0.065  1.0000000  8.695652 0.057525 0.5652174
1299   0.065  1.0000000  3.846154 0.048100 0.2500000
1300   0.065  1.0000000  7.142857 0.055900 0.4642857
1301   0.065  1.0000000  8.695652 0.057525 0.5652174
1302   0.065  1.0000000  8.695652 0.057525 0.5652174
1303   0.065  1.0000000  3.846154 0.048100 0.2500000
1304   0.065  0.9285714  6.632653 0.055200 0.4482759
1305   0.065  1.0000000  8.000000 0.056875 0.5200000
1306   0.065  1.0000000  8.695652 0.057525 0.5652174
1307   0.065  1.0000000  3.846154 0.048100 0.2500000
1308   0.065  1.0000000  7.142857 0.055900 0.4642857
1309   0.065  1.0000000  8.000000 0.056875 0.5200000
1310   0.065  1.0000000  8.695652 0.057525 0.5652174
1311   0.120  1.0000000  3.846154 0.088800 0.4615385
1312   0.120  1.0000000  5.714286 0.099000 0.6857143
1313   0.120  0.9600000  5.647059 0.098750 0.6857143
1314   0.120  0.9600000  5.818182 0.099375 0.7058824
1315   0.120  0.8571429  6.593407 0.101800 0.8000000
1316   0.070  1.0000000  5.714286 0.057750 0.4000000
1317   0.070  0.9333333  5.490196 0.057250 0.4000000
1318   0.070  0.9333333  5.656566 0.057625 0.4117647
1319   0.050  1.0000000  5.714286 0.041250 0.2857143
1320   0.050  1.0000000  5.882353 0.041500 0.2941176
1321   0.050  1.0000000  6.060606 0.041750 0.3030303
1322   0.070  1.0000000  5.714286 0.057750 0.4000000
1323   0.070  0.9333333  5.490196 0.057250 0.4000000
1324   0.070  0.9333333  5.656566 0.057625 0.4117647
1325   0.070  0.8750000  6.730769 0.059600 0.5000000
1326   0.070  1.0000000  3.846154 0.051800 0.2692308
1327   0.070  0.9333333  5.490196 0.057250 0.4000000
1328   0.070  0.9333333  5.656566 0.057625 0.4117647
1329   0.050  1.0000000  3.846154 0.037000 0.1923077
1330   0.050  1.0000000  5.882353 0.041500 0.2941176
1331   0.050  1.0000000  6.060606 0.041750 0.3030303
1332   0.050  0.8333333  6.410256 0.042200 0.3571429
1333   0.070  1.0000000  3.846154 0.051800 0.2692308
1334   0.070  0.9333333  5.490196 0.057250 0.4000000
1335   0.070  0.9333333  5.656566 0.057625 0.4117647
1336   0.070  0.8235294  6.334842 0.058950 0.4827586
1337   0.065  0.9285714  1.857143 0.030000 0.1287129
1338   0.065  0.9285714  2.476190 0.038750 0.1710526
1339   0.065  0.9285714  5.462185 0.053100 0.3714286
1340   0.065  0.9285714  5.627706 0.053450 0.3823529
1341   0.065  0.8125000  6.250000 0.054600 0.4482759
1342   0.075  1.0000000  3.846154 0.055500 0.2884615
1343   0.075  1.0000000  5.714286 0.061875 0.4285714
1344   0.075  0.9375000  5.681818 0.061800 0.4411765
1345   0.075  0.8333333  6.410256 0.063300 0.5172414
1346   0.050  1.0000000  3.846154 0.037000 0.1923077
1347   0.050  1.0000000  5.714286 0.041250 0.2857143
1348   0.050  1.0000000  6.060606 0.041750 0.3030303
1349   0.050  0.8333333  6.410256 0.042200 0.3571429
1350   0.075  1.0000000  3.846154 0.055500 0.2884615
1351   0.075  1.0000000  5.714286 0.061875 0.4285714
1352   0.075  0.9375000  5.681818 0.061800 0.4411765
1353   0.075  0.8823529  6.787330 0.063950 0.5357143
1354   0.070  0.9333333  1.866667 0.032500 0.1386139
1355   0.070  0.9333333  2.488889 0.041875 0.1842105
1356   0.070  1.0000000  5.714286 0.057750 0.4000000
1357   0.070  0.9333333  5.656566 0.057625 0.4117647
1358   0.070  0.8750000  6.730769 0.059600 0.5000000
1359   0.070  0.9333333  1.866667 0.032500 0.1386139
1360   0.070  0.9333333  2.488889 0.041875 0.1842105
1361   0.070  1.0000000  3.846154 0.051800 0.2692308
1362   0.070  0.9333333  5.656566 0.057625 0.4117647
1363   0.075  1.0000000  3.846154 0.055500 0.2884615
1364   0.075  1.0000000  5.714286 0.061875 0.4285714
1365   0.075  0.9375000  5.514706 0.061400 0.4285714
1366   0.050  1.0000000  3.846154 0.037000 0.1923077
1367   0.050  1.0000000  5.714286 0.041250 0.2857143
1368   0.050  1.0000000  5.882353 0.041500 0.2941176
1369   0.075  1.0000000  3.846154 0.055500 0.2884615
1370   0.075  1.0000000  5.714286 0.061875 0.4285714
1371   0.075  0.9375000  5.514706 0.061400 0.4285714
1372   0.075  0.8823529  6.787330 0.063950 0.5357143
1373   0.070  0.9333333  1.866667 0.032500 0.1386139
1374   0.070  0.9333333  2.488889 0.041875 0.1842105
1375   0.070  1.0000000  5.714286 0.057750 0.4000000
1376   0.070  0.9333333  5.490196 0.057250 0.4000000
1377   0.070  0.8750000  6.730769 0.059600 0.5000000
1378   0.070  0.9333333  1.866667 0.032500 0.1386139
1379   0.070  0.9333333  2.488889 0.041875 0.1842105
1380   0.070  1.0000000  3.846154 0.051800 0.2692308
1381   0.070  0.9333333  5.490196 0.057250 0.4000000
1382   0.070  0.8235294  6.334842 0.058950 0.4827586
1383   0.075  0.9375000  1.875000 0.035000 0.1485149
1384   0.075  0.9375000  2.500000 0.045000 0.1973684
1385   0.075  1.0000000  3.846154 0.055500 0.2884615
1386   0.075  1.0000000  5.714286 0.061875 0.4285714
1387   0.075  0.8333333  6.410256 0.063300 0.5172414
1388   0.085  0.8947368  3.441296 0.060300 0.3148148
1389   0.085  0.9444444  5.396825 0.069250 0.4722222
1390   0.085  0.9444444  5.555556 0.069700 0.4857143
1391   0.085  0.8500000  5.151515 0.068500 0.4722222
1392   0.060  0.8571429  3.296703 0.041800 0.2222222
1393   0.060  1.0000000  5.714286 0.049500 0.3428571
1394   0.060  1.0000000  5.882353 0.049800 0.3529412
1395   0.060  0.8571429  5.194805 0.048450 0.3428571
1396   0.080  1.0000000  3.846154 0.059200 0.3076923
1397   0.080  0.9411765  5.378151 0.065125 0.4444444
1398   0.080  0.9411765  5.536332 0.065550 0.4571429
1399   0.080  0.9411765  5.704100 0.065975 0.4705882
1400   0.075  0.9375000  2.500000 0.045000 0.1973684
1401   0.075  0.9375000  5.357143 0.061000 0.4166667
1402   0.075  0.9375000  5.514706 0.061400 0.4285714
1403   0.075  0.9375000  5.681818 0.061800 0.4411765
1404   0.080  0.8888889  1.777778 0.035000 0.1568627
1405   0.080  0.9411765  2.509804 0.048125 0.2105263
1406   0.080  1.0000000  3.846154 0.059200 0.3076923
1407   0.080  0.8888889  5.228758 0.064700 0.4444444
1408   0.080  0.9411765  5.704100 0.065975 0.4705882
1409   0.080  0.8888889  1.777778 0.035000 0.1568627
1410   0.080  0.9411765  2.509804 0.048125 0.2105263
1411   0.080  1.0000000  3.846154 0.059200 0.3076923
1412   0.080  0.8888889  5.079365 0.064250 0.4324324
1413   0.080  0.8888889  5.387205 0.065150 0.4571429
1414   0.080  0.8000000  1.600000 0.030000 0.1538462
1415   0.080  0.9411765  2.509804 0.048125 0.2105263
1416   0.080  1.0000000  3.846154 0.059200 0.3076923
1417   0.080  0.9411765  5.378151 0.065125 0.4444444
1418   0.080  0.8888889  5.228758 0.064700 0.4444444
1419   0.125  0.9259259  2.536783 0.075725 0.3333333
1420   0.125  0.8928571  2.515091 0.075300 0.3378378
1421   0.125  1.0000000  2.857143 0.081250 0.3571429
1422   0.125  0.9615385  3.052503 0.084050 0.3906250
1423   0.135  1.0000000  2.352941 0.077625 0.3176471
1424   0.135  0.9642857  2.716298 0.085300 0.3750000
1425   0.135  1.0000000  2.857143 0.087750 0.3857143
1426   0.135  0.9642857  3.061224 0.090900 0.4218750
1427   0.060  0.8571429  2.414487 0.035150 0.1643836
1428   0.060  1.0000000  2.857143 0.039000 0.1714286
1429   0.060  1.0000000  3.174603 0.041100 0.1904762
1430   0.075  0.9375000  2.640845 0.046600 0.2083333
1431   0.075  1.0000000  2.857143 0.048750 0.2142857
1432   0.075  0.9375000  2.976190 0.049800 0.2343750
1433   0.130  0.9285714  2.184874 0.070500 0.2988506
1434   0.130  0.9285714  2.544031 0.078900 0.3466667
1435   0.130  1.0000000  2.857143 0.084500 0.3714286
1436   0.130  0.9629630  3.057025 0.087475 0.4062500
1437   0.070  1.0000000  2.739726 0.044450 0.1917808
1438   0.070  1.0000000  2.857143 0.045500 0.2000000
1439   0.070  0.9333333  2.962963 0.046375 0.2187500
1440   0.070  0.8750000  2.397260 0.040800 0.1866667
1441   0.070  1.0000000  2.857143 0.045500 0.2000000
1442   0.070  0.9333333  2.962963 0.046375 0.2187500
1443   0.060  0.8571429  2.016807 0.030250 0.1379310
1444   0.060  1.0000000  2.857143 0.039000 0.1714286
1445   0.060  1.0000000  3.174603 0.041100 0.1904762
1446   0.080  1.0000000  2.352941 0.046000 0.1882353
1447   0.080  1.0000000  2.857143 0.052000 0.2285714
1448   0.080  0.8000000  2.539683 0.048500 0.2388060
1449   0.125  1.0000000  2.352941 0.071875 0.2941176
1450   0.125  0.9259259  2.536783 0.075725 0.3333333
1451   0.125  0.9615385  2.708559 0.078850 0.3472222
1452   0.125  0.8333333  2.645503 0.077750 0.3676471
1453   0.060  1.0000000  2.739726 0.038100 0.1643836
1454   0.060  0.8571429  2.414487 0.035150 0.1643836
1455   0.060  1.0000000  3.174603 0.041100 0.1904762
1456   0.065  0.8666667  2.374429 0.037625 0.1733333
1457   0.065  0.9285714  2.615694 0.040150 0.1805556
1458   0.060  1.0000000  2.352941 0.034500 0.1411765
1459   0.060  1.0000000  2.816901 0.038700 0.1690141
1460   0.060  1.0000000  3.174603 0.041100 0.1904762
1461   0.075  1.0000000  2.352941 0.043125 0.1764706
1462   0.075  0.9375000  2.640845 0.046600 0.2083333
1463   0.060  0.8571429  2.016807 0.030250 0.1379310
1464   0.060  1.0000000  2.739726 0.038100 0.1643836
1465   0.060  1.0000000  3.174603 0.041100 0.1904762
1466   0.070  1.0000000  2.352941 0.040250 0.1647059
1467   0.070  0.8750000  2.397260 0.040800 0.1866667
1468   0.130  1.0000000  2.352941 0.074750 0.3058824
1469   0.130  0.9285714  2.544031 0.078900 0.3466667
1470   0.130  0.9629630  2.712572 0.082075 0.3611111
1471   0.130  0.8666667  2.476190 0.077500 0.3513514
1472   0.060  1.0000000  2.739726 0.038100 0.1643836
1473   0.060  0.8000000  2.253521 0.033375 0.1621622
1474   0.060  1.0000000  2.857143 0.039000 0.1714286
1475   0.070  0.8750000  2.397260 0.040800 0.1866667
1476   0.070  0.9333333  2.629108 0.043375 0.1944444
1477   0.060  1.0000000  2.352941 0.034500 0.1411765
