    support confidence     lift leverage   jaccard
424   0.160  1.0000000 4.000000 0.120000 0.6400000
425   0.160  1.0000000 4.081633 0.120800 0.6530612
426   0.160  1.0000000 4.166667 0.121600 0.6666667
427   0.095  0.9500000 3.800000 0.070000 0.3725490
428   0.095  1.0000000 4.081633 0.071725 0.3877551
429   0.095  1.0000000 4.166667 0.072200 0.3958333
430   0.065  1.0000000 4.081633 0.049075 0.2653061
431   0.065  1.0000000 4.166667 0.049400 0.2708333
432   0.100  1.0000000 4.000000 0.075000 0.4000000
433   0.100  1.0000000 4.081633 0.075500 0.4081633
434   0.070  1.0000000 4.000000 0.052500 0.2800000
435   0.070  1.0000000 4.081633 0.052850 0.2857143
436   0.095  1.0000000 4.000000 0.071250 0.3800000
437   0.095  0.9500000 3.800000 0.070000 0.3725490
438   0.095  1.0000000 4.166667 0.072200 0.3958333
439   0.065  1.0000000 4.000000 0.048750 0.2600000
440   0.065  1.0000000 4.166667 0.049400 0.2708333
441   0.050  1.0000000 2.000000 0.025000 0.1000000
442   0.050  1.0000000 4.000000 0.037500 0.2000000
443   0.050  1.0000000 2.000000 0.025000 0.1000000
444   0.050  1.0000000 4.166667 0.038000 0.2083333
445   0.155  1.0000000 4.000000 0.116250 0.6200000
446   0.155  1.0000000 4.081633 0.117025 0.6326531
447   0.155  1.0000000 4.166667 0.117800 0.6458333
448   0.065  1.0000000 4.000000 0.048750 0.2600000
449   0.065  1.0000000 4.081633 0.049075 0.2653061
450   0.065  1.0000000 4.166667 0.049400 0.2708333
451   0.090  1.0000000 4.081633 0.067950 0.3673469
452   0.090  1.0000000 4.081633 0.067950 0.3673469
453   0.090  1.0000000 4.166667 0.068400 0.3750000
454   0.065  1.0000000 4.000000 0.048750 0.2600000
455   0.065  1.0000000 4.081633 0.049075 0.2653061
456   0.065  1.0000000 4.166667 0.049400 0.2708333
457   0.100  1.0000000 4.000000 0.075000 0.4000000
458   0.100  1.0000000 4.081633 0.075500 0.4081633
459   0.100  1.0000000 4.081633 0.075500 0.4081633
460   0.100  0.9523810 3.968254 0.074800 0.4081633
461   0.065  1.0000000 4.000000 0.048750 0.2600000
462   0.065  1.0000000 4.000000 0.048750 0.2600000
463   0.065  1.0000000 4.166667 0.049400 0.2708333
464   0.090  1.0000000 4.000000 0.067500 0.3600000
465   0.090  1.0000000 4.081633 0.067950 0.3673469
466   0.090  1.0000000 4.166667 0.068400 0.3750000
467   0.110  1.0000000 4.000000 0.082500 0.4400000
468   0.110  0.9565217 3.826087 0.081250 0.4313725
469   0.110  0.9565217 3.904170 0.081825 0.4400000
470   0.110  1.0000000 4.166667 0.083600 0.4583333
471   0.090  1.0000000 4.000000 0.067500 0.3600000
472   0.090  1.0000000 4.081633 0.067950 0.3673469
473   0.090  1.0000000 4.166667 0.068400 0.3750000
474   0.050  1.0000000 2.000000 0.025000 0.1000000
475   0.050  1.0000000 4.000000 0.037500 0.2000000
476   0.050  1.0000000 4.081633 0.037750 0.2040816
477   0.130  1.0000000 4.000000 0.097500 0.5200000
478   0.130  1.0000000 4.081633 0.098150 0.5306122
479   0.065  1.0000000 4.000000 0.048750 0.2600000
480   0.065  1.0000000 4.081633 0.049075 0.2653061
481   0.065  1.0000000 4.166667 0.049400 0.2708333
482   0.065  1.0000000 4.081633 0.049075 0.2653061
483   0.065  1.0000000 4.081633 0.049075 0.2653061
484   0.065  1.0000000 4.000000 0.048750 0.2600000
485   0.065  1.0000000 4.081633 0.049075 0.2653061
486   0.065  1.0000000 4.166667 0.049400 0.2708333
487   0.075  1.0000000 4.000000 0.056250 0.3000000
488   0.075  1.0000000 4.081633 0.056625 0.3061224
489   0.075  1.0000000 4.081633 0.056625 0.3061224
490   0.065  1.0000000 4.000000 0.048750 0.2600000
491   0.065  1.0000000 4.000000 0.048750 0.2600000
492   0.065  1.0000000 4.166667 0.049400 0.2708333
493   0.065  1.0000000 4.000000 0.048750 0.2600000
494   0.065  1.0000000 4.081633 0.049075 0.2653061
495   0.095  1.0000000 4.000000 0.071250 0.3800000
496   0.095  1.0000000 4.081633 0.071725 0.3877551
