     support confidence     lift leverage   jaccard
498    0.095  1.0000000 3.921569 0.070775 0.3725490
499    0.095  1.0000000 4.000000 0.071250 0.3800000
500    0.170  0.9444444 3.563941 0.122300 0.6181818
501    0.170  0.9444444 3.703704 0.124100 0.6415094
502    0.170  0.9444444 3.777778 0.125000 0.6538462
503    0.090  0.9000000 3.461538 0.064000 0.3333333
504    0.090  0.9000000 3.529412 0.064500 0.3396226
505    0.090  0.9000000 3.600000 0.065000 0.3461538
506    0.090  0.9473684 3.715170 0.065775 0.3461538
507    0.090  1.0000000 4.000000 0.067500 0.3600000
508    0.100  1.0000000 3.773585 0.073500 0.3773585
509    0.100  0.9090909 3.565062 0.071950 0.3773585
510    0.095  1.0000000 3.921569 0.070775 0.3725490
511    0.095  1.0000000 4.000000 0.071250 0.3800000
512    0.100  1.0000000 3.773585 0.073500 0.3773585
513    0.100  0.9090909 3.496503 0.071400 0.3703704
514    0.080  1.0000000 4.000000 0.060000 0.3200000
515    0.070  0.9333333 3.589744 0.050500 0.2641509
516    0.050  1.0000000 3.921569 0.037250 0.1960784
517    0.165  1.0000000 3.921569 0.122925 0.6470588
518    0.165  0.9428571 3.697479 0.120375 0.6226415
519    0.165  0.9166667 3.594771 0.119100 0.6111111
520    0.190  0.9047619 3.414196 0.134350 0.6666667
521    0.190  1.0000000 3.921569 0.141550 0.7450980
522    0.190  0.9268293 3.634625 0.137725 0.7037037
523    0.190  0.9743590 3.821016 0.140275 0.7307692
524    0.095  1.0000000 3.921569 0.070775 0.3725490
525    0.095  0.9500000 3.725490 0.069500 0.3653846
526    0.115  1.0000000 3.921569 0.085675 0.4509804
527    0.115  0.9583333 3.758170 0.084400 0.4423077
528    0.165  1.0000000 3.773585 0.121275 0.6226415
529    0.165  0.9428571 3.697479 0.120375 0.6226415
530    0.080  1.0000000 3.921569 0.059600 0.3137255
531    0.095  1.0000000 3.773585 0.069825 0.3584906
532    0.095  1.0000000 3.921569 0.070775 0.3725490
533    0.095  1.0000000 3.921569 0.070775 0.3725490
534    0.175  1.0000000 3.773585 0.128625 0.6603774
535    0.175  1.0000000 3.921569 0.130375 0.6862745
536    0.175  0.9722222 3.812636 0.129100 0.6730769
537    0.095  1.0000000 3.921569 0.070775 0.3725490
538    0.095  0.9500000 3.725490 0.069500 0.3653846
539    0.080  1.0000000 3.921569 0.059600 0.3137255
540    0.110  1.0000000 3.773585 0.080850 0.4150943
541    0.110  0.9166667 3.594771 0.079400 0.4150943
542    0.110  0.9565217 3.751066 0.080675 0.4230769
543    0.095  1.0000000 3.921569 0.070775 0.3725490
544    0.095  1.0000000 3.921569 0.070775 0.3725490
545    0.095  1.0000000 3.773585 0.069825 0.3584906
546    0.080  1.0000000 3.773585 0.058800 0.3018868
547    0.080  1.0000000 3.921569 0.059600 0.3137255
548    0.170  0.9444444 3.563941 0.122300 0.6181818
549    0.170  0.9189189 3.603604 0.122825 0.6296296
550    0.170  0.9444444 3.703704 0.124100 0.6415094
551    0.090  0.9000000 3.461538 0.064000 0.3333333
552    0.090  0.9000000 3.529412 0.064500 0.3396226
553    0.090  0.9473684 3.715170 0.065775 0.3461538
554    0.090  1.0000000 3.921569 0.067050 0.3529412
555    0.100  1.0000000 3.773585 0.073500 0.3773585
556    0.095  1.0000000 3.921569 0.070775 0.3725490
557    0.095  1.0000000 3.921569 0.070775 0.3725490
558    0.105  1.0000000 3.773585 0.077175 0.3962264
559    0.080  1.0000000 3.921569 0.059600 0.3137255
560    0.100  1.0000000 3.773585 0.073500 0.3773585
561    0.080  1.0000000 3.921569 0.059600 0.3137255
562    0.130  0.9629630 3.851852 0.096250 0.5098039
563    0.130  1.0000000 4.081633 0.098150 0.5306122
564    0.130  1.0000000 4.166667 0.098800 0.5416667
565    0.135  1.0000000 4.000000 0.101250 0.5400000
566    0.135  1.0000000 4.081633 0.101925 0.5510204
567    0.135  0.9642857 4.017857 0.101400 0.5510204
568    0.065  1.0000000 4.081633 0.049075 0.2653061
569    0.065  1.0000000 4.166667 0.049400 0.2708333
570    0.065  1.0000000 4.166667 0.049400 0.2708333
571    0.070  1.0000000 4.081633 0.052850 0.2857143
572    0.070  1.0000000 4.081633 0.052850 0.2857143
573    0.070  0.9333333 3.888889 0.052000 0.2857143
574    0.130  1.0000000 4.000000 0.097500 0.5200000
575    0.130  0.9629630 3.851852 0.096250 0.5098039
576    0.130  1.0000000 4.166667 0.098800 0.5416667
577    0.065  1.0000000 4.000000 0.048750 0.2600000
578    0.065  1.0000000 4.166667 0.049400 0.2708333
579    0.065  1.0000000 4.166667 0.049400 0.2708333
580    0.065  0.9285714 3.714286 0.047500 0.2549020
581    0.065  1.0000000 4.081633 0.049075 0.2653061
582    0.065  1.0000000 4.166667 0.049400 0.2708333
583    0.065  1.0000000 4.000000 0.048750 0.2600000
584    0.065  1.0000000 4.166667 0.049400 0.2708333
585    0.065  1.0000000 4.166667 0.049400 0.2708333
586    0.070  1.0000000 4.000000 0.052500 0.2800000
587    0.070  1.0000000 4.081633 0.052850 0.2857143
588    0.070  0.9333333 3.888889 0.052000 0.2857143
589    0.160  1.0000000 4.000000 0.120000 0.6400000
590    0.160  0.9411765 3.764706 0.117500 0.6153846
591    0.160  1.0000000 4.081633 0.120800 0.6530612
592    0.160  1.0000000 4.166667 0.121600 0.6666667
593    0.095  0.9500000 3.800000 0.070000 0.3725490
594    0.095  1.0000000 4.081633 0.071725 0.3877551
595    0.095  1.0000000 4.166667 0.072200 0.3958333
596    0.065  0.9285714 3.714286 0.047500 0.2549020
597    0.065  1.0000000 4.081633 0.049075 0.2653061
598    0.065  1.0000000 4.166667 0.049400 0.2708333
599    0.100  1.0000000 4.000000 0.075000 0.4000000
600    0.100  1.0000000 4.081633 0.075500 0.4081633
601    0.070  1.0000000 4.000000 0.052500 0.2800000
602    0.070  1.0000000 4.081633 0.052850 0.2857143
603    0.070  0.9333333 3.888889 0.052000 0.2857143
604    0.095  1.0000000 4.000000 0.071250 0.3800000
605    0.095  0.9500000 3.800000 0.070000 0.3725490
606    0.095  1.0000000 4.166667 0.072200 0.3958333
607    0.065  1.0000000 4.000000 0.048750 0.2600000
608    0.065  0.9285714 3.714286 0.047500 0.2549020
609    0.065  1.0000000 4.166667 0.049400 0.2708333
610    0.050  1.0000000 2.000000 0.025000 0.1000000
611    0.050  1.0000000 4.000000 0.037500 0.2000000
612    0.050  0.9090909 3.710575 0.036525 0.2000000
613    0.050  1.0000000 2.000000 0.025000 0.1000000
614    0.050  0.9090909 3.636364 0.036250 0.1960784
615    0.050  1.0000000 4.166667 0.038000 0.2083333
616    0.155  1.0000000 4.000000 0.116250 0.6200000
617    0.155  0.9393939 3.757576 0.113750 0.5961538
618    0.155  1.0000000 4.081633 0.117025 0.6326531
619    0.155  1.0000000 4.166667 0.117800 0.6458333
620    0.065  1.0000000 4.000000 0.048750 0.2600000
621    0.065  1.0000000 4.081633 0.049075 0.2653061
622    0.065  1.0000000 4.166667 0.049400 0.2708333
623    0.090  0.9000000 3.600000 0.065000 0.3461538
624    0.090  1.0000000 4.081633 0.067950 0.3673469
625    0.090  1.0000000 4.081633 0.067950 0.3673469
626    0.090  1.0000000 4.166667 0.068400 0.3750000
627    0.065  1.0000000 4.000000 0.048750 0.2600000
628    0.065  1.0000000 4.081633 0.049075 0.2653061
629    0.065  1.0000000 4.166667 0.049400 0.2708333
630    0.100  1.0000000 4.000000 0.075000 0.4000000
631    0.100  1.0000000 4.081633 0.075500 0.4081633
632    0.100  1.0000000 4.081633 0.075500 0.4081633
633    0.100  0.9523810 3.968254 0.074800 0.4081633
634    0.065  1.0000000 4.000000 0.048750 0.2600000
635    0.065  1.0000000 4.000000 0.048750 0.2600000
636    0.065  1.0000000 4.166667 0.049400 0.2708333
637    0.090  1.0000000 4.000000 0.067500 0.3600000
638    0.090  0.9000000 3.600000 0.065000 0.3461538
639    0.090  1.0000000 4.081633 0.067950 0.3673469
640    0.090  1.0000000 4.166667 0.068400 0.3750000
641    0.110  1.0000000 4.000000 0.082500 0.4400000
642    0.110  0.9565217 3.826087 0.081250 0.4313725
643    0.110  0.9565217 3.904170 0.081825 0.4400000
644    0.110  1.0000000 4.166667 0.083600 0.4583333
645    0.090  1.0000000 4.000000 0.067500 0.3600000
646    0.090  0.9000000 3.600000 0.065000 0.3461538
647    0.090  1.0000000 4.081633 0.067950 0.3673469
648    0.090  1.0000000 4.166667 0.068400 0.3750000
649    0.050  1.0000000 2.000000 0.025000 0.1000000
650    0.050  1.0000000 4.000000 0.037500 0.2000000
651    0.050  1.0000000 4.081633 0.037750 0.2040816
652    0.130  1.0000000 4.000000 0.097500 0.5200000
653    0.130  0.9285714 3.714286 0.095000 0.5000000
654    0.130  1.0000000 4.081633 0.098150 0.5306122
655    0.065  1.0000000 4.000000 0.048750 0.2600000
656    0.065  1.0000000 4.081633 0.049075 0.2653061
657    0.065  1.0000000 4.166667 0.049400 0.2708333
658    0.065  1.0000000 4.081633 0.049075 0.2653061
659    0.065  1.0000000 4.081633 0.049075 0.2653061
660    0.065  1.0000000 4.000000 0.048750 0.2600000
661    0.065  1.0000000 4.081633 0.049075 0.2653061
662    0.065  1.0000000 4.166667 0.049400 0.2708333
663    0.075  1.0000000 4.000000 0.056250 0.3000000
664    0.075  1.0000000 4.081633 0.056625 0.3061224
665    0.075  1.0000000 4.081633 0.056625 0.3061224
666    0.065  1.0000000 4.000000 0.048750 0.2600000
667    0.065  1.0000000 4.000000 0.048750 0.2600000
668    0.065  1.0000000 4.166667 0.049400 0.2708333
669    0.065  1.0000000 4.000000 0.048750 0.2600000
670    0.065  1.0000000 4.081633 0.049075 0.2653061
671    0.095  1.0000000 4.000000 0.071250 0.3800000
672    0.095  1.0000000 4.081633 0.071725 0.3877551
673    0.065  1.0000000 4.000000 0.048750 0.2600000
674    0.065  1.0000000 4.081633 0.049075 0.2653061
675    0.055  1.0000000 2.000000 0.027500 0.1100000
676    0.055  1.0000000 4.000000 0.041250 0.2200000
677    0.055  0.9166667 3.741497 0.040300 0.2200000
678    0.055  1.0000000 4.000000 0.041250 0.2200000
679    0.055  0.9166667 3.741497 0.040300 0.2200000
680    0.055  1.0000000 2.000000 0.027500 0.1100000
681    0.055  1.0000000 4.081633 0.041525 0.2244898
682    0.060  1.0000000 4.000000 0.045000 0.2400000
683    0.060  1.0000000 4.081633 0.045300 0.2448980
684    0.075  1.0000000 4.000000 0.056250 0.3000000
685    0.075  0.9375000 3.826531 0.055400 0.3000000
686    0.055  1.0000000 4.000000 0.041250 0.2200000
687    0.055  0.9166667 3.741497 0.040300 0.2200000
688    0.060  0.9230769 3.692308 0.043750 0.2352941
689    0.060  1.0000000 4.081633 0.045300 0.2448980
690    0.060  0.9230769 3.846154 0.044400 0.2448980
691    0.050  1.0000000 2.000000 0.025000 0.1000000
692    0.050  1.0000000 4.081633 0.037750 0.2040816
693    0.060  1.0000000 2.000000 0.030000 0.1200000
694    0.060  1.0000000 4.081633 0.045300 0.2448980
695    0.050  0.9090909 3.787879 0.036800 0.2040816
696    0.065  1.0000000 4.000000 0.048750 0.2600000
697    0.065  1.0000000 4.000000 0.048750 0.2600000
698    0.065  1.0000000 4.081633 0.049075 0.2653061
699    0.090  1.0000000 4.000000 0.067500 0.3600000
700    0.090  1.0000000 4.081633 0.067950 0.3673469
701    0.090  1.0000000 4.081633 0.067950 0.3673469
702    0.070  1.0000000 2.000000 0.035000 0.1400000
703    0.070  0.9333333 3.660131 0.050875 0.2692308
704    0.070  1.0000000 3.921569 0.052150 0.2745098
705    0.070  1.0000000 4.000000 0.052500 0.2800000
706    0.075  0.9375000 3.750000 0.055000 0.2941176
707    0.075  0.9375000 3.826531 0.055400 0.3000000
708    0.075  1.0000000 4.081633 0.056625 0.3061224
709    0.050  1.0000000 4.081633 0.037750 0.2040816
710    0.070  0.9333333 3.733333 0.051250 0.2745098
711    0.070  1.0000000 4.081633 0.052850 0.2857143
712    0.060  1.0000000 4.000000 0.045000 0.2400000
713    0.060  0.9230769 3.767661 0.044075 0.2400000
714    0.055  0.9166667 3.666667 0.040000 0.2156863
715    0.055  1.0000000 4.081633 0.041525 0.2244898
716    0.060  0.9230769 3.619910 0.043425 0.2307692
717    0.060  0.9230769 3.619910 0.043425 0.2307692
718    0.060  1.0000000 4.000000 0.045000 0.2400000
719    0.060  1.0000000 4.000000 0.045000 0.2400000
720    0.060  0.9230769 3.550296 0.043100 0.2264151
721    0.060  1.0000000 3.921569 0.044700 0.2352941
722    0.060  1.0000000 4.000000 0.045000 0.2400000
723    0.060  0.9230769 3.692308 0.043750 0.2352941
724    0.065  1.0000000 2.000000 0.032500 0.1300000
725    0.065  0.9285714 3.641457 0.047150 0.2500000
726    0.065  1.0000000 4.000000 0.048750 0.2600000
727    0.055  0.9166667 3.594771 0.039700 0.2115385
728    0.055  1.0000000 4.000000 0.041250 0.2200000
729    0.055  1.0000000 4.000000 0.041250 0.2200000
730    0.065  1.0000000 2.000000 0.032500 0.1300000
731    0.065  0.9285714 3.641457 0.047150 0.2500000
732    0.065  1.0000000 4.000000 0.048750 0.2600000
733    0.060  1.0000000 2.000000 0.030000 0.1200000
734    0.060  1.0000000 4.000000 0.045000 0.2400000
735    0.070  1.0000000 3.921569 0.052150 0.2745098
736    0.070  1.0000000 4.000000 0.052500 0.2800000
737    0.075  0.9375000 3.676471 0.054600 0.2884615
738    0.075  1.0000000 4.000000 0.056250 0.3000000
739    0.075  1.0000000 4.000000 0.056250 0.3000000
740    0.060  1.0000000 3.921569 0.044700 0.2352941
741    0.060  1.0000000 4.000000 0.045000 0.2400000
742    0.080  1.0000000 2.000000 0.040000 0.1600000
743    0.080  0.9411765 3.619910 0.057900 0.3018868
744    0.080  1.0000000 3.921569 0.059600 0.3137255
745    0.080  1.0000000 4.000000 0.060000 0.3200000
746    0.070  1.0000000 2.000000 0.035000 0.1400000
747    0.070  1.0000000 4.000000 0.052500 0.2800000
748    0.055  0.9166667 3.525641 0.039400 0.2075472
749    0.055  0.9166667 3.594771 0.039700 0.2115385
750    0.055  1.0000000 3.921569 0.040975 0.2156863
751    0.055  1.0000000 4.000000 0.041250 0.2200000
752    0.060  1.0000000 2.000000 0.030000 0.1200000
753    0.060  0.9230769 3.619910 0.043425 0.2307692
754    0.060  1.0000000 4.000000 0.045000 0.2400000
755    0.060  1.0000000 2.000000 0.030000 0.1200000
756    0.060  0.9230769 3.550296 0.043100 0.2264151
757    0.060  1.0000000 3.921569 0.044700 0.2352941
758    0.060  0.9230769 3.692308 0.043750 0.2352941
759    0.055  1.0000000 2.000000 0.027500 0.1100000
760    0.055  0.9166667 3.594771 0.039700 0.2115385
761    0.055  1.0000000 4.000000 0.041250 0.2200000
762    0.070  1.0000000 2.000000 0.035000 0.1400000
763    0.070  0.9333333 3.589744 0.050500 0.2641509
764    0.070  1.0000000 4.000000 0.052500 0.2800000
765    0.055  0.9166667 3.525641 0.039400 0.2075472
766    0.055  1.0000000 3.921569 0.040975 0.2156863
767    0.055  1.0000000 4.000000 0.041250 0.2200000
768    0.060  1.0000000 2.000000 0.030000 0.1200000
769    0.060  0.9230769 3.619910 0.043425 0.2307692
770    0.060  1.0000000 4.000000 0.045000 0.2400000
771    0.065  1.0000000 2.000000 0.032500 0.1300000
772    0.065  0.9285714 3.641457 0.047150 0.2500000
773    0.065  1.0000000 4.000000 0.048750 0.2600000
774    0.055  1.0000000 2.000000 0.027500 0.1100000
775    0.055  1.0000000 4.000000 0.041250 0.2200000
776    0.070  0.9333333 3.589744 0.050500 0.2641509
777    0.070  1.0000000 3.921569 0.052150 0.2745098
778    0.070  1.0000000 4.000000 0.052500 0.2800000
779    0.055  1.0000000 2.000000 0.027500 0.1100000
780    0.055  0.9166667 3.525641 0.039400 0.2075472
781    0.055  1.0000000 3.921569 0.040975 0.2156863
782    0.165  1.0000000 3.921569 0.122925 0.6470588
783    0.165  1.0000000 3.921569 0.122925 0.6470588
784    0.165  0.9166667 3.594771 0.119100 0.6111111
785    0.165  1.0000000 4.000000 0.123750 0.6600000
786    0.185  0.9024390 3.405430 0.130675 0.6491228
787    0.185  1.0000000 3.921569 0.137825 0.7254902
788    0.185  0.9736842 3.818369 0.136550 0.7115385
789    0.185  0.9736842 3.818369 0.136550 0.7115385
790    0.185  0.9736842 3.894737 0.137500 0.7254902
791    0.090  1.0000000 3.921569 0.067050 0.3529412
792    0.090  0.9473684 3.715170 0.065775 0.3461538
793    0.090  0.9473684 3.715170 0.065775 0.3461538
794    0.090  0.9473684 3.789474 0.066250 0.3529412
795    0.115  1.0000000 3.921569 0.085675 0.4509804
796    0.115  0.9583333 3.758170 0.084400 0.4423077
797    0.115  1.0000000 4.000000 0.086250 0.4600000
798    0.165  1.0000000 3.773585 0.121275 0.6226415
799    0.165  1.0000000 3.921569 0.122925 0.6470588
800    0.165  0.9166667 3.594771 0.119100 0.6111111
801    0.165  1.0000000 4.000000 0.123750 0.6600000
802    0.085  0.9444444 3.632479 0.061600 0.3207547
803    0.085  1.0000000 3.921569 0.063325 0.3333333
804    0.085  1.0000000 4.000000 0.063750 0.3400000
805    0.080  1.0000000 3.921569 0.059600 0.3137255
806    0.080  1.0000000 4.000000 0.060000 0.3200000
807    0.090  1.0000000 3.773585 0.066150 0.3396226
808    0.090  0.9473684 3.715170 0.065775 0.3461538
809    0.090  0.9473684 3.789474 0.066250 0.3529412
810    0.095  1.0000000 3.921569 0.070775 0.3725490
811    0.095  1.0000000 3.921569 0.070775 0.3725490
812    0.095  1.0000000 4.000000 0.071250 0.3800000
813    0.165  1.0000000 3.773585 0.121275 0.6226415
814    0.165  1.0000000 3.921569 0.122925 0.6470588
815    0.165  0.9705882 3.806228 0.121650 0.6346154
816    0.165  0.9428571 3.771429 0.121250 0.6346154
817    0.085  1.0000000 3.921569 0.063325 0.3333333
818    0.085  0.9444444 3.703704 0.062050 0.3269231
819    0.080  1.0000000 3.921569 0.059600 0.3137255
820    0.080  1.0000000 4.000000 0.060000 0.3200000
821    0.095  1.0000000 3.773585 0.069825 0.3584906
822    0.095  1.0000000 3.921569 0.070775 0.3725490
823    0.095  0.9500000 3.725490 0.069500 0.3653846
824    0.095  1.0000000 3.921569 0.070775 0.3725490
825    0.095  1.0000000 3.921569 0.070775 0.3725490
826    0.095  1.0000000 4.000000 0.071250 0.3800000
827    0.085  1.0000000 3.773585 0.062475 0.3207547
828    0.080  1.0000000 3.773585 0.058800 0.3018868
829    0.080  1.0000000 3.921569 0.059600 0.3137255
830    0.080  1.0000000 4.000000 0.060000 0.3200000
831    0.170  0.9444444 3.563941 0.122300 0.6181818
832    0.170  0.9444444 3.703704 0.124100 0.6415094
833    0.170  1.0000000 3.921569 0.126650 0.6666667
834    0.170  1.0000000 4.000000 0.127500 0.6800000
835    0.090  0.9473684 3.643725 0.065300 0.3396226
836    0.090  0.9000000 3.529412 0.064500 0.3396226
837    0.090  1.0000000 3.921569 0.067050 0.3529412
838    0.090  1.0000000 4.000000 0.067500 0.3600000
839    0.090  0.9473684 3.715170 0.065775 0.3461538
840    0.090  1.0000000 3.921569 0.067050 0.3529412
841    0.090  1.0000000 4.000000 0.067500 0.3600000
842    0.095  1.0000000 3.773585 0.069825 0.3584906
843    0.095  0.9047619 3.548086 0.068225 0.3584906
844    0.095  0.9500000 3.725490 0.069500 0.3653846
845    0.095  0.9500000 3.800000 0.070000 0.3725490
846    0.095  1.0000000 3.921569 0.070775 0.3725490
847    0.095  1.0000000 3.921569 0.070775 0.3725490
848    0.095  1.0000000 4.000000 0.071250 0.3800000
849    0.100  1.0000000 3.773585 0.073500 0.3773585
850    0.100  0.9523810 3.663004 0.072700 0.3773585
851    0.100  1.0000000 3.921569 0.074500 0.3921569
852    0.100  0.9523810 3.809524 0.073750 0.3921569
853    0.080  1.0000000 3.921569 0.059600 0.3137255
854    0.080  1.0000000 4.000000 0.060000 0.3200000
855    0.090  1.0000000 3.773585 0.066150 0.3396226
856    0.090  0.9000000 3.461538 0.064000 0.3333333
857    0.090  0.9000000 3.529412 0.064500 0.3396226
858    0.090  0.9000000 3.600000 0.065000 0.3461538
859    0.080  1.0000000 3.921569 0.059600 0.3137255
860    0.080  1.0000000 4.000000 0.060000 0.3200000
861    0.165  1.0000000 3.773585 0.121275 0.6226415
862    0.165  1.0000000 3.921569 0.122925 0.6470588
863    0.165  0.9428571 3.697479 0.120375 0.6226415
864    0.165  0.9705882 3.806228 0.121650 0.6346154
865    0.085  1.0000000 3.921569 0.063325 0.3333333
866    0.085  0.9444444 3.703704 0.062050 0.3269231
867    0.080  1.0000000 3.921569 0.059600 0.3137255
868    0.080  1.0000000 3.921569 0.059600 0.3137255
869    0.095  1.0000000 3.773585 0.069825 0.3584906
870    0.095  1.0000000 3.921569 0.070775 0.3725490
871    0.095  0.9500000 3.725490 0.069500 0.3653846
872    0.095  1.0000000 3.921569 0.070775 0.3725490
873    0.095  1.0000000 3.921569 0.070775 0.3725490
874    0.095  1.0000000 3.921569 0.070775 0.3725490
875    0.085  1.0000000 3.773585 0.062475 0.3207547
876    0.080  1.0000000 3.773585 0.058800 0.3018868
877    0.080  1.0000000 3.921569 0.059600 0.3137255
878    0.080  1.0000000 3.921569 0.059600 0.3137255
879    0.095  1.0000000 3.773585 0.069825 0.3584906
880    0.095  1.0000000 3.921569 0.070775 0.3725490
881    0.095  0.9500000 3.725490 0.069500 0.3653846
882    0.080  1.0000000 3.773585 0.058800 0.3018868
883    0.080  1.0000000 3.921569 0.059600 0.3137255
884    0.080  1.0000000 3.921569 0.059600 0.3137255
885    0.090  1.0000000 3.773585 0.066150 0.3396226
886    0.090  0.9000000 3.461538 0.064000 0.3333333
887    0.090  0.9000000 3.529412 0.064500 0.3396226
888    0.080  1.0000000 3.921569 0.059600 0.3137255
889    0.080  1.0000000 3.921569 0.059600 0.3137255
890    0.130  1.0000000 4.000000 0.097500 0.5200000
891    0.130  0.9629630 3.851852 0.096250 0.5098039
892    0.130  1.0000000 4.081633 0.098150 0.5306122
893    0.130  1.0000000 4.166667 0.098800 0.5416667
894    0.065  1.0000000 4.000000 0.048750 0.2600000
895    0.065  1.0000000 4.081633 0.049075 0.2653061
896    0.065  1.0000000 4.166667 0.049400 0.2708333
897    0.065  1.0000000 4.166667 0.049400 0.2708333
898    0.065  0.9285714 3.714286 0.047500 0.2549020
899    0.065  1.0000000 4.081633 0.049075 0.2653061
900    0.065  1.0000000 4.081633 0.049075 0.2653061
901    0.065  1.0000000 4.166667 0.049400 0.2708333
902    0.065  1.0000000 4.000000 0.048750 0.2600000
903    0.065  1.0000000 4.081633 0.049075 0.2653061
904    0.065  1.0000000 4.166667 0.049400 0.2708333
905    0.065  1.0000000 4.166667 0.049400 0.2708333
906    0.070  1.0000000 4.000000 0.052500 0.2800000
907    0.070  1.0000000 4.081633 0.052850 0.2857143
908    0.070  1.0000000 4.081633 0.052850 0.2857143
909    0.070  0.9333333 3.888889 0.052000 0.2857143
910    0.065  1.0000000 4.000000 0.048750 0.2600000
911    0.065  1.0000000 4.000000 0.048750 0.2600000
912    0.065  1.0000000 4.166667 0.049400 0.2708333
913    0.065  1.0000000 4.166667 0.049400 0.2708333
914    0.065  1.0000000 4.000000 0.048750 0.2600000
915    0.065  0.9285714 3.714286 0.047500 0.2549020
916    0.065  1.0000000 4.081633 0.049075 0.2653061
917    0.065  1.0000000 4.166667 0.049400 0.2708333
918    0.095  1.0000000 4.000000 0.071250 0.3800000
919    0.095  0.9500000 3.800000 0.070000 0.3725490
920    0.095  1.0000000 4.081633 0.071725 0.3877551
921    0.095  1.0000000 4.166667 0.072200 0.3958333
922    0.065  1.0000000 4.000000 0.048750 0.2600000
923    0.065  0.9285714 3.714286 0.047500 0.2549020
924    0.065  1.0000000 4.081633 0.049075 0.2653061
925    0.065  1.0000000 4.166667 0.049400 0.2708333
926    0.065  1.0000000 4.000000 0.048750 0.2600000
927    0.065  1.0000000 4.000000 0.048750 0.2600000
928    0.065  1.0000000 4.081633 0.049075 0.2653061
929    0.065  1.0000000 4.166667 0.049400 0.2708333
930    0.090  1.0000000 4.000000 0.067500 0.3600000
931    0.090  0.9000000 3.600000 0.065000 0.3461538
932    0.090  1.0000000 4.081633 0.067950 0.3673469
933    0.090  1.0000000 4.081633 0.067950 0.3673469
934    0.090  1.0000000 4.166667 0.068400 0.3750000
935    0.065  1.0000000 4.000000 0.048750 0.2600000
936    0.065  1.0000000 4.000000 0.048750 0.2600000
937    0.065  1.0000000 4.081633 0.049075 0.2653061
938    0.065  1.0000000 4.166667 0.049400 0.2708333
939    0.065  1.0000000 4.000000 0.048750 0.2600000
940    0.065  1.0000000 4.081633 0.049075 0.2653061
941    0.065  1.0000000 4.081633 0.049075 0.2653061
942    0.055  1.0000000 2.000000 0.027500 0.1100000
943    0.055  1.0000000 4.000000 0.041250 0.2200000
944    0.055  1.0000000 4.081633 0.041525 0.2244898
945    0.055  0.9166667 3.741497 0.040300 0.2200000
946    0.050  1.0000000 4.000000 0.037500 0.2000000
947    0.050  1.0000000 4.081633 0.037750 0.2040816
948    0.050  0.9090909 3.787879 0.036800 0.2040816
949    0.055  0.9166667 3.525641 0.039400 0.2075472
950    0.055  0.9166667 3.594771 0.039700 0.2115385
951    0.055  1.0000000 3.921569 0.040975 0.2156863
952    0.055  1.0000000 4.000000 0.041250 0.2200000
953    0.055  1.0000000 4.000000 0.041250 0.2200000
954    0.060  1.0000000 2.000000 0.030000 0.1200000
955    0.060  0.9230769 3.619910 0.043425 0.2307692
956    0.060  0.9230769 3.619910 0.043425 0.2307692
957    0.060  1.0000000 4.000000 0.045000 0.2400000
958    0.060  1.0000000 4.000000 0.045000 0.2400000
959    0.060  1.0000000 2.000000 0.030000 0.1200000
960    0.060  0.9230769 3.550296 0.043100 0.2264151
961    0.060  1.0000000 3.921569 0.044700 0.2352941
962    0.060  1.0000000 4.000000 0.045000 0.2400000
963    0.060  0.9230769 3.692308 0.043750 0.2352941
964    0.055  1.0000000 2.000000 0.027500 0.1100000
965    0.055  0.9166667 3.594771 0.039700 0.2115385
966    0.055  1.0000000 4.000000 0.041250 0.2200000
967    0.055  1.0000000 4.000000 0.041250 0.2200000
968    0.070  1.0000000 2.000000 0.035000 0.1400000
969    0.070  0.9333333 3.589744 0.050500 0.2641509
970    0.070  1.0000000 3.921569 0.052150 0.2745098
971    0.070  1.0000000 4.000000 0.052500 0.2800000
972    0.070  1.0000000 4.000000 0.052500 0.2800000
973    0.055  1.0000000 2.000000 0.027500 0.1100000
974    0.055  0.9166667 3.525641 0.039400 0.2075472
975    0.055  0.9166667 3.594771 0.039700 0.2115385
976    0.055  1.0000000 3.921569 0.040975 0.2156863
977    0.055  1.0000000 4.000000 0.041250 0.2200000
978    0.055  1.0000000 2.000000 0.027500 0.1100000
979    0.055  0.9166667 3.525641 0.039400 0.2075472
980    0.055  1.0000000 3.921569 0.040975 0.2156863
981    0.055  1.0000000 4.000000 0.041250 0.2200000
982    0.165  1.0000000 3.773585 0.121275 0.6226415
983    0.165  1.0000000 3.921569 0.122925 0.6470588
984    0.165  1.0000000 3.921569 0.122925 0.6470588
985    0.165  0.9705882 3.806228 0.121650 0.6346154
986    0.165  1.0000000 4.000000 0.123750 0.6600000
987    0.085  0.9444444 3.632479 0.061600 0.3207547
988    0.085  1.0000000 3.921569 0.063325 0.3333333
989    0.085  1.0000000 3.921569 0.063325 0.3333333
990    0.085  0.9444444 3.703704 0.062050 0.3269231
991    0.085  1.0000000 4.000000 0.063750 0.3400000
992    0.080  1.0000000 3.921569 0.059600 0.3137255
993    0.080  1.0000000 3.921569 0.059600 0.3137255
994    0.080  1.0000000 4.000000 0.060000 0.3200000
995    0.090  1.0000000 3.773585 0.066150 0.3396226
996    0.090  1.0000000 3.921569 0.067050 0.3529412
