     support confidence     lift leverage    jaccard
247    0.075  0.9375000 3.826531 0.055400 0.30000000
248    0.075  1.0000000 2.000000 0.037500 0.15000000
249    0.075  0.6818182 2.782931 0.048050 0.26785714
250    0.075  0.5357143 2.232143 0.041400 0.24590164
251    0.055  0.8461538 3.384615 0.038750 0.21153846
252    0.055  0.7333333 2.993197 0.036625 0.20754717
253    0.065  1.0000000 4.000000 0.048750 0.26000000
254    0.065  0.8666667 3.537415 0.046625 0.25490196
255    0.065  1.0000000 2.000000 0.032500 0.13000000
256    0.065  0.5000000 2.040816 0.033150 0.20967742
257    0.065  0.5416667 2.256944 0.036200 0.22033898
258    0.065  1.0000000 2.000000 0.032500 0.13000000
259    0.065  0.5000000 2.040816 0.033150 0.20967742
260    0.065  0.5652174 2.355072 0.037400 0.22413793
261    0.050  0.8333333 3.333333 0.035000 0.19230769
262    0.050  0.6250000 2.500000 0.030000 0.17857143
263    0.060  1.0000000 2.000000 0.030000 0.12000000
264    0.060  0.5454545 2.181818 0.032500 0.20000000
265    0.080  1.0000000 2.000000 0.040000 0.16000000
266    0.080  0.7272727 2.909091 0.052500 0.28571429
267    0.080  0.5517241 2.298851 0.045200 0.26229508
268    0.050  0.5882353 2.352941 0.028750 0.17543860
269    0.050  0.5000000 2.000000 0.025000 0.16666667
270    0.075  0.6521739 2.557545 0.045675 0.25423729
271    0.075  0.7894737 3.157895 0.051250 0.27777778
272    0.065  0.5652174 1.130435 0.007500 0.11818182
273    0.065  0.5000000 2.000000 0.032500 0.20634921
274    0.065  0.5416667 2.256944 0.036200 0.22033898
275    0.085  1.0000000 3.921569 0.063325 0.33333333
276    0.085  0.8500000 3.400000 0.060000 0.32075472
277    0.055  0.6470588 2.537486 0.033325 0.19298246
278    0.055  0.5789474 2.315789 0.031250 0.18965517
279    0.055  0.6470588 1.294118 0.012500 0.10377358
280    0.060  0.8000000 3.200000 0.041250 0.22641509
281    0.060  0.8000000 3.200000 0.041250 0.22641509
282    0.075  1.0000000 2.000000 0.037500 0.15000000
283    0.075  0.5769231 2.307692 0.042500 0.24590164
284    0.075  0.5555556 2.314815 0.042600 0.25000000
285    0.075  1.0000000 2.000000 0.037500 0.15000000
286    0.075  0.5769231 2.307692 0.042500 0.24590164
287    0.075  0.6000000 2.500000 0.045000 0.25862069
288    0.060  0.6000000 2.352941 0.034500 0.20338983
289    0.060  0.6315789 2.476780 0.035775 0.20689655
290    0.060  0.6000000 2.307692 0.034000 0.20000000
291    0.060  0.5714286 2.240896 0.033225 0.20000000
292    0.065  0.6500000 1.300000 0.015000 0.12149533
293    0.065  0.5000000 1.960784 0.031850 0.20312500
294    0.055  0.5789474 1.157895 0.007500 0.10185185
295    0.060  0.5714286 1.142857 0.007500 0.11009174
296    0.060  0.5454545 2.097902 0.031400 0.19354839
297    0.085  0.6071429 2.478134 0.050700 0.28333333
298    0.085  0.8500000 3.469388 0.060500 0.32692308
299    0.085  0.5000000 2.083333 0.044200 0.26153846
300    0.080  0.5714286 2.285714 0.045000 0.25806452
301    0.080  0.8000000 3.265306 0.055500 0.30188679
302    0.085  0.6071429 2.428571 0.050000 0.27868852
303    0.085  0.7083333 2.891156 0.055600 0.30357143
304    0.085  0.6538462 2.724359 0.053800 0.29824561
305    0.125  0.8928571 3.571429 0.090000 0.47169811
306    0.125  0.9259259 3.779289 0.091925 0.49019608
307    0.125  0.5555556 2.314815 0.071000 0.36764706
308    0.095  0.6785714 1.357143 0.025000 0.17431193
309    0.095  0.7916667 3.231293 0.065600 0.35185185
310    0.095  0.7600000 3.166667 0.065000 0.35185185
311    0.070  0.7000000 2.800000 0.045000 0.25000000
312    0.070  0.7000000 2.857143 0.045500 0.25454545
313    0.070  0.7000000 2.800000 0.045000 0.25000000
314    0.070  0.5833333 2.380952 0.040600 0.23728814
315    0.070  0.5600000 2.333333 0.040000 0.23728814
316    0.090  0.9000000 3.600000 0.065000 0.34615385
317    0.090  0.6666667 2.721088 0.056925 0.31034483
318    0.090  0.9000000 1.800000 0.040000 0.17647059
319    0.090  0.7500000 3.061224 0.060600 0.32727273
320    0.090  0.6923077 2.884615 0.058800 0.32142857
321    0.055  0.7333333 2.875817 0.035875 0.20000000
322    0.055  0.9166667 3.666667 0.040000 0.21568627
323    0.060  0.8000000 1.600000 0.022500 0.11650485
324    0.060  0.5000000 2.000000 0.030000 0.19354839
325    0.060  0.5000000 2.083333 0.031200 0.20000000
326    0.060  0.6000000 2.400000 0.035000 0.20689655
327    0.060  0.5000000 2.000000 0.030000 0.19354839
328    0.060  0.5000000 2.083333 0.031200 0.20000000
329    0.085  0.8500000 3.400000 0.060000 0.32075472
330    0.085  0.6296296 2.518519 0.051250 0.28333333
331    0.070  0.7000000 1.400000 0.020000 0.13207547
332    0.070  0.5833333 2.333333 0.040000 0.23333333
333    0.070  0.6086957 2.536232 0.042400 0.24561404
334    0.075  0.6250000 2.500000 0.045000 0.25423729
335    0.075  0.5555556 2.222222 0.041250 0.24193548
336    0.075  0.6521739 2.717391 0.047400 0.26785714
337    0.075  0.6250000 1.250000 0.015000 0.13761468
338    0.075  0.6250000 2.500000 0.045000 0.25423729
339    0.095  0.7037037 1.407407 0.027500 0.17592593
340    0.095  0.7916667 3.166667 0.065000 0.34545455
341    0.095  0.7600000 3.166667 0.065000 0.35185185
342    0.050  0.9090909 3.565062 0.035975 0.19230769
343    0.050  0.6250000 2.500000 0.030000 0.17857143
344    0.055  1.0000000 3.921569 0.040975 0.21568627
345    0.055  0.8461538 3.384615 0.038750 0.21153846
346    0.055  0.6875000 2.696078 0.034600 0.19642857
347    0.055  0.8461538 3.318250 0.038425 0.20754717
348    0.050  0.6250000 1.250000 0.010000 0.09433962
349    0.050  0.9090909 3.565062 0.035975 0.19230769
350    0.050  0.7692308 3.016591 0.033425 0.18518519
351    0.050  0.7692308 1.538462 0.017500 0.09708738
352    0.155  0.9117647 3.647059 0.112500 0.58490566
353    0.155  0.8157895 3.329753 0.108450 0.55357143
354    0.155  0.7750000 3.163265 0.106000 0.53448276
355    0.170  1.0000000 4.000000 0.127500 0.68000000
356    0.170  1.0000000 4.081633 0.128350 0.69387755
357    0.170  0.6938776 2.832153 0.109975 0.53125000
358    0.065  1.0000000 4.081633 0.049075 0.26530612
359    0.105  0.6176471 1.235294 0.020000 0.18584071
360    0.105  0.5833333 2.380952 0.060900 0.32812500
361    0.105  1.0000000 4.081633 0.079275 0.42857143
362    0.155  0.8157895 3.263158 0.107500 0.54385965
363    0.155  0.9117647 3.647059 0.112500 0.58490566
364    0.155  0.7560976 3.086112 0.104775 0.52542373
365    0.060  0.9230769 3.692308 0.043750 0.23529412
366    0.060  0.6666667 2.721088 0.037950 0.21818182
367    0.065  1.0000000 4.000000 0.048750 0.26000000
368    0.065  0.5200000 2.122449 0.034375 0.21311475
369    0.125  0.6578947 1.315789 0.030000 0.22123894
370    0.125  0.6944444 2.777778 0.080000 0.40983607
371    0.125  1.0000000 4.081633 0.094375 0.51020408
372    0.065  1.0000000 4.000000 0.048750 0.26000000
373    0.105  0.6176471 1.235294 0.020000 0.18584071
374    0.105  0.5833333 2.333333 0.060000 0.32307692
375    0.105  1.0000000 4.081633 0.079275 0.42857143
376    0.055  1.0000000 2.000000 0.027500 0.11000000
377    0.075  1.0000000 3.921569 0.055875 0.29411765
378    0.075  1.0000000 4.000000 0.056250 0.30000000
379    0.070  0.9333333 3.660131 0.050875 0.26923077
380    0.070  0.9333333 3.733333 0.051250 0.27450980
381    0.075  1.0000000 2.000000 0.037500 0.15000000
382    0.075  0.5769231 2.354788 0.043150 0.25000000
383    0.070  0.9333333 3.660131 0.050875 0.26923077
384    0.070  0.9333333 3.660131 0.050875 0.26923077
385    0.075  1.0000000 2.000000 0.037500 0.15000000
386    0.075  0.5357143 2.186589 0.040700 0.24193548
387    0.075  1.0000000 2.000000 0.037500 0.15000000
388    0.075  0.5555556 2.267574 0.041925 0.24590164
389    0.065  1.0000000 2.000000 0.032500 0.13000000
390    0.065  0.5000000 2.040816 0.033150 0.20967742
391    0.200  1.0000000 4.000000 0.150000 0.80000000
392    0.200  0.8163265 3.265306 0.138750 0.67796610
393    0.200  0.9756098 3.982081 0.149775 0.80000000
394    0.110  0.5500000 1.100000 0.010000 0.18644068
395    0.110  0.7857143 3.142857 0.075000 0.39285714
396    0.110  0.8800000 3.591837 0.079375 0.42307692
397    0.090  0.8571429 3.428571 0.063750 0.33962264
398    0.090  0.7200000 2.938776 0.059375 0.32142857
399    0.055  1.0000000 4.000000 0.041250 0.22000000
400    0.055  0.9166667 3.741497 0.040300 0.22000000
401    0.140  0.5714286 1.142857 0.017500 0.23140496
402    0.140  1.0000000 4.000000 0.105000 0.56000000
403    0.140  0.9655172 3.940887 0.104475 0.56000000
404    0.105  1.0000000 4.000000 0.078750 0.42000000
405    0.105  1.0000000 4.081633 0.079275 0.42857143
406    0.135  0.7941176 3.176471 0.092500 0.47368421
407    0.135  0.8181818 3.339518 0.094575 0.49090909
408    0.135  0.7105263 2.900107 0.088450 0.45000000
409    0.105  0.6176471 2.470588 0.062500 0.33333333
410    0.105  0.8076923 3.296703 0.073150 0.38888889
411    0.105  0.8400000 3.428571 0.074375 0.39622642
412    0.165  0.9705882 3.882353 0.122500 0.64705882
413    0.165  0.7333333 2.993197 0.109875 0.54098361
414    0.165  0.8918919 3.640375 0.119675 0.62264151
415    0.095  0.5588235 1.117647 0.010000 0.16521739
416    0.095  0.7600000 3.102041 0.064375 0.34545455
417    0.095  0.7307692 2.982732 0.063150 0.33928571
418    0.075  0.6250000 2.551020 0.045600 0.25862069
419    0.075  0.6521739 2.661934 0.046825 0.26315789
420    0.085  0.5151515 2.060606 0.043750 0.25757576
421    0.085  0.6538462 2.615385 0.052500 0.28813559
422    0.085  0.7083333 2.891156 0.055600 0.30357143
423    0.160  0.9696970 3.878788 0.118750 0.62745098
424    0.160  0.7111111 2.844444 0.103750 0.50793651
425    0.160  0.9142857 3.731778 0.117125 0.61538462
426    0.075  0.6000000 2.400000 0.043750 0.25000000
