     support confidence     lift leverage    jaccard
163    0.175  0.9459459 2.782194 0.112100 0.50000000
164    0.175  0.9722222 4.227053 0.133600 0.74468085
165    0.175  0.8750000 4.605263 0.137000 0.81395349
166    0.080  1.0000000 4.347826 0.061600 0.34782609
167    0.080  0.7619048 4.010025 0.060050 0.37209302
168    0.105  0.9545455 4.150198 0.079700 0.44680851
169    0.105  0.8400000 4.421053 0.081250 0.50000000
170    0.170  0.9714286 2.857143 0.110500 0.49275362
171    0.170  0.9444444 3.563941 0.122300 0.61818182
172    0.080  1.0000000 3.773585 0.058800 0.30188679
173    0.095  0.8636364 3.259005 0.065850 0.33928571
174    0.095  1.0000000 5.263158 0.076950 0.50000000
175    0.080  1.0000000 2.941176 0.052800 0.23529412
176    0.100  0.9090909 2.673797 0.062600 0.28571429
177    0.175  0.9459459 3.569607 0.125975 0.63636364
178    0.175  0.9722222 4.227053 0.133600 0.74468085
179    0.175  0.8750000 4.375000 0.135000 0.77777778
180    0.175  0.9459459 2.782194 0.112100 0.50000000
181    0.175  0.9210526 4.004577 0.131300 0.71428571
182    0.175  0.8750000 4.375000 0.135000 0.77777778
183    0.080  0.9411765 4.092072 0.060450 0.34042553
184    0.080  0.7619048 3.809524 0.059000 0.35555556
185    0.105  0.9130435 3.969754 0.078550 0.43750000
186    0.105  0.8400000 4.200000 0.080000 0.47727273
187    0.175  0.9722222 2.859477 0.113800 0.50724638
188    0.175  0.9210526 3.475670 0.124650 0.62500000
189    0.085  1.0000000 3.773585 0.062475 0.32075472
190    0.095  0.8260870 3.117309 0.064525 0.33333333
191    0.095  1.0000000 5.000000 0.076000 0.47500000
192    0.085  1.0000000 2.941176 0.056100 0.25000000
193    0.105  0.9130435 2.685422 0.065900 0.30000000
194    0.190  0.9500000 2.794118 0.122000 0.54285714
195    0.190  0.9500000 3.584906 0.137000 0.69090909
196    0.190  0.7600000 3.304348 0.132500 0.65517241
197    0.105  1.0000000 3.773585 0.077175 0.39622642
198    0.095  0.7600000 2.867925 0.061875 0.32203390
199    0.095  1.0000000 4.347826 0.073150 0.41304348
200    0.100  0.9523810 2.801120 0.064300 0.28985507
201    0.100  0.8000000 2.352941 0.057500 0.27397260
202    0.220  1.0000000 3.571429 0.158400 0.78571429
203    0.220  0.8979592 3.453689 0.156300 0.77192982
204    0.220  0.8800000 3.591837 0.158750 0.80000000
205    0.210  0.9545455 3.349282 0.147300 0.71186441
206    0.210  0.9767442 3.756708 0.154100 0.79245283
207    0.210  0.8400000 3.428571 0.148750 0.73684211
208    0.210  0.9545455 2.807487 0.135200 0.60000000
209    0.210  0.8936170 3.436989 0.148900 0.73684211
210    0.210  0.9333333 3.809524 0.154875 0.80769231
211    0.115  0.8214286 3.159341 0.078600 0.40350877
212    0.115  0.7931034 3.237157 0.079475 0.41818182
213    0.105  1.0000000 3.846154 0.077700 0.40384615
214    0.105  0.9130435 3.726708 0.076825 0.41176471
215    0.085  0.7727273 2.972028 0.056400 0.29824561
216    0.215  0.8775510 3.079126 0.145175 0.68253968
217    0.215  1.0000000 3.571429 0.154800 0.76785714
218    0.215  0.8775510 3.581841 0.154975 0.78181818
219    0.235  0.9591837 2.821128 0.151700 0.67142857
220    0.235  1.0000000 3.571429 0.169200 0.83928571
221    0.235  0.9215686 3.761505 0.172525 0.88679245
222    0.140  1.0000000 3.571429 0.100800 0.50000000
223    0.140  0.8235294 3.361345 0.098350 0.50909091
224    0.105  1.0000000 3.571429 0.075600 0.37500000
225    0.105  0.9545455 3.896104 0.078050 0.42000000
226    0.110  1.0000000 3.571429 0.079200 0.39285714
227    0.110  0.7586207 3.096411 0.074475 0.39285714
228    0.205  0.9534884 2.804378 0.131900 0.58571429
229    0.205  0.8723404 3.060844 0.138025 0.65079365
230    0.205  0.9318182 3.803340 0.151100 0.78846154
231    0.120  0.8571429 3.007519 0.080100 0.39344262
232    0.120  0.8000000 3.265306 0.083250 0.43636364
233    0.095  0.9047619 3.174603 0.065075 0.32203390
234    0.090  0.8181818 2.870813 0.058650 0.29508197
235    0.135  0.9642857 2.836134 0.087400 0.39130435
236    0.135  0.7941176 3.241297 0.093350 0.48214286
237    0.100  0.9523810 2.801120 0.064300 0.28985507
238    0.105  0.9545455 2.807487 0.067600 0.30434783
239    0.110  0.7857143 1.354680 0.028800 0.18032787
240    0.110  1.0000000 2.000000 0.055000 0.22000000
241    0.240  0.9600000 3.368421 0.168750 0.81355932
242    0.240  0.9600000 3.428571 0.170000 0.82758621
243    0.240  0.9795918 3.767661 0.176300 0.90566038
244    0.225  0.9000000 2.647059 0.140000 0.61643836
245    0.225  1.0000000 3.571429 0.162000 0.80357143
246    0.225  0.8823529 3.393665 0.158700 0.77586207
247    0.140  0.9655172 3.448276 0.099400 0.49122807
248    0.140  0.8235294 3.167421 0.095800 0.48275862
249    0.110  0.9565217 3.416149 0.077800 0.38596491
250    0.110  1.0000000 3.846154 0.081400 0.42307692
251    0.115  0.9200000 3.285714 0.080000 0.39655172
252    0.115  0.7931034 3.050398 0.077300 0.39655172
253    0.215  0.8600000 2.529412 0.130000 0.57333333
254    0.215  0.9555556 3.352827 0.150875 0.72881356
255    0.215  0.9772727 3.758741 0.157800 0.81132075
256    0.145  1.0000000 3.508772 0.103675 0.50877193
257    0.145  0.9666667 3.717949 0.106000 0.54716981
258    0.105  0.9130435 3.203661 0.072225 0.35593220
259    0.105  0.7777778 2.991453 0.069900 0.36206897
260    0.125  1.0000000 3.508772 0.089375 0.43859649
261    0.125  0.8620690 3.315650 0.087300 0.44642857
262    0.125  0.8620690 2.535497 0.075700 0.34722222
263    0.100  0.8695652 2.557545 0.060900 0.28169014
264    0.095  0.7600000 2.235294 0.052500 0.25675676
265    0.115  0.7931034 1.367420 0.030900 0.18852459
266    0.115  0.9200000 1.840000 0.052500 0.22549020
267    0.160  0.9411765 2.768166 0.102200 0.45714286
268    0.160  0.9411765 3.551609 0.114950 0.58181818
269    0.090  0.9473684 2.786378 0.057700 0.26086957
270    0.060  0.9230769 2.714932 0.037900 0.17391304
271    0.085  0.8947368 2.631579 0.052700 0.24285714
272    0.080  0.8888889 2.614379 0.049400 0.22857143
273    0.075  0.8823529 2.595156 0.046100 0.21428571
274    0.065  1.0000000 2.000000 0.032500 0.13000000
275    0.090  0.9473684 1.894737 0.042500 0.17821782
276    0.090  1.0000000 2.000000 0.045000 0.18000000
277    0.085  1.0000000 2.000000 0.042500 0.17000000
278    0.060  0.9230769 1.741655 0.025550 0.11214953
279    0.065  1.0000000 1.886792 0.030550 0.12264151
280    0.060  0.9230769 1.663202 0.023925 0.10714286
281    0.080  0.8421053 1.588878 0.029650 0.14678899
282    0.080  0.8888889 1.677149 0.032300 0.14814815
283    0.075  0.7894737 1.422475 0.022275 0.13043478
284    0.075  0.8823529 1.664817 0.029950 0.13888889
285    0.085  0.9444444 1.701702 0.035050 0.15178571
286    0.085  1.0000000 1.886792 0.039950 0.16037736
287    0.220  0.8979592 2.641056 0.136700 0.60273973
288    0.220  0.8627451 3.027176 0.147325 0.68750000
289    0.220  1.0000000 3.571429 0.158400 0.78571429
290    0.145  0.8529412 2.992776 0.096550 0.46774194
291    0.145  0.9666667 3.452381 0.103000 0.50877193
292    0.100  0.9090909 3.189793 0.068650 0.33898305
293    0.120  0.8275862 2.903811 0.078675 0.38709677
294    0.120  0.8275862 2.955665 0.079400 0.39344262
295    0.155  0.9117647 2.681661 0.097200 0.43661972
296    0.155  0.9117647 3.256303 0.107400 0.52542373
297    0.100  0.9090909 2.673797 0.062600 0.28571429
298    0.125  0.8620690 2.535497 0.075700 0.34722222
299    0.140  0.8235294 1.419878 0.041400 0.22950820
300    0.140  0.9655172 1.931034 0.067500 0.27722772
301    0.055  0.8461538 1.524602 0.018925 0.09734513
302    0.055  0.7857143 2.455357 0.032600 0.16417910
303    0.130  0.8666667 2.549020 0.079000 0.36111111
304    0.130  0.7647059 2.683179 0.081550 0.40000000
305    0.120  0.8000000 1.379310 0.033000 0.19672131
306    0.120  0.8275862 1.655172 0.047500 0.22857143
307    0.055  0.7857143 1.354680 0.014400 0.09243697
308    0.135  0.8437500 1.654412 0.053400 0.25233645
309    0.140  0.8750000 1.650943 0.055200 0.25454545
310    0.145  0.9062500 1.709906 0.060200 0.26605505
311    0.155  0.9687500 1.745495 0.066200 0.27678571
312    0.150  0.9375000 1.616379 0.057200 0.25423729
313    0.120  0.7500000 1.470588 0.038400 0.21818182
314    0.140  0.8750000 1.650943 0.055200 0.25454545
315    0.145  0.9062500 1.632883 0.056200 0.25438596
316    0.135  0.8437500 1.454741 0.042200 0.22314050
317    0.225  0.8823529 1.664817 0.089850 0.40178571
318    0.225  0.9183673 1.800720 0.100050 0.42452830
319    0.255  1.0000000 1.886792 0.119850 0.48113208
320    0.255  0.8947368 1.754386 0.109650 0.47222222
321    0.255  1.0000000 1.801802 0.113475 0.45945946
322    0.255  0.8500000 1.666667 0.102000 0.45945946
323    0.235  0.9215686 1.588911 0.087100 0.39166667
324    0.235  0.8245614 1.616787 0.089650 0.41964286
325    0.245  1.0000000 1.886792 0.115150 0.46226415
326    0.245  0.8596491 1.621979 0.093950 0.42982456
327    0.245  1.0000000 1.801802 0.109025 0.44144144
328    0.245  0.8166667 1.540881 0.086000 0.41880342
329    0.235  0.9591837 1.653765 0.092900 0.39830508
330    0.235  0.8245614 1.555776 0.083950 0.40517241
331    0.285  1.0000000 1.801802 0.126825 0.51351351
332    0.285  0.9500000 1.792453 0.126000 0.52293578
333    0.260  0.9122807 1.572898 0.094700 0.42975207
334    0.260  0.9122807 1.721284 0.108950 0.46846847
335    0.275  0.9166667 1.580460 0.101000 0.45454545
336    0.275  0.9649123 1.738581 0.116825 0.48672566
337    0.080  0.8888889 1.777778 0.035000 0.15686275
338    0.135  0.9642857 1.819407 0.060800 0.25233645
339    0.135  0.8181818 1.604278 0.050850 0.25000000
340    0.135  0.9642857 1.819407 0.060800 0.25233645
341    0.135  0.8437500 1.654412 0.053400 0.25233645
342    0.125  0.8928571 1.608752 0.047300 0.21929825
343    0.125  0.8333333 1.633987 0.048500 0.23364486
344    0.080  0.8888889 1.742919 0.034100 0.15384615
345    0.145  0.8787879 1.658090 0.057550 0.26363636
346    0.145  0.9062500 1.709906 0.060200 0.26605505
347    0.135  0.8181818 1.474201 0.043425 0.23076923
348    0.135  0.9000000 1.698113 0.055500 0.24770642
349    0.080  0.8888889 1.677149 0.032300 0.14814815
350    0.150  0.9375000 1.689189 0.061200 0.26548673
351    0.150  1.0000000 1.886792 0.070500 0.28301887
352    0.080  0.8888889 1.677149 0.032300 0.14814815
353    0.075  0.8333333 1.501502 0.025050 0.13157895
354    0.140  0.8235294 1.419878 0.041400 0.22950820
355    0.070  0.8235294 1.647059 0.027500 0.13592233
356    0.110  0.9565217 1.804758 0.049050 0.20560748
357    0.110  0.9166667 1.797386 0.048800 0.21153846
358    0.085  1.0000000 1.960784 0.041650 0.16666667
359    0.090  0.7826087 1.410106 0.026175 0.15517241
360    0.090  0.8571429 1.680672 0.036450 0.17142857
361    0.110  0.9565217 1.649175 0.043300 0.18803419
362    0.085  1.0000000 1.886792 0.039950 0.16037736
363    0.090  0.7500000 1.351351 0.023400 0.15384615
364    0.090  0.8571429 1.617251 0.034350 0.16513761
365    0.105  0.8750000 1.508621 0.035400 0.17647059
366    0.085  1.0000000 1.801802 0.037825 0.15315315
367    0.085  0.8095238 1.527403 0.029350 0.15454545
368    0.080  0.9411765 1.622718 0.030700 0.13675214
369    0.100  0.9523810 1.642036 0.039100 0.17094017
370    0.240  0.9600000 1.811321 0.107500 0.44444444
371    0.240  0.8888889 1.742919 0.102300 0.44444444
372    0.220  0.8800000 1.660377 0.087500 0.39285714
373    0.220  0.8800000 1.725490 0.092500 0.40740741
374    0.220  0.8800000 1.585586 0.081250 0.37606838
375    0.220  0.8000000 1.568627 0.079750 0.38938053
376    0.235  0.8703704 1.642208 0.091900 0.41592920
377    0.235  0.9400000 1.773585 0.102500 0.43119266
378    0.235  0.8703704 1.568235 0.085150 0.39830508
379    0.235  0.8545455 1.612350 0.089250 0.41228070
380    0.245  0.9800000 1.765766 0.106250 0.43750000
381    0.245  0.8909091 1.680961 0.099250 0.43750000
382    0.230  0.8846154 1.669086 0.092200 0.41071429
383    0.230  0.8846154 1.734540 0.097400 0.42592593
384    0.255  0.9807692 1.850508 0.117200 0.47663551
385    0.255  0.9107143 1.785714 0.112200 0.47663551
386    0.250  0.9615385 1.732502 0.105700 0.44247788
387    0.250  0.8928571 1.750700 0.107200 0.46296296
388    0.240  0.9230769 1.591512 0.089200 0.40000000
389    0.240  0.8571429 1.680672 0.097200 0.43636364
390    0.240  0.9230769 1.741655 0.102200 0.43636364
391    0.240  0.8571429 1.617251 0.091600 0.42105263
392    0.235  0.9038462 1.628552 0.090700 0.40517241
393    0.235  0.8392857 1.583558 0.086600 0.40869565
394    0.240  0.9230769 1.591512 0.089200 0.40000000
395    0.240  0.8571429 1.617251 0.091600 0.42105263
396    0.275  0.9821429 1.769627 0.119600 0.49107143
397    0.275  0.9821429 1.853100 0.126600 0.51401869
398    0.260  0.9285714 1.600985 0.097600 0.43333333
399    0.260  0.9285714 1.752022 0.111600 0.47272727
400    0.260  0.9285714 1.600985 0.097600 0.43333333
401    0.260  0.9285714 1.673102 0.104600 0.45217391
402    0.440  0.9361702 1.766359 0.190900 0.78571429
403    0.440  0.9263158 1.747766 0.188250 0.77876106
404    0.440  0.9263158 1.816305 0.197750 0.80733945
405    0.435  0.9255319 1.667625 0.174150 0.73728814
406    0.435  0.9255319 1.746287 0.185900 0.76991150
407    0.435  0.9255319 1.814768 0.195300 0.79816514
408    0.405  0.8617021 1.485693 0.132400 0.62790698
409    0.405  0.9529412 1.798002 0.179750 0.73636364
410    0.405  0.9642857 1.890756 0.190800 0.77142857
411    0.465  0.9789474 1.763869 0.201375 0.82300885
412    0.465  0.9893617 1.866720 0.215900 0.86915888
