    support confidence     lift leverage   jaccard
156   0.225  0.9183673 1.800720 0.100050 0.4245283
157   0.220  0.9777778 1.685824 0.089500 0.3760684
158   0.220  0.9361702 1.766359 0.095450 0.4036697
159   0.220  0.9361702 1.835628 0.100150 0.4190476
160   0.255  1.0000000 1.801802 0.113475 0.4594595
161   0.255  1.0000000 1.886792 0.119850 0.4811321
162   0.255  0.8947368 1.754386 0.109650 0.4722222
163   0.235  0.9215686 1.588911 0.087100 0.3916667
164   0.235  1.0000000 1.886792 0.110450 0.4433962
165   0.235  0.9038462 1.772247 0.102400 0.4392523
166   0.235  0.9215686 1.588911 0.087100 0.3916667
167   0.235  1.0000000 1.801802 0.104575 0.4234234
168   0.235  0.8545455 1.675579 0.094750 0.4272727
169   0.245  1.0000000 1.801802 0.109025 0.4414414
170   0.245  1.0000000 1.886792 0.115150 0.4622642
171   0.245  0.8596491 1.621979 0.093950 0.4298246
172   0.235  0.9591837 1.653765 0.092900 0.3983051
173   0.235  1.0000000 1.886792 0.110450 0.4433962
174   0.235  0.9038462 1.705370 0.097200 0.4234234
175   0.235  0.9591837 1.653765 0.092900 0.3983051
176   0.235  1.0000000 1.801802 0.104575 0.4234234
177   0.235  0.8545455 1.612350 0.089250 0.4122807
178   0.260  0.9122807 1.572898 0.094700 0.4297521
179   0.260  1.0000000 1.801802 0.115700 0.4684685
180   0.260  0.9454545 1.783877 0.114250 0.4770642
181   0.215  0.8958333 1.690252 0.087800 0.3873874
182   0.215  0.9772727 1.843911 0.098400 0.4018692
183   0.215  0.9148936 1.793909 0.095150 0.4056604
184   0.215  0.8958333 1.614114 0.081800 0.3706897
185   0.215  0.9772727 1.843911 0.098400 0.4018692
186   0.215  0.9148936 1.793909 0.095150 0.4056604
187   0.215  0.9772727 1.760852 0.092900 0.3839286
188   0.215  0.9772727 1.843911 0.098400 0.4018692
189   0.215  0.8775510 1.720688 0.090050 0.3981481
190   0.230  0.9787234 1.763466 0.099575 0.4107143
191   0.230  0.9787234 1.846648 0.105450 0.4299065
192   0.230  0.9387755 1.771275 0.100150 0.4220183
193   0.225  0.9782609 1.845775 0.103100 0.4205607
194   0.225  0.8823529 1.664817 0.089850 0.4017857
195   0.225  0.9375000 1.838235 0.102600 0.4285714
196   0.220  0.9565217 1.723463 0.092350 0.3893805
197   0.220  0.8800000 1.660377 0.087500 0.3928571
198   0.220  0.9361702 1.835628 0.100150 0.4190476
199   0.225  0.9782609 1.686657 0.091600 0.3846154
200   0.225  0.9375000 1.768868 0.097800 0.4128440
201   0.225  0.9375000 1.838235 0.102600 0.4285714
202   0.250  0.9803922 1.766472 0.108475 0.4464286
203   0.250  1.0000000 1.886792 0.117500 0.4716981
204   0.250  0.9090909 1.782531 0.109750 0.4672897
205   0.235  0.9215686 1.588911 0.087100 0.3916667
206   0.235  0.9791667 1.847484 0.107800 0.4392523
207   0.235  0.9038462 1.772247 0.102400 0.4392523
208   0.230  0.9200000 1.586207 0.085000 0.3833333
209   0.230  0.9583333 1.726727 0.096800 0.4070796
210   0.230  0.8846154 1.734540 0.097400 0.4259259
211   0.235  0.9791667 1.764264 0.101800 0.4196429
212   0.235  1.0000000 1.886792 0.110450 0.4433962
213   0.235  0.8545455 1.612350 0.089250 0.4122807
214   0.235  0.9791667 1.688218 0.095800 0.4017094
215   0.235  0.9791667 1.847484 0.107800 0.4392523
216   0.235  0.9038462 1.705370 0.097200 0.4234234
217   0.230  0.9787234 1.687454 0.093700 0.3931624
218   0.230  0.9583333 1.726727 0.096800 0.4070796
219   0.230  0.8846154 1.669086 0.092200 0.4107143
220   0.255  0.9272727 1.598746 0.095500 0.4250000
221   0.255  0.9807692 1.767152 0.110700 0.4553571
222   0.255  0.9807692 1.850508 0.117200 0.4766355
223   0.430  0.9772727 1.760852 0.185800 0.7610619
224   0.430  0.9885057 1.865105 0.199450 0.8037383
225   0.430  0.9247312 1.744776 0.183550 0.7610619
226   0.430  0.9247312 1.813198 0.192850 0.7889908
227   0.375  0.8522727 1.469436 0.119800 0.5813953
228   0.375  0.9259259 1.747030 0.160350 0.6696429
229   0.375  0.9615385 1.814224 0.168300 0.6880734
230   0.375  0.9615385 1.885370 0.176100 0.7142857
231   0.375  0.8620690 1.486326 0.122700 0.5859375
232   0.375  0.9259259 1.668335 0.150225 0.6410256
233   0.375  0.9615385 1.814224 0.168300 0.6880734
234   0.375  0.9615385 1.885370 0.176100 0.7142857
235   0.385  0.9871795 1.778702 0.168550 0.6875000
236   0.385  0.9871795 1.862603 0.178300 0.7196262
237   0.385  0.9277108 1.819041 0.173350 0.7129630
238   0.385  0.9871795 1.778702 0.168550 0.6875000
239   0.385  0.9871795 1.862603 0.178300 0.7196262
240   0.385  0.9277108 1.750398 0.165050 0.6875000
241   0.200  0.9523810 2.801120 0.128600 0.5714286
242   0.200  0.9523810 3.341688 0.140150 0.6779661
243   0.200  1.0000000 3.571429 0.144000 0.7142857
244   0.200  0.9756098 3.752345 0.146700 0.7547170
245   0.200  0.9302326 3.796868 0.147325 0.7692308
246   0.225  1.0000000 1.801802 0.100125 0.4054054
247   0.225  1.0000000 1.886792 0.105750 0.4245283
248   0.225  0.8823529 1.664817 0.089850 0.4017857
249   0.225  0.9183673 1.800720 0.100050 0.4245283
250   0.220  0.9777778 1.685824 0.089500 0.3760684
251   0.220  1.0000000 1.886792 0.103400 0.4150943
252   0.220  0.9361702 1.766359 0.095450 0.4036697
253   0.220  0.9361702 1.835628 0.100150 0.4190476
254   0.220  0.9777778 1.685824 0.089500 0.3760684
255   0.220  1.0000000 1.801802 0.097900 0.3963964
256   0.220  0.9361702 1.766359 0.095450 0.4036697
257   0.220  0.9361702 1.835628 0.100150 0.4190476
258   0.235  0.9215686 1.588911 0.087100 0.3916667
259   0.235  1.0000000 1.801802 0.104575 0.4234234
260   0.235  1.0000000 1.886792 0.110450 0.4433962
261   0.235  0.9038462 1.772247 0.102400 0.4392523
262   0.235  0.9591837 1.653765 0.092900 0.3983051
263   0.235  1.0000000 1.801802 0.104575 0.4234234
264   0.235  1.0000000 1.886792 0.110450 0.4433962
265   0.235  0.9038462 1.705370 0.097200 0.4234234
266   0.210  0.9767442 1.759899 0.090675 0.3750000
267   0.210  0.9767442 1.842914 0.096050 0.3925234
268   0.210  0.9767442 1.842914 0.096050 0.3925234
269   0.210  0.9130435 1.790281 0.092700 0.3962264
270   0.220  0.9777778 1.761762 0.095125 0.3928571
271   0.220  1.0000000 1.886792 0.103400 0.4150943
272   0.220  0.8800000 1.660377 0.087500 0.3928571
273   0.220  0.9361702 1.835628 0.100150 0.4190476
274   0.220  0.9777778 1.685824 0.089500 0.3760684
275   0.220  0.9777778 1.844864 0.100750 0.4112150
276   0.220  0.9361702 1.766359 0.095450 0.4036697
277   0.220  0.9361702 1.835628 0.100150 0.4190476
278   0.215  0.9772727 1.684953 0.087400 0.3675214
279   0.215  0.9555556 1.721722 0.090125 0.3805310
280   0.215  0.9347826 1.763741 0.093100 0.3944954
281   0.215  0.9347826 1.832907 0.097700 0.4095238
282   0.230  0.9200000 1.586207 0.085000 0.3833333
283   0.230  0.9787234 1.763466 0.099575 0.4107143
284   0.230  1.0000000 1.886792 0.108100 0.4339623
285   0.230  0.9019608 1.768551 0.099950 0.4299065
286   0.230  0.9787234 1.687454 0.093700 0.3931624
287   0.230  0.9787234 1.763466 0.099575 0.4107143
288   0.230  1.0000000 1.886792 0.108100 0.4339623
289   0.230  0.9019608 1.701813 0.094850 0.4144144
290   0.370  0.8604651 1.483561 0.120600 0.5781250
291   0.370  0.9866667 1.777778 0.161875 0.6607143
292   0.370  0.9866667 1.861635 0.171250 0.6915888
293   0.370  0.9610390 1.813281 0.165950 0.6788991
294   0.370  0.9610390 1.884390 0.173650 0.7047619
295   0.220  0.9777778 1.685824 0.089500 0.3760684
296   0.220  1.0000000 1.801802 0.097900 0.3963964
297   0.220  1.0000000 1.886792 0.103400 0.4150943
298   0.220  0.9361702 1.766359 0.095450 0.4036697
299   0.220  0.9361702 1.835628 0.100150 0.4190476
300   0.215  0.9772727 1.684953 0.087400 0.3675214
301   0.215  0.9772727 1.760852 0.092900 0.3839286
302   0.215  1.0000000 1.886792 0.101050 0.4056604
303   0.215  0.9347826 1.763741 0.093100 0.3944954
304   0.215  0.9347826 1.832907 0.097700 0.4095238
