    support confidence     lift leverage    jaccard
580   0.090          1 4.081633 0.067950 0.36734694
581   0.090          1 6.451613 0.076050 0.58064516
582   0.090          1 3.571429 0.064800 0.32142857
583   0.090          1 4.081633 0.067950 0.36734694
584   0.090          1 6.451613 0.076050 0.58064516
585   0.090          1 3.571429 0.064800 0.32142857
586   0.090          1 3.846154 0.066600 0.34615385
587   0.090          1 6.451613 0.076050 0.58064516
588   0.155          1 4.347826 0.119350 0.67391304
589   0.155          1 5.000000 0.124000 0.77500000
590   0.155          1 5.263158 0.125550 0.81578947
591   0.070          1 3.773585 0.051450 0.26415094
592   0.070          1 4.347826 0.053900 0.30434783
593   0.070          1 5.000000 0.056000 0.35000000
594   0.070          1 5.263158 0.056700 0.36842105
595   0.090          1 4.347826 0.069300 0.39130435
596   0.090          1 5.000000 0.072000 0.45000000
597   0.090          1 5.263158 0.072900 0.47368421
598   0.070          1 2.941176 0.046200 0.20588235
599   0.070          1 4.347826 0.053900 0.30434783
600   0.070          1 5.000000 0.056000 0.35000000
601   0.070          1 5.263158 0.056700 0.36842105
602   0.090          1 4.347826 0.069300 0.39130435
603   0.090          1 5.000000 0.072000 0.45000000
604   0.090          1 5.263158 0.072900 0.47368421
605   0.070          1 2.941176 0.046200 0.20588235
606   0.070          1 3.773585 0.051450 0.26415094
607   0.070          1 5.000000 0.056000 0.35000000
608   0.070          1 5.263158 0.056700 0.36842105
609   0.085          1 5.000000 0.068000 0.42500000
610   0.085          1 5.263158 0.068850 0.44736842
611   0.070          1 2.941176 0.046200 0.20588235
612   0.070          1 3.773585 0.051450 0.26415094
613   0.070          1 4.347826 0.053900 0.30434783
614   0.085          1 4.347826 0.065450 0.36956522
615   0.085          1 5.263158 0.068850 0.44736842
616   0.070          1 2.941176 0.046200 0.20588235
617   0.070          1 3.773585 0.051450 0.26415094
618   0.070          1 4.347826 0.053900 0.30434783
619   0.085          1 4.347826 0.065450 0.36956522
620   0.085          1 5.000000 0.068000 0.42500000
621   0.080          1 2.941176 0.052800 0.23529412
622   0.080          1 3.773585 0.058800 0.30188679
623   0.080          1 4.347826 0.061600 0.34782609
624   0.080          1 5.000000 0.064000 0.40000000
625   0.080          1 5.263158 0.064800 0.42105263
626   0.090          1 4.347826 0.069300 0.39130435
627   0.090          1 5.000000 0.072000 0.45000000
628   0.090          1 5.263158 0.072900 0.47368421
629   0.110          1 3.508772 0.078650 0.38596491
630   0.110          1 3.571429 0.079200 0.39285714
631   0.090          1 3.571429 0.064800 0.32142857
632   0.090          1 3.846154 0.066600 0.34615385
633   0.090          1 4.081633 0.067950 0.36734694
634   0.080          1 3.508772 0.057200 0.28070175
635   0.080          1 3.571429 0.057600 0.28571429
636   0.085          1 2.000000 0.042500 0.17000000
637   0.085          1 3.508772 0.060775 0.29824561
638   0.085          1 3.571429 0.061200 0.30357143
639   0.080          1 2.000000 0.040000 0.16000000
640   0.080          1 3.571429 0.057600 0.28571429
641   0.080          1 2.000000 0.040000 0.16000000
642   0.080          1 3.508772 0.057200 0.28070175
643   0.085          1 2.000000 0.042500 0.17000000
644   0.085          1 3.571429 0.061200 0.30357143
645   0.095          1 2.000000 0.047500 0.19000000
646   0.095          1 3.508772 0.067925 0.33333333
647   0.095          1 3.571429 0.068400 0.33928571
648   0.055          1 1.886792 0.025850 0.10377358
649   0.055          1 2.000000 0.027500 0.11000000
650   0.050          1 2.000000 0.025000 0.10000000
651   0.055          1 1.886792 0.025850 0.10377358
652   0.055          1 2.000000 0.027500 0.11000000
653   0.065          1 1.886792 0.030550 0.12264151
654   0.065          1 2.000000 0.032500 0.13000000
655   0.050          1 1.886792 0.023500 0.09433962
656   0.055          1 1.886792 0.025850 0.10377358
657   0.055          1 2.000000 0.027500 0.11000000
658   0.135          1 1.801802 0.060075 0.24324324
659   0.135          1 1.886792 0.063450 0.25471698
660   0.135          1 1.886792 0.063450 0.25471698
661   0.130          1 1.886792 0.061100 0.24528302
662   0.130          1 1.886792 0.061100 0.24528302
663   0.130          1 1.960784 0.063700 0.25490196
664   0.130          1 1.801802 0.057850 0.23423423
665   0.130          1 1.886792 0.061100 0.24528302
666   0.130          1 1.960784 0.063700 0.25490196
667   0.130          1 1.801802 0.057850 0.23423423
668   0.130          1 1.886792 0.061100 0.24528302
669   0.130          1 1.801802 0.057850 0.23423423
670   0.130          1 1.886792 0.061100 0.24528302
671   0.090          1 1.801802 0.040050 0.16216216
672   0.090          1 1.886792 0.042300 0.16981132
673   0.090          1 1.724138 0.037800 0.15517241
674   0.090          1 1.886792 0.042300 0.16981132
675   0.090          1 1.724138 0.037800 0.15517241
676   0.090          1 1.801802 0.040050 0.16216216
677   0.105          1 1.801802 0.046725 0.18918919
678   0.105          1 1.886792 0.049350 0.19811321
679   0.105          1 1.724138 0.044100 0.18103448
680   0.105          1 1.801802 0.046725 0.18918919
681   0.105          1 1.886792 0.049350 0.19811321
682   0.220          1 1.801802 0.097900 0.39639640
683   0.220          1 1.886792 0.103400 0.41509434
684   0.060          1 1.886792 0.028200 0.11320755
685   0.060          1 1.886792 0.028200 0.11320755
686   0.060          1 1.886792 0.028200 0.11320755
687   0.060          1 1.960784 0.029400 0.11764706
688   0.065          1 1.724138 0.027300 0.11206897
689   0.065          1 1.886792 0.030550 0.12264151
690   0.065          1 1.960784 0.031850 0.12745098
691   0.060          1 1.724138 0.025200 0.10344828
692   0.060          1 1.886792 0.028200 0.11320755
693   0.060          1 1.960784 0.029400 0.11764706
694   0.060          1 1.724138 0.025200 0.10344828
695   0.060          1 1.886792 0.028200 0.11320755
696   0.060          1 1.724138 0.025200 0.10344828
697   0.060          1 1.886792 0.028200 0.11320755
698   0.070          1 1.886792 0.032900 0.13207547
699   0.070          1 1.886792 0.032900 0.13207547
700   0.070          1 1.960784 0.034300 0.13725490
701   0.070          1 1.801802 0.031150 0.12612613
702   0.070          1 1.886792 0.032900 0.13207547
703   0.070          1 1.886792 0.032900 0.13207547
704   0.070          1 1.960784 0.034300 0.13725490
705   0.065          1 1.886792 0.030550 0.12264151
706   0.065          1 1.886792 0.030550 0.12264151
707   0.065          1 1.960784 0.031850 0.12745098
708   0.065          1 1.801802 0.028925 0.11711712
709   0.065          1 1.886792 0.030550 0.12264151
710   0.065          1 1.960784 0.031850 0.12745098
711   0.065          1 1.801802 0.028925 0.11711712
712   0.065          1 1.886792 0.030550 0.12264151
713   0.065          1 1.960784 0.031850 0.12745098
714   0.065          1 1.801802 0.028925 0.11711712
715   0.065          1 1.886792 0.030550 0.12264151
716   0.065          1 1.886792 0.030550 0.12264151
717   0.080          1 1.801802 0.035600 0.14414414
718   0.080          1 1.886792 0.037600 0.15094340
719   0.080          1 1.960784 0.039200 0.15686275
720   0.155          1 1.801802 0.068975 0.27927928
721   0.155          1 1.886792 0.072850 0.29245283
722   0.155          1 1.960784 0.075950 0.30392157
723   0.215          1 1.886792 0.101050 0.40566038
724   0.090          1 3.571429 0.064800 0.32142857
725   0.090          1 3.846154 0.066600 0.34615385
726   0.090          1 4.081633 0.067950 0.36734694
727   0.090          1 6.451613 0.076050 0.58064516
728   0.070          1 2.941176 0.046200 0.20588235
729   0.070          1 3.773585 0.051450 0.26415094
730   0.070          1 4.347826 0.053900 0.30434783
731   0.070          1 5.000000 0.056000 0.35000000
732   0.070          1 5.263158 0.056700 0.36842105
733   0.085          1 4.347826 0.065450 0.36956522
734   0.085          1 5.000000 0.068000 0.42500000
735   0.085          1 5.263158 0.068850 0.44736842
736   0.080          1 2.000000 0.040000 0.16000000
737   0.080          1 3.508772 0.057200 0.28070175
738   0.080          1 3.571429 0.057600 0.28571429
739   0.050          1 1.886792 0.023500 0.09433962
740   0.050          1 2.000000 0.025000 0.10000000
741   0.130          1 1.801802 0.057850 0.23423423
742   0.130          1 1.886792 0.061100 0.24528302
743   0.130          1 1.886792 0.061100 0.24528302
744   0.130          1 1.960784 0.063700 0.25490196
745   0.090          1 1.724138 0.037800 0.15517241
746   0.090          1 1.801802 0.040050 0.16216216
747   0.090          1 1.886792 0.042300 0.16981132
748   0.060          1 1.724138 0.025200 0.10344828
749   0.060          1 1.886792 0.028200 0.11320755
750   0.060          1 1.886792 0.028200 0.11320755
751   0.060          1 1.960784 0.029400 0.11764706
752   0.065          1 1.801802 0.028925 0.11711712
753   0.065          1 1.886792 0.030550 0.12264151
754   0.065          1 1.886792 0.030550 0.12264151
755   0.065          1 1.960784 0.031850 0.12745098
